Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
86757,434526,430230,
152480,333828,256821,
11835,624419,710757,
289990,10759,5223,
130257,332292,316200,
119482,424675,379437,
186244,205876,174465,
208965,137967,136203,
154942,306154,295407,
165273,265548,243510,
181677,184769,164750,
225431,174635,146707,
173215,208869,222490,
182463,281871,236220,
186200,186805,159767,
150253,281464,252148,
100065,387026,360455,
31218,581934,597184,
171303,265056,220640,
149858,255441,261892,
214261,195944,170726,
266983,2246,1651,
27888,542564,601615,
216819,122562,99418,
279158,47168,25915,
149780,266925,248906,
78243,462029,487126,
184611,220537,186140,
64279,464674,441781,
59691,473433,475022,
76814,478586,470342,
225802,111008,90667,
82125,466137,420650,
283856,40289,22324,
72906,504299,485499,
14997,622080,686064,
241244,540363,395240,
18788,701729,697975,
9185,752335,743033,
81633,533565,498623,
203778,259827,202697,
273476,20633,7561,
7295,635989,636458,
184095,194573,174731,
170991,207406,207212,
577940,273301,28473,
33798,633460,592155,
221756,127356,97777,
39319,533791,535607,
165948,241570,227708,
52808,480597,488293,
188369,322649,238019,
94914,582843,539778,
121518,503350,433756,
125394,349910,320258,
19827,568698,579122,
64982,521816,526401,
150059,315074,297410,
13541,580350,611072,
45314,611956,724202,
86579,410611,394129,
107551,389352,346160,
202860,180689,160227,
16859,615195,668773,
114891,371924,349873,
717,727687,771197,
96490,559287,504222,
28030,640133,684343,
71358,513712,537808,
38793,561427,569214,
108667,402100,368609,
57376,500464,532185,
157584,257065,299532,
248630,31694,15720,
169545,465873,579046,
109664,358911,376090,
204470,189963,139318,
76011,468352,476186,
11913,713668,726287,
248713,29169,13647,
19422,575571,593384,
119863,394597,387502,
19227,565785,585051,
195032,154319,132013,
113362,380235,371920,
89898,403543,382367,
110782,363575,359200,
219555,139516,104726,
74425,462242,467229,
53423,572995,552947,
68109,568043,488393,
240903,80649,55311,
121080,480576,444573,
223308,149236,112773,
199862,136242,111230,
74450,491300,461687,
34001,526632,586079,
248389,64305,41971,
143073,324428,299170,
271302,327689,222212,
135970,347898,308678,
39056,585726,568639,
4030,683453,782860,
88549,421476,423675,
13109,693227,745612,
61624,438011,437226,
174952,224912,200713,
25714,776580,689221,
16505,748327,714082,
101555,419408,391235,
260402,102334,73460,
171654,223997,206933,
60849,493849,479913,
43218,561684,594017,
42436,659419,656555,
14440,765550,719112,
79070,437350,441599,
12309,663133,674301,
4347,651361,728806,
130998,372483,361494,
253656,35104,16709,
182084,197434,179950,
203155,221191,173127,
182750,212521,187563,
260764,94112,48898,
28489,613137,638590,
235207,92930,61734,
25626,557384,650502,
27593,642803,607481,
222764,114310,99668,
103361,342082,354440,
13787,601521,667797,
24086,536689,613143,
11339,629325,666885,
95124,406914,388108,
157335,420467,382523,
95187,425735,408599,
60018,578160,526215,
223547,216440,215878,
21882,714921,713476,
84935,420285,406741,
246819,65606,41847,
49840,500130,525503,
132836,346990,319158,
205359,169542,135998,
22995,559558,587697,
227835,171809,134607,
32551,594652,597221,
179862,238093,246961,
108967,511741,441659,
24349,804126,707505,
119992,497212,467147,
36494,634063,570843,
38167,653838,622624,
81617,448159,472810,
215052,147904,124376,
264543,100898,51110,
218258,151270,130866,
186452,178060,157679,
32292,583098,590471,
168332,244467,225776,
237771,134198,108940,
257029,38962,10689,
67669,562866,549039,
24777,1029111,958096,
249503,43880,16400,
92770,392545,372386,
125596,379237,403890,
249637,48446,30622,
247374,49006,23677,
162390,339269,309897,
239694,126095,72951,
262900,2603,1278,
203335,151079,125342,
196464,161688,138295,
115820,418336,426099,
229227,146610,125031,
101498,364469,358738,
30684,596467,592699,
66253,452222,479566,
114893,508784,447470,
9625,664306,685523,
264201,122296,83722,
216728,125056,105497,
135759,319988,284101,
26361,582281,609345,
246404,74003,50207,
164535,249438,236246,
151250,486294,456010,
218069,107341,77362,
140427,337083,314051,
157773,257677,280326,
244629,90705,52999,
121217,342644,318543,
87620,400280,415364,
180276,204038,190553,
112861,583727,519743,
70863,461404,492884,
213558,130255,104668,
141375,338404,304239,
54090,750829,791402,
234639,93563,57421,
225120,120325,95267,
198608,168104,141974,
45633,517388,591917,
9853,859078,868005,
181156,206262,212311,
1650,657140,685240,
159400,265072,237134,
276450,11214,4479,
47723,534064,558897,
9629,858085,871126,
185423,202669,201205,
201762,149674,130059,
110308,346641,354291,
177051,297123,210497,
132240,335392,346218,
208379,157497,127729,
168714,302806,234804,
17895,709597,742209,
65384,640437,641347,
3023,768026,719994,
97441,413784,408081,
16228,604795,671442,
51594,581608,555968,
5342,775712,760667,
138457,365292,378680,
230359,84399,49944,
148911,340564,272857,
56464,573856,580844,
30872,882292,790158,
23305,685313,645864,
117512,427641,390481,
74414,459555,456332,
156733,285379,268533,
78958,502248,486328,
175217,321154,253889,
205153,194018,190090,
154917,236353,213807,
102304,499974,443837,
61138,589518,549364,
139915,338082,317391,
53142,525236,570697,
34637,610514,630045,
174642,225466,232806,
84964,407404,393535,
126117,343689,315227,
99444,403606,387187,
142466,357802,308385,
166623,234611,219878,
278278,14436,6119,
267969,52596,21150,
14489,851218,838416,
162287,261523,239375,
82495,395966,456071,
91028,412181,430953,
128185,345493,328186,
82230,542033,558281,
108069,440221,448441,
221639,104446,77834,
252033,52555,25083,
132190,327058,317093,
211980,215052,187482,
182920,232923,178053,
68151,521511,567611,
172199,217457,191723,
122369,332463,319845,
169989,266224,279338,
44666,580845,579814,
269193,4275,3070,
88615,374967,408661,
56747,530630,559120,
148261,291248,273798,
191423,165334,144986,
27023,542321,552187,
147235,344069,310668,
160464,291539,249314,
104862,384000,357730,
244015,43163,19590,
9119,638105,642996,
178921,352762,318849,
130415,315761,301811,
42891,548891,554079,
101034,608002,582726,
136543,346949,333721,
213870,128922,130033,
203359,128182,106841,
266203,12457,5230,
35915,1376546,1004315,
166466,268431,232712,
68422,451175,441418,
7879,682828,660938,
234448,76316,47202,
200421,186277,166380,
146518,684317,943675,
283600,21869,7638,
142762,300070,282679,
107015,363595,352850,
162705,255548,301534,
260857,36174,13874,
179592,224935,195565,
247356,40775,18061,
164629,236965,214249,
212858,143735,113703,
126821,309665,365134,
160489,235002,214349,
166704,233966,227346,
125625,345096,305084,
33922,525313,549435,
61374,547101,577398,
209158,122060,104569,
143046,333442,349681,
134201,424429,365184,
225726,122568,95763,
249633,15007,6081,
39549,733084,828342,
139238,409194,383779,
219588,99251,77908,
1363,636865,736416,
142364,289407,326549,
130370,308285,287079,
39163,547093,537279,
52948,494468,499829,
185715,196361,178659,
133787,306050,283458,
222388,100289,75424,
28592,711727,713874,
48876,684021,726530,
106536,391789,373890,
157561,356179,300978,
211554,117577,88258,
56763,486571,514479,
83768,432062,480457,
158109,342782,319390,
111978,410931,385733,
177995,273840,239954,
120305,408603,424280,
162577,281172,252476,
148253,268040,241030,
207302,174625,143393,
14523,695991,670949,
5474,688422,673666,
137217,265885,272663,
189523,171797,150773,
129385,374226,334114,
110065,457207,422261,
183724,228995,196661,
176152,249248,226262,
129929,309356,282748,
222121,111049,86926,
153707,325048,272621,
33263,809348,766280,
60035,712962,646112,
12193,655948,690281,
70798,460346,447312,
228865,130882,97932,
250966,45032,23627,
97548,502574,462798,
232176,177179,141829,
168660,259223,262297,
195177,205221,180487,
55502,534573,531945,
139491,470650,397374,
244785,78036,43863,
241476,57696,36546,
211278,151136,127708,
98516,376207,351409,
58947,493240,494752,
133496,316267,336991,
171296,234915,235637,
189855,180175,155430,
147632,262078,276385,
125613,352542,362733,
177978,307184,298780,
13978,591640,721670,
62383,478568,587700,
187810,235475,224167,
75375,640198,561905,
100387,607111,512811,
297580,59057,31834,
52999,585842,571646,
167646,265964,235086,
159489,236412,217705,
126029,307393,281419,
207899,143212,117752,
237650,42106,22316,
217724,121240,100157,
85761,391443,420443,
68083,977696,2044342,
83181,635530,579384,
12104,741891,752996,
192261,222149,201720,
6571,595899,634941,
3021,612082,681445,
43791,491366,533674,
20657,595153,632469,
47280,553689,534066,
22861,662521,652766,
251177,44764,24267,
235134,64487,40157,
113151,439921,372499,
12901,630489,649126,
128929,392538,367595,
97630,422338,395517,
150171,298285,277446,
82234,464679,454618,
33212,562169,593846,
88035,451983,414727,
34649,610524,565158,
140651,321935,300282,
200870,163167,140287,
70704,457501,452013,
229827,93180,71440,
89514,416944,433282,
229047,85647,57793,
225763,114937,85703,
208373,178950,146259,
5811,601446,632337,
192944,297207,216791,
62896,728995,658584,
1291,884328,821485,
157574,320520,290250,
187365,237435,207080,
11293,712609,684153,
151979,336068,310986,
122328,360106,311957,
102649,335207,311210,
18701,734036,849660,
235545,82030,58861,
119375,420683,315580,
263910,45179,25866,
142853,359406,331362,
60703,487239,475520,
19946,795519,791230,
197302,174539,145711,
148550,270370,280785,
46861,569408,562703,
220334,180755,157818,
92879,391618,378063,
103848,519663,489280,
64659,614473,591918,
268491,3612,1489,
187729,190131,163942,
201813,160681,134479,
37261,518808,572755,
211647,143840,125602,
227946,106154,76159,
71333,496262,496124,
1426,720125,689857,
240814,80242,30341,
7968,2324681,880185,
146550,297977,357044,
116669,458600,391750,
142286,349486,335550,
194023,179455,165215,
32267,548162,594239,
32100,572825,625875,
197459,195696,172928,
137515,297846,317012,
245581,94381,39635,
199937,151194,131778,
197499,184712,153642,
133842,300658,337227,
185760,206932,185210,
66648,425083,455241,
212327,156071,103801,
238591,44304,25680,
191065,269380,215639,
113272,362632,366873,
6901,816600,868358,
169236,201903,202886,
47133,554529,539771,
23336,815124,827418,
60208,491407,471514,
205720,217598,187321,
247985,36486,16922,
114767,357728,401830,
30748,652342,630738,
43736,549389,563127,
161647,256344,233618,
116662,370099,319784,
169759,259630,240784,
51323,590225,541345,
35352,590112,594894,
92290,399801,413699,
83826,435764,414410,
229542,114672,66535,
248077,35073,13266,
32080,568849,569102,
95820,645338,487288,
59141,490251,470623,
37046,548648,570728,
50238,534577,580499,
254503,17025,7738,
72867,433418,502228,
56354,584759,597423,
45411,560319,613032,
196906,184944,164156,
84275,500759,488997,
79271,436181,418526,
61568,482329,478875,
154185,317803,289665,
109637,548831,411293,
119352,507394,498044,
85922,424091,451199,
53713,631592,637714,
219083,126370,107610,
63957,446350,464184,
230182,109880,87880,
4562,653188,697235,
70846,486231,506568,
53277,547098,550504,
134830,357048,321388,
150768,408702,360199,
183858,273652,220784,
9441,635923,735765,
201382,145354,123970,
76883,613126,599138,
251913,33753,16004,
214479,220045,191837,
91049,423621,449282,
62011,540525,550588,
84467,451906,448392,
237710,62389,39047,
66391,528560,512361,
108870,409164,400012,
210601,155064,131629,
269592,13353,5585,
84012,503431,529935,
145026,316215,288510,
162748,283929,262450,
196232,167879,157183,
39448,534024,552162,
24499,609145,643455,
82640,572828,597423,
74468,481287,479158,
214988,153269,120896,
212212,244321,224152,
115611,350784,361664,
99536,516301,478019,
233008,83290,56307,
208148,130225,109180,
20543,621641,673235,
165830,233535,212612,
60967,658977,641836,
16799,779214,796355,
99577,370629,376847,
116471,402505,404495,
264912,13061,6176,
131370,485806,464501,
216022,179076,176877,
61386,528245,605052,
197359,205605,158389,
211912,280936,250535,
72519,482314,490693,
102198,421158,409063,
232877,168927,140788,
153745,279413,218329,
132430,466471,489498,
160372,257184,229273,
144189,288560,305172,
260560,50100,25132,
7305,732674,682699,
64695,480576,474223,
196629,197671,192379,
30068,747625,752547,
261395,36362,13967,
158284,336410,324272,
176594,290159,217740,
143566,274863,248247,
185457,216704,186643,
78010,436556,488937,
51945,479770,605234,
210319,126734,105507,
143993,286410,258817,
234496,65334,40415,
68637,622529,576673,
45523,606380,580666,
172280,306730,241814,
280422,9093,5198,
105788,364763,445144,
263722,19575,7866,
223233,104269,84706,
117589,367087,387073,
170954,262198,259291,
19751,630325,613010,
128376,383990,293809,
61286,482828,467726,
153793,250906,264118,
250910,89591,52254,
26581,944282,676150,
179628,221262,192827,
276578,39045,19652,
242475,23053,9637,
120430,365986,340870,
209636,194803,168315,
74955,542011,457740,
12054,703516,658008,
157759,322428,329842,
79325,453234,441399,
210720,166062,135091,
51494,517878,538214,
232859,102481,77690,
142268,407912,347922,
207531,330806,237943,
143815,314928,277714,
244857,38510,14615,
62720,648540,595336,
181356,331000,297469,
40942,660812,581438,
7204,696698,714023,
76753,546244,513329,
120045,398807,380698,
150232,297325,248743,
197096,608650,462488,
264901,8274,4921,
224092,170592,134665,
168960,250509,218328,
181511,198395,178506,
239812,37452,20045,
86018,430845,418418,
172013,238114,216633,
180509,309668,267815,
43813,689561,691148,
482,664352,702233,
92954,379211,497156,
150496,285039,270371,
226884,80354,56004,
139111,832372,670178,
32249,726498,694473,
36977,586736,628555,
231844,61775,34071,
94266,423695,419348,
128887,359429,375797,
174108,215729,194691,
203192,158811,165397,
107553,355653,348119,
131210,387172,371814,
36385,686855,601578,
74976,531568,526259,
72637,482252,567300,
76663,442856,517572,
107990,502564,512870,
180887,233185,218651,
245140,46533,25608,
3481,784278,856441,
225420,135812,115819,
32851,605864,640803,
32802,587594,640268,
259003,25116,12545,
93587,407631,455864,
48686,563412,534518,
20081,600745,622769,
100812,442736,412116,
120371,357797,349979,
55396,513622,513264,
151857,404886,367352,
243743,123505,102608,
254731,102877,61722,
214952,140227,114078,
62283,515684,544628,
170861,247602,227910,
57510,539823,567955,
255998,59402,30523,
12075,683265,687427,
50932,544106,556745,
48222,701451,668156,
164585,307594,278273,
251402,50310,26656,
99167,546908,519261,
120919,373129,360727,
168148,222108,205295,
271612,5817,2918,
11079,957794,749478,
147430,268436,248053,
264958,80585,43048,
239139,87614,64532,
228121,81574,58980,
187429,166956,145439,
145213,282639,255477,
98520,413683,362801,
32141,551741,603721,
131218,509791,454298,
194516,175737,156282,
56813,693516,710496,
20612,784294,819086,
9073,646591,667360,
992,601791,697752,
228877,127938,87970,
183227,184182,163798,
82711,418216,396888,
245093,272555,153234,
231020,92980,88607,
252182,89054,70686,
223369,206051,173565,
197981,163880,135009,
92313,436072,421453,
257933,53351,30009,
85945,472411,449298,
18592,699702,677602,
181799,268541,226596,
150218,426117,341133,
117764,372386,368937,
215576,125664,98729,
204054,139577,133490,
191592,313162,275812,
185276,308959,253741,
190865,221421,166331,
209448,158872,109296,
173384,218539,193203,
185628,164544,144527,
230767,90470,60783,
13300,677914,850205,
91101,433311,405602,
131417,448205,447423,
140880,320064,280643,
223735,116434,82981,
99500,406070,403942,
218502,125774,97402,
233690,114513,93637,
190226,271181,234176,
190467,193917,157834,
47951,492854,530758,
102573,503330,465729,
9177,748079,752753,
45760,557403,529646,
17893,585617,625034,
32057,592564,633354,
54778,534181,539391,
48633,675522,803194,
263391,21729,7586,
155516,378817,349268,
219284,132962,103661,
50133,550537,519066,
138084,302560,296250,
107178,455699,405210,
130752,349365,310308,
82414,442623,427731,
202451,224520,187761,
129038,409884,377002,
254591,6765,3561,
7540,871693,817197,
6636,822764,809765,
230087,83750,60648,
191429,205393,202402,
147973,311697,289044,
55412,486404,476262,
82934,427448,448515,
124905,333091,313331,
137963,397210,380677,
186684,182017,158044,
13677,670985,656283,
114085,436806,391241,
33905,564823,601085,
57491,722614,651500,
81527,486409,477683,
97005,399295,414727,
95821,469750,516536,
212419,197111,134597,
253058,22965,8794,
167176,340865,258129,
167498,286581,298592,
98662,588209,474549,
169296,251689,267809,
198103,169847,148366,
104039,369277,366738,
18026,649014,659962,
2504,702131,751656,
