Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
14,56,92,
16,33,33,
14,133,91,
14,72,31,
33,59,100,
15,38,33,
25,91,103,
14,21,22,
26,59,102,
35,22,30,
20,104,98,
15,21,21,
21,140,113,
16,69,26,
23,109,118,
15,32,24,
27,177,102,
16,90,25,
17,149,101,
15,30,31,
14,115,154,
16,136,30,
20,81,86,
14,31,28,
21,79,87,
24,34,32,
14,174,69,
15,44,31,
26,43,80,
14,33,24,
19,58,98,
19,22,22,
21,65,92,
15,37,22,
30,118,86,
15,33,31,
16,49,119,
15,38,21,
16,87,103,
15,21,22,
15,133,98,
15,38,21,
22,67,104,
14,38,21,
15,68,77,
14,31,22,
14,34,91,
15,63,23,
22,72,96,
14,32,42,
20,61,96,
16,30,37,
14,61,95,
20,30,32,
21,237,104,
14,21,31,
21,26,64,
15,88,23,
15,92,106,
15,39,22,
16,36,97,
16,32,32,
15,34,80,
21,31,30,
21,34,95,
15,38,22,
21,60,98,
15,31,30,
16,133,85,
15,32,26,
23,86,65,
86,20,22,
20,128,66,
15,33,22,
22,55,101,
15,30,29,
16,126,87,
16,45,26,
15,116,90,
22,34,32,
21,68,102,
16,31,40,
14,97,75,
14,31,32,
15,97,24,
19,83,110,
14,20,22,
15,163,109,
15,31,31,
27,66,92,
26,42,22,
14,77,22,
15,57,117,
16,23,24,
25,87,89,
26,31,22,
25,33,87,
15,31,22,
15,124,41,
26,75,87,
16,21,22,
26,73,97,
18,27,26,
14,143,89,
15,32,24,
