Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
14,20,29,
13,24,70,
15,21,21,
43,72,117,
14,21,26,
15,34,54,
16,27,24,
14,29,57,
14,21,23,
15,25,59,
14,22,28,
14,34,61,
14,21,26,
14,35,54,
16,27,22,
15,25,57,
15,21,32,
15,23,54,
28,21,22,
15,30,66,
15,30,22,
16,31,61,
28,29,22,
14,29,65,
15,21,26,
16,24,73,
15,20,21,
16,25,60,
15,22,22,
16,28,66,
15,26,22,
14,25,56,
15,22,22,
15,25,54,
16,21,22,
13,24,58,
41,47,38,
24,55,78,
16,39,37,
16,50,81,
14,22,22,
15,23,51,
16,22,21,
14,24,56,
19,21,22,
14,23,79,
14,21,21,
15,23,61,
14,22,22,
15,39,58,
17,24,27,
16,25,61,
16,23,30,
15,41,67,
14,23,22,
16,25,61,
15,21,23,
14,23,66,
14,23,22,
14,37,56,
15,21,22,
16,25,56,
16,22,23,
17,25,61,
15,23,21,
16,24,55,
15,22,21,
15,24,52,
18,21,31,
15,25,54,
16,22,25,
16,25,57,
17,23,25,
14,25,61,
15,21,22,
15,24,47,
16,22,22,
15,25,47,
14,21,23,
16,39,49,
13,20,22,
16,28,51,
15,22,25,
15,22,52,
15,22,31,
15,26,45,
15,20,21,
16,24,42,
15,22,21,
15,47,53,
16,23,24,
14,26,52,
15,27,22,
15,26,51,
15,23,23,
15,26,51,
16,23,22,
15,25,53,
16,22,22,
15,26,51,
14,21,22,
15,25,47,
14,22,22,
14,24,53,
15,21,22,
14,26,53,
15,22,22,
15,26,50,
15,22,31,
16,26,78,
16,22,22,
16,24,51,
17,22,23,
14,23,66,
17,25,22,
15,38,54,
16,22,23,
16,35,59,
15,22,22,
14,25,63,
15,22,22,
17,28,51,
15,20,22,
16,25,55,
15,22,22,
16,25,53,
15,23,22,
15,24,63,
14,23,22,
16,25,66,
15,22,22,
15,26,53,
15,22,22,
15,27,55,
15,24,21,
15,31,50,
16,20,25,
15,23,47,
16,20,22,
15,23,54,
16,22,23,
16,25,50,
16,22,22,
15,24,52,
15,21,23,
15,24,52,
15,21,22,
15,24,49,
14,22,21,
14,25,60,
14,23,24,
14,35,53,
16,20,21,
15,32,42,
15,22,22,
15,25,43,
15,22,22,
15,24,43,
14,22,22,
14,26,41,
16,24,22,
14,25,44,
15,21,23,
15,25,52,
15,24,35,
15,24,50,
14,23,22,
14,24,41,
15,22,24,
17,28,52,
14,21,22,
15,23,43,
15,21,22,
18,29,56,
15,21,22,
15,26,44,
15,23,22,
15,24,39,
15,22,22,
16,23,45,
17,24,25,
14,25,41,
15,20,21,
15,25,41,
15,22,25,
15,23,35,
15,21,22,
14,24,36,
20,21,22,
15,23,32,
17,29,34,
15,25,32,
15,23,22,
14,26,37,
16,23,22,
15,24,34,
14,25,30,
15,24,33,
16,30,24,
15,32,54,
15,23,22,
16,25,43,
15,21,22,
15,26,65,
14,22,22,
15,23,60,
14,21,23,
15,24,53,
14,21,22,
17,24,43,
15,21,22,
16,25,42,
14,22,21,
16,22,43,
14,22,22,
14,24,45,
15,20,21,
16,29,54,
15,21,23,
16,26,46,
15,22,23,
15,25,34,
15,22,22,
15,24,45,
14,21,21,
15,25,56,
14,22,21,
16,24,35,
15,22,31,
15,25,52,
16,22,21,
15,22,47,
15,21,22,
17,27,54,
20,22,22,
17,26,56,
15,21,22,
14,39,47,
14,21,22,
14,25,53,
15,22,21,
15,25,34,
15,21,22,
17,26,34,
19,21,22,
15,23,42,
15,22,23,
15,43,38,
15,24,26,
15,24,43,
14,21,22,
16,25,35,
16,25,24,
15,25,35,
15,21,22,
14,56,38,
15,22,21,
18,24,38,
15,23,35,
15,21,21,
15,54,51,
15,21,22,
15,25,43,
15,22,23,
15,56,91,
14,23,21,
16,37,46,
15,20,21,
14,25,60,
15,23,24,
15,25,51,
14,22,23,
15,24,50,
15,22,20,
15,48,24,
15,21,22,
15,81,31,
18,28,84,
15,22,20,
18,30,61,
16,21,21,
15,25,51,
15,21,22,
15,24,46,
15,21,23,
15,51,45,
15,21,22,
16,37,26,
15,22,28,
14,34,47,
17,24,25,
15,24,49,
16,22,24,
16,24,49,
15,22,22,
15,46,26,
15,23,22,
14,24,47,
14,21,21,
16,23,53,
15,21,21,
16,25,49,
15,20,22,
14,25,46,
15,21,21,
15,24,52,
14,22,22,
15,23,54,
15,25,26,
14,24,52,
15,22,33,
16,38,51,
15,23,22,
15,24,71,
15,21,21,
16,24,50,
13,21,22,
15,25,50,
15,22,29,
14,23,48,
15,22,22,
14,34,53,
15,22,21,
14,24,54,
16,22,22,
16,25,57,
16,21,24,
15,26,48,
14,22,22,
16,24,49,
15,20,22,
15,23,54,
16,22,23,
16,25,50,
14,21,30,
16,24,48,
15,22,24,
14,24,51,
14,22,22,
15,26,52,
16,22,21,
16,24,48,
16,21,28,
15,24,49,
16,22,22,
15,24,57,
15,21,23,
15,25,52,
16,23,23,
14,26,54,
15,21,31,
14,25,43,
15,22,23,
16,25,47,
16,26,26,
15,25,46,
15,21,22,
14,35,46,
15,22,22,
14,24,45,
14,23,22,
15,31,55,
15,21,22,
14,24,53,
16,23,23,
15,25,41,
14,21,22,
16,25,46,
16,22,21,
15,25,54,
15,22,21,
15,25,66,
14,22,21,
13,25,56,
15,22,21,
15,23,54,
18,26,28,
15,26,47,
16,21,22,
14,25,67,
16,21,21,
15,26,59,
17,25,24,
17,29,58,
14,24,22,
15,26,55,
15,22,23,
15,26,51,
16,22,22,
14,25,52,
15,21,20,
14,24,49,
15,21,22,
15,24,53,
15,29,21,
14,24,65,
16,25,25,
17,25,53,
15,21,31,
15,23,48,
15,22,23,
15,23,51,
16,22,22,
15,25,69,
16,27,30,
14,24,59,
16,21,21,
14,24,58,
14,22,23,
15,24,55,
15,20,22,
19,32,82,
14,21,21,
15,23,48,
15,21,22,
15,55,61,
17,25,25,
16,25,64,
15,22,23,
16,27,59,
20,27,29,
15,23,51,
16,21,22,
15,54,63,
14,21,23,
17,25,54,
15,22,22,
17,41,61,
15,21,23,
16,25,50,
16,22,22,
15,40,40,
14,21,22,
15,25,48,
14,22,27,
15,24,48,
14,22,22,
14,24,48,
14,21,21,
15,47,41,
15,20,21,
15,23,48,
14,23,25,
15,24,51,
15,21,40,
14,26,47,
18,27,24,
15,49,34,
15,21,22,
14,25,66,
15,24,21,
15,26,56,
15,20,24,
15,25,51,
16,23,29,
14,46,26,
15,21,22,
14,25,50,
15,22,22,
15,23,48,
14,21,23,
16,24,49,
15,21,21,
16,44,26,
16,24,24,
16,25,64,
16,23,22,
15,23,48,
15,22,22,
16,23,59,
15,30,21,
16,52,36,
15,22,23,
14,43,47,
15,30,19,
14,25,54,
15,21,22,
14,25,48,
15,21,22,
16,26,60,
14,22,22,
15,25,49,
19,36,30,
15,24,62,
15,22,22,
15,24,47,
14,29,21,
14,24,57,
16,21,23,
16,25,50,
16,21,22,
15,25,53,
14,22,22,
14,25,63,
16,21,31,
15,23,50,
15,22,21,
16,29,61,
14,21,22,
14,25,46,
14,21,23,
15,25,72,
15,22,22,
15,26,51,
17,25,26,
13,24,52,
14,21,23,
15,23,54,
19,26,28,
15,23,48,
15,22,32,
15,23,54,
17,24,24,
15,25,50,
15,22,26,
14,24,61,
15,24,22,
15,25,58,
15,22,22,
15,25,58,
16,23,23,
16,28,59,
17,22,22,
16,25,45,
15,21,27,
14,24,45,
18,24,35,
15,23,41,
15,24,23,
14,26,43,
15,22,23,
15,24,42,
14,21,22,
15,25,51,
14,21,34,
16,25,45,
16,21,22,
14,23,49,
16,21,22,
18,40,48,
15,22,22,
15,35,41,
15,21,22,
14,26,48,
14,22,21,
14,24,47,
15,22,22,
15,25,49,
16,23,24,
15,25,65,
14,21,22,
16,25,51,
15,22,24,
16,25,50,
15,21,21,
15,25,49,
15,22,22,
15,24,60,
15,23,22,
17,28,77,
15,22,23,
16,24,52,
15,21,22,
14,26,51,
15,20,22,
15,23,53,
17,22,22,
15,25,58,
16,22,22,
15,26,53,
15,22,22,
15,24,53,
15,22,21,
14,24,50,
16,24,33,
14,24,47,
14,21,22,
14,25,50,
15,22,21,
16,25,59,
16,24,22,
15,24,50,
15,22,30,
33,51,127,
18,45,39,
15,35,90,
16,40,34,
14,31,85,
16,34,32,
14,34,90,
16,33,32,
14,23,52,
16,33,23,
25,22,61,
15,23,23,
14,22,52,
16,24,24,
13,21,66,
16,23,24,
14,26,51,
16,25,24,
14,23,56,
14,20,21,
14,22,54,
14,21,32,
14,24,55,
13,18,22,
14,23,50,
13,21,21,
18,22,53,
13,26,20,
13,25,54,
13,20,21,
14,22,75,
14,18,19,
14,22,67,
14,21,21,
15,23,53,
14,21,29,
14,22,52,
15,21,21,
14,26,56,
15,22,22,
14,37,58,
15,23,22,
15,24,58,
14,21,27,
17,30,89,
15,22,24,
15,24,65,
15,35,21,
14,25,67,
14,22,22,
14,26,59,
15,23,23,
15,26,60,
15,22,31,
16,25,82,
14,22,24,
14,24,58,
15,22,21,
15,44,56,
15,22,22,
16,24,67,
16,22,23,
14,24,67,
14,25,25,
15,24,65,
15,22,20,
15,23,58,
15,20,21,
14,25,59,
14,21,22,
15,26,64,
14,21,25,
15,25,57,
15,22,23,
15,26,78,
15,23,23,
15,25,71,
16,24,23,
16,25,70,
15,21,22,
15,24,63,
16,32,22,
16,26,51,
15,22,22,
16,25,48,
15,32,22,
15,25,54,
17,23,24,
15,23,63,
15,21,22,
14,23,49,
15,23,20,
15,24,52,
15,21,22,
14,26,49,
14,30,21,
15,24,62,
15,22,22,
15,24,47,
17,22,23,
14,26,60,
15,21,22,
15,25,51,
15,21,21,
15,25,57,
15,21,22,
14,24,61,
14,24,22,
15,26,50,
16,22,23,
15,25,66,
16,23,23,
16,26,67,
15,21,21,
15,24,51,
16,21,23,
15,26,50,
14,24,23,
15,26,51,
14,30,21,
14,24,61,
15,21,21,
14,25,43,
15,20,22,
14,24,43,
15,21,22,
15,25,44,
14,30,22,
15,25,46,
14,21,23,
14,25,52,
16,21,22,
15,24,42,
15,22,22,
15,41,41,
15,21,22,
15,25,56,
14,31,22,
15,23,45,
15,31,22,
16,24,40,
14,21,20,
15,24,55,
14,31,22,
16,24,44,
17,23,25,
16,36,44,
15,31,21,
16,26,44,
16,22,23,
14,24,42,
