Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
266517,104,78,
284269,220,71,
267112,246,83,
278475,152,64,
268291,67,77,
285086,219,108,
274255,158,101,
305518,150,164,
273334,201,121,
280260,141,85,
276883,286,61,
272891,131,84,
273869,149,66,
266822,174,98,
275086,145,79,
281545,140,86,
284227,89,42,
270213,96,71,
272033,78,85,
271087,80,88,
288357,159,89,
276705,232,110,
272262,173,85,
298084,205,40,
293457,291,81,
268985,137,106,
272886,141,98,
274772,321,106,
273623,79,37,
275170,90,105,
292381,110,90,
268380,88,60,
298268,154,93,
271305,151,84,
274147,141,86,
274235,317,66,
273980,253,81,
274783,345,102,
342674,209,97,
271392,70,72,
280013,183,88,
295331,158,59,
297305,212,118,
272576,245,85,
266730,65,83,
270920,180,106,
274669,194,107,
272235,160,81,
260534,80,151,
273799,255,121,
276752,323,93,
276141,161,95,
307631,249,69,
272071,219,79,
271160,145,70,
302702,505,95,
272318,229,134,
271311,133,96,
274487,335,42,
264696,260,108,
271951,202,71,
277810,284,66,
274302,308,48,
269911,86,84,
271255,197,93,
266298,141,69,
281605,284,84,
387429,127,73,
271275,171,85,
271778,203,70,
266774,186,67,
331064,462,608,
272947,226,55,
279844,164,83,
271556,309,67,
305415,217,83,
278379,316,117,
264997,157,81,
279190,82,83,
273101,135,81,
275323,301,70,
266190,151,212,
271399,321,84,
289555,365,90,
278550,228,86,
280263,137,40,
274951,233,69,
390807,143,93,
282540,161,96,
276365,142,87,
280219,104,113,
266306,133,95,
289469,91,116,
272240,131,97,
277457,184,67,
281700,286,142,
259800,311,59,
296232,355,68,
273157,171,87,
271247,139,82,
283248,196,120,
273087,89,100,
315927,438,66,
269501,154,65,
272724,162,45,
272658,176,48,
280308,361,71,
281627,149,238,
267118,237,61,
273567,462,68,
304644,190,115,
274908,136,53,
281301,147,73,
307171,278,85,
272493,189,109,
271808,82,97,
300417,248,94,
271695,143,83,
272268,65,39,
266814,148,56,
272704,177,85,
272183,145,70,
282238,173,84,
274208,198,89,
272561,110,106,
273861,152,53,
282789,194,75,
270177,115,96,
292420,137,78,
273624,195,54,
271351,229,81,
285420,249,106,
297306,307,84,
273562,164,67,
269408,307,95,
293083,87,33,
276027,310,118,
277667,207,23,
269661,217,88,
273631,65,102,
291319,169,53,
294755,111,69,
275500,195,86,
272603,279,96,
269211,207,66,
279210,252,90,
271835,258,81,
272654,128,44,
274242,259,107,
270843,69,36,
267620,97,70,
267504,133,85,
287715,247,87,
272012,100,65,
273583,82,41,
270053,64,74,
271100,380,84,
296619,151,90,
266571,98,68,
286554,150,88,
274808,82,138,
284655,219,119,
278824,156,87,
265465,100,89,
271989,127,81,
272815,424,57,
265541,121,88,
274218,80,111,
274131,144,78,
274219,131,83,
271179,133,69,
277049,287,68,
276125,239,70,
293794,271,67,
272833,73,116,
309666,103,62,
271953,129,64,
270723,138,58,
270429,61,78,
286986,128,159,
276944,351,167,
265088,276,78,
253651,246,80,
414216,556,137,
272520,84,75,
273600,82,24,
277876,307,94,
270782,184,66,
272825,214,95,
273805,100,87,
273776,184,68,
277416,203,48,
271007,143,46,
272742,86,62,
272115,243,77,
274032,201,81,
276511,141,73,
278528,142,80,
276762,127,86,
272199,239,83,
261988,126,105,
273828,120,79,
279022,151,83,
269793,279,93,
270191,275,35,
280945,377,60,
272269,241,99,
271283,173,84,
272889,261,91,
278708,178,78,
272963,208,80,
275610,206,84,
266495,148,83,
269181,230,68,
266926,72,71,
267201,173,69,
271799,125,89,
273412,299,49,
274811,106,60,
273352,184,81,
298102,319,60,
288054,167,79,
272122,100,80,
282633,150,59,
278539,150,117,
272082,205,92,
270906,213,81,
273117,265,84,
271015,134,68,
297587,173,96,
299715,274,107,
272760,174,68,
274116,87,82,
273629,216,86,
273174,118,44,
271712,188,100,
284036,144,84,
293901,73,88,
272989,103,80,
268774,201,131,
267741,89,73,
272857,171,67,
272505,74,85,
272895,197,64,
274513,92,67,
272170,140,22,
274068,83,92,
310154,356,45,
272927,177,83,
273446,82,28,
272546,148,64,
273717,137,66,
302623,91,84,
264760,198,86,
274219,78,39,
274750,210,66,
283186,148,90,
278609,88,92,
271196,134,81,
280870,132,88,
276337,132,84,
277916,134,72,
272445,86,43,
270200,195,108,
274194,94,66,
278708,156,110,
298193,86,137,
274820,190,79,
274061,87,84,
296306,214,61,
275454,82,49,
280011,186,58,
278168,119,98,
271604,157,82,
272633,240,113,
272391,249,96,
267977,136,94,
265730,148,77,
267370,114,104,
311425,746,152,
301813,133,114,
274995,112,78,
271549,72,124,
300795,111,153,
264057,112,135,
269303,65,116,
282780,220,114,
304272,446,115,
273879,243,91,
282177,70,51,
270423,203,66,
272987,62,120,
276550,127,74,
362257,115,85,
271741,132,837,
290520,158,92,
291001,99,39,
273727,81,34,
278277,128,62,
295662,229,89,
274745,77,40,
269279,244,86,
273976,96,90,
272642,80,77,
314433,95,39,
275505,86,25,
272448,251,80,
272156,83,70,
299181,250,56,
280339,183,92,
269405,101,159,
273644,511,96,
275151,220,122,
279202,248,67,
272856,182,95,
271782,108,103,
271265,351,67,
272360,224,56,
274263,580,115,
269979,112,112,
272768,94,40,
273089,66,84,
281007,178,80,
298855,160,71,
271572,97,78,
272453,103,90,
271425,96,62,
263584,144,86,
272867,96,35,
322968,212,146,
272182,134,72,
274772,99,39,
275775,152,83,
274485,354,59,
300145,95,74,
279430,119,64,
281092,178,74,
288146,138,57,
278362,157,82,
277558,131,181,
292195,191,118,
270970,74,90,
272898,94,37,
301065,184,78,
277103,150,66,
271535,169,72,
269751,182,58,
280100,173,54,
283872,85,89,
256619,157,208,
272326,83,39,
276153,85,95,
292345,102,40,
273749,82,82,
270796,99,89,
270519,84,39,
404615,199,236,
272344,126,77,
272351,140,96,
272004,306,113,
274615,160,66,
