Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
39907,47,29,
37838,41,53,
37032,46,35,
55395,83,32,
36965,33,96,
36934,42,43,
40523,51,41,
37254,34,29,
37856,44,35,
60632,52,38,
36733,42,29,
46193,98,113,
37493,49,36,
37640,43,40,
37374,42,28,
37673,46,46,
42317,49,55,
37818,41,29,
41582,43,48,
37313,46,44,
36907,46,29,
45752,44,39,
36938,45,40,
41923,40,28,
37014,47,52,
37681,56,42,
36630,46,32,
37709,82,95,
38125,61,36,
36931,45,38,
38207,34,26,
36934,40,36,
41457,62,26,
50523,68,51,
37052,51,79,
37800,47,31,
37045,75,30,
38175,51,44,
44084,59,38,
36752,74,50,
36436,54,30,
36982,74,79,
36555,65,37,
36041,60,36,
43414,74,30,
35998,60,34,
36436,67,52,
45159,44,30,
58604,96,42,
35933,53,47,
36077,40,27,
42250,74,45,
37648,43,41,
37263,32,37,
37675,39,37,
42583,62,45,
40126,36,42,
36859,72,94,
36872,46,38,
37796,56,38,
38098,40,38,
42611,46,41,
36416,46,26,
36177,40,36,
37039,72,74,
36952,61,37,
36949,47,36,
37311,34,37,
39773,41,39,
61758,56,35,
36614,32,37,
37921,80,82,
40458,57,38,
37783,40,37,
37453,33,31,
39684,59,47,
52615,59,39,
45459,52,29,
51714,60,38,
38531,47,44,
43304,44,27,
42675,50,43,
37713,44,42,
45099,40,33,
36811,40,38,
45460,54,37,
36740,32,29,
36851,76,108,
37509,56,64,
37801,53,77,
38101,41,29,
36919,45,37,
36228,45,58,
40491,37,25,
37849,63,87,
37838,65,61,
36892,49,43,
38336,42,32,
36996,47,37,
36758,49,38,
37548,42,32,
37025,57,88,
37330,60,36,
37723,44,43,
46343,44,35,
36981,61,49,
37289,44,36,
37805,41,24,
37302,72,35,
36845,76,37,
42750,38,30,
37745,39,54,
36870,37,42,
37947,32,31,
36797,41,43,
54150,60,38,
36755,33,43,
45355,40,65,
36897,45,37,
36934,71,60,
37362,36,38,
38676,46,45,
43189,48,63,
37071,57,29,
50178,58,104,
36932,44,46,
36946,47,53,
40601,55,29,
37871,45,38,
59207,50,63,
38771,40,42,
36929,51,80,
37417,47,44,
42253,40,39,
41836,55,47,
36954,48,46,
37343,61,39,
42812,40,37,
42231,64,31,
35275,49,47,
38219,38,25,
36059,43,41,
36023,42,41,
42939,60,28,
38578,41,36,
37613,39,37,
36544,34,29,
37538,70,75,
43413,42,38,
37789,44,37,
39137,38,27,
36830,42,42,
37016,50,31,
38820,56,36,
37007,66,76,
44114,120,48,
37721,59,37,
37349,33,32,
37036,45,37,
40364,70,49,
36652,27,42,
36754,80,82,
38191,46,64,
61050,72,44,
37444,38,31,
40385,43,38,
37282,47,43,
36966,43,31,
38217,45,43,
36861,57,48,
41602,57,32,
36854,42,36,
36868,39,39,
37127,35,25,
37718,32,36,
37572,40,38,
36779,34,26,
36883,73,90,
37732,59,40,
36955,41,36,
44669,42,25,
36923,42,35,
36970,44,36,
37906,43,23,
40381,61,89,
36982,59,46,
44954,46,36,
37285,40,29,
36971,41,38,
38306,53,35,
40540,43,34,
36957,48,90,
48619,50,59,
50559,80,63,
37291,33,36,
36960,54,38,
38218,52,36,
40580,32,38,
37355,46,36,
36812,42,50,
36742,46,38,
37692,43,50,
36842,41,36,
37103,41,42,
45574,42,36,
36738,39,36,
38461,43,29,
37723,72,95,
37705,49,48,
36916,50,51,
43949,39,30,
36945,43,37,
39411,54,51,
37885,44,23,
36098,39,74,
36945,47,31,
36986,52,52,
38139,41,44,
36178,45,41,
37634,57,39,
37025,40,42,
37879,53,99,
39400,53,57,
38562,46,38,
38214,39,30,
36791,55,47,
39673,53,49,
36984,53,26,
39175,59,35,
36843,46,34,
36901,44,23,
38590,48,38,
37729,38,52,
38087,60,30,
36991,41,48,
38003,45,44,
37776,36,23,
37484,60,93,
36677,44,32,
36947,48,46,
43868,38,30,
36911,41,55,
37037,56,49,
37912,43,32,
37862,70,71,
37033,45,47,
36929,45,39,
45937,47,31,
36882,43,41,
37707,63,46,
46919,62,37,
37019,29,83,
46314,46,28,
36803,45,56,
38179,42,32,
70740,64,32,
37202,44,48,
37034,41,27,
39755,49,40,
38966,53,35,
36919,56,43,
38245,54,36,
36033,57,42,
37279,43,41,
36833,49,39,
37603,46,39,
38554,50,45,
37117,99,106,
38609,60,62,
36817,82,53,
37217,47,43,
40641,56,54,
37894,54,29,
36188,52,31,
36911,73,79,
36913,61,42,
36950,78,47,
41866,48,35,
38772,58,40,
37630,64,35,
37796,51,24,
42527,119,96,
37422,66,43,
36805,50,52,
38327,52,28,
37680,71,35,
37429,63,41,
37866,55,30,
37333,62,35,
36846,70,42,
36815,55,31,
37657,58,38,
36952,60,39,
37034,48,31,
36907,39,51,
37652,46,42,
36598,53,30,
37789,76,2321,
37744,86,52,
37783,53,63,
37322,39,30,
36933,41,35,
37028,44,50,
36999,52,30,
37850,56,70,
36955,58,39,
38658,47,38,
38038,41,32,
36915,42,34,
36760,42,41,
36696,40,32,
37014,52,77,
38210,60,43,
37701,45,37,
38116,45,32,
42558,73,52,
38187,56,39,
36810,54,38,
37356,60,34,
37767,59,35,
40107,63,45,
37700,54,38,
36832,40,39,
44046,46,27,
36032,48,34,
36872,49,48,
37339,43,29,
37524,75,73,
36075,54,31,
36897,61,53,
37272,34,32,
37784,62,39,
39443,81,42,
37046,44,32,
37036,60,78,
45027,90,45,
37784,49,48,
39708,50,28,
36927,44,38,
37698,48,64,
37773,48,31,
41728,80,97,
37322,47,37,
36865,47,42,
38238,40,30,
36961,52,26,
38131,43,37,
37718,43,29,
39377,50,44,
37769,37,46,
36784,32,29,
37023,40,53,
37690,43,37,
44415,38,27,
39062,47,34,
36951,37,41,
37581,34,23,
37831,76,89,
36857,50,61,
37790,42,52,
36462,41,29,
37184,47,39,
37037,61,41,
37027,41,30,
53483,72,81,
38953,52,33,
36939,47,32,
41690,39,30,
36976,43,36,
36754,43,48,
38430,50,31,
37820,53,75,
38539,49,38,
36789,43,34,
38219,42,22,
37657,44,36,
38221,47,44,
36121,41,22,
36425,46,37,
37702,52,50,
36812,41,28,
37634,39,40,
36849,38,49,
37188,45,28,
38347,45,36,
37560,40,37,
38129,36,29,
37696,60,83,
36845,46,64,
60874,44,40,
38182,40,26,
36939,36,37,
42883,72,50,
39069,41,32,
37130,72,72,
36944,49,38,
36879,49,42,
38722,41,26,
40141,43,59,
36738,46,45,
36678,33,30,
39485,77,81,
41155,58,50,
37648,58,53,
44488,54,34,
37646,43,31,
37428,46,46,
36981,44,30,
39486,62,40,
37729,52,43,
42695,55,32,
36870,42,45,
37727,44,37,
41955,33,24,
36824,46,36,
37665,38,50,
42499,42,35,
37705,62,108,
37721,46,46,
36942,50,30,
38164,39,31,
37687,42,39,
43920,77,30,
37037,35,25,
37040,60,86,
37910,46,33,
37770,47,33,
37404,49,41,
37824,44,38,
36788,46,49,
37748,33,32,
36887,69,82,
38113,57,50,
36909,44,37,
39068,44,32,
37691,49,37,
38069,45,23,
37037,39,32,
37243,50,40,
36952,54,35,
40789,47,36,
36979,42,38,
36851,43,38,
38224,43,31,
36833,44,36,
36911,48,39,
36531,29,27,
39128,81,80,
40523,52,53,
42626,61,60,
37228,34,30,
37783,47,36,
37884,58,48,
37047,44,30,
37841,72,71,
37861,54,31,
37771,45,47,
38190,36,31,
36945,43,36,
37596,43,48,
37845,47,29,
36873,56,88,
39489,53,43,
37630,48,35,
37394,52,43,
36791,52,26,
48942,48,42,
36970,42,31,
39172,64,46,
37772,53,47,
36736,38,30,
36875,49,41,
36857,45,36,
41414,54,30,
36874,43,35,
36788,46,37,
36623,34,21,
37513,69,77,
39870,53,37,
41419,56,38,
38642,54,30,
37397,43,36,
38696,62,35,
37010,54,30,
60848,58,88,
60072,48,40,
37858,56,33,
37346,41,31,
40592,48,40,
36778,40,45,
38507,35,46,
42767,64,82,
38169,48,45,
41406,47,37,
37380,42,37,
36963,52,36,
37361,48,36,
40610,44,46,
37340,54,50,
37843,57,46,
36782,47,23,
38989,60,52,
37692,43,38,
53819,56,49,
60537,40,40,
39813,42,46,
37608,51,32,
37485,72,75,
36704,44,65,
37777,53,52,
41792,39,32,
37777,43,40,
37048,68,60,
37909,55,27,
42710,100,75,
37811,63,46,
37821,59,34,
38300,45,32,
36932,54,35,
40402,65,39,
37513,58,29,
36941,90,67,
37423,70,37,
36816,56,44,
38269,52,30,
37360,67,38,
55753,99,49,
36955,54,28,
38256,62,44,
36847,68,45,
36940,52,26,
36880,43,38,
40519,48,48,
37269,32,30,
36960,43,51,
36803,42,44,
36955,31,27,
37719,84,91,
39713,72,37,
36908,57,34,
52255,40,28,
37822,48,41,
36992,62,44,
37044,51,28,
50851,60,86,
37026,48,44,
36116,42,37,
37430,37,30,
37713,47,46,
36795,42,45,
36685,42,30,
37096,70,74,
38181,49,38,
36829,43,41,
37304,53,29,
36984,46,28,
37285,43,38,
36926,41,32,
60878,54,36,
37715,49,52,
36898,41,31,
39593,45,38,
36870,45,36,
43644,44,32,
36800,44,42,
36465,40,54,
36830,42,29,
37749,90,91,
37715,52,62,
37676,72,38,
38196,40,44,
36930,43,43,
37033,56,37,
37050,41,23,
37860,68,75,
37950,58,36,
36866,57,27,
47478,46,30,
36876,41,44,
40397,75,49,
36702,43,29,
40526,73,87,
37348,43,48,
37646,53,43,
37317,39,31,
39056,59,39,
42261,56,45,
59387,40,27,
38237,56,44,
36922,54,44,
36917,42,25,
37758,46,37,
35994,58,43,
42042,56,30,
37742,43,47,
36762,38,51,
36527,35,28,
36931,69,82,
40559,97,67,
45691,72,38,
37266,34,30,
44241,39,42,
37089,42,36,
37064,34,32,
36927,70,69,
36997,89,33,
36862,44,45,
37260,33,27,
36114,53,35,
59061,52,46,
36097,45,29,
36175,41,70,
41943,62,41,
35989,44,36,
37206,40,24,
36813,64,40,
46061,46,48,
37813,54,30,
50445,76,51,
36884,59,37,
58804,76,32,
36840,31,38,
37734,44,38,
38045,33,32,
36826,33,43,
36804,31,39,
41407,92,50,
37702,80,86,
40344,66,44,
36974,42,36,
59026,47,28,
37772,41,40,
37025,43,30,
37902,62,42,
37876,57,74,
37131,62,37,
36900,46,34,
42141,52,33,
36835,43,34,
37877,59,60,
37139,42,28,
37947,71,79,
37254,53,36,
36823,40,45,
38230,53,30,
36879,55,61,
38055,47,62,
42730,40,24,
38141,57,36,
42499,58,57,
36935,40,27,
36786,41,46,
36828,42,37,
38079,55,28,
40546,366,311,
37667,39,35,
36491,42,29,
36863,77,76,
36699,46,48,
37857,60,37,
48895,34,25,
36960,42,47,
37901,49,30,
37063,41,28,
40716,75,84,
36932,57,34,
42712,57,54,
37304,53,30,
36163,42,35,
37638,58,39,
36733,46,27,
36996,52,69,
38224,50,36,
37828,43,37,
38220,54,27,
42789,74,36,
37392,70,36,
37670,49,30,
37281,47,44,
36847,49,44,
36900,42,36,
37700,38,36,
36900,36,48,
37199,45,30,
37830,32,66,
37589,33,44,
36933,37,32,
36881,74,72,
36845,58,35,
36949,42,46,
37296,34,29,
36815,32,43,
37896,43,45,
37070,47,41,
38076,78,73,
37068,52,52,
