Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
15,31,23,
15,67,60,
14,32,22,
26,49,61,
16,30,21,
15,46,61,
14,30,23,
15,45,83,
15,22,22,
15,61,65,
16,21,23,
26,61,61,
13,29,20,
15,66,57,
15,31,21,
15,54,72,
15,30,29,
14,67,69,
14,33,31,
15,62,70,
14,37,22,
14,53,83,
14,21,21,
16,51,74,
15,20,21,
15,62,71,
15,31,22,
14,51,74,
15,30,21,
15,50,54,
15,21,21,
15,60,68,
15,28,29,
15,49,71,
14,20,21,
16,45,63,
14,30,28,
14,44,73,
16,22,33,
15,47,78,
14,21,32,
14,62,73,
15,23,31,
15,60,55,
15,22,30,
14,43,91,
15,22,32,
14,44,73,
16,27,31,
14,44,75,
13,28,21,
14,60,68,
15,26,21,
13,47,55,
15,21,21,
15,60,58,
15,29,22,
15,62,69,
14,24,26,
14,63,66,
14,29,20,
14,64,60,
15,22,22,
15,46,55,
15,30,25,
15,67,64,
15,21,22,
16,61,70,
14,27,22,
14,59,83,
14,21,22,
14,43,54,
15,21,22,
15,45,72,
15,36,23,
15,45,73,
14,44,20,
15,49,61,
14,29,20,
16,50,74,
13,19,20,
13,42,54,
15,36,32,
14,38,73,
14,28,21,
15,48,61,
15,35,24,
15,42,68,
14,28,21,
15,46,68,
14,44,31,
15,44,74,
15,49,23,
16,60,55,
13,40,21,
15,194,52,
15,35,21,
14,62,55,
14,45,23,
15,149,55,
14,45,21,
16,48,57,
14,38,29,
13,49,83,
15,31,22,
14,44,67,
15,46,22,
14,47,75,
14,43,21,
14,60,52,
16,42,24,
14,44,67,
15,37,21,
16,67,60,
15,40,23,
15,45,54,
14,42,22,
14,63,66,
14,37,21,
15,60,72,
13,36,21,
15,53,62,
15,38,23,
15,33,70,
14,35,29,
15,46,55,
15,37,32,
15,45,57,
15,22,22,
15,42,70,
15,29,33,
15,43,56,
13,34,30,
14,42,54,
13,29,35,
15,62,61,
14,36,30,
15,57,74,
15,37,31,
15,41,82,
15,29,29,
15,36,80,
15,28,32,
14,46,62,
15,28,30,
14,59,72,
15,27,24,
15,42,88,
14,33,22,
15,45,80,
15,30,22,
14,43,72,
14,21,21,
15,60,70,
14,28,22,
15,366,57,
15,36,30,
14,46,60,
14,28,32,
15,49,77,
14,21,22,
15,61,56,
15,29,23,
15,66,58,
15,35,30,
20,45,62,
15,26,21,
15,40,61,
15,28,36,
16,41,61,
16,28,38,
15,46,62,
16,22,38,
15,49,56,
14,29,30,
15,160,52,
14,20,32,
15,60,55,
13,29,28,
15,61,71,
14,37,29,
14,58,59,
15,38,34,
14,61,71,
15,37,32,
15,51,58,
14,31,22,
14,45,93,
17,30,22,
14,47,63,
14,22,23,
15,67,53,
16,30,21,
15,45,57,
14,29,21,
14,58,68,
15,44,22,
14,49,71,
15,38,22,
14,62,68,
13,35,27,
28,68,64,
14,49,30,
14,83,69,
15,35,22,
15,62,68,
14,38,22,
26,63,54,
14,37,21,
15,46,66,
14,39,23,
26,45,63,
14,44,24,
14,66,63,
23,50,41,
25,47,56,
15,29,22,
14,63,54,
17,40,26,
25,53,54,
15,34,22,
14,46,80,
14,40,22,
15,64,61,
15,44,22,
16,77,71,
15,39,39,
15,37,72,
15,44,21,
25,45,80,
16,36,32,
15,63,72,
23,20,20,
14,61,67,
14,38,22,
20,67,59,
15,29,22,
14,71,57,
15,33,23,
16,62,54,
13,37,21,
26,94,56,
14,20,21,
14,43,68,
14,20,19,
14,44,72,
14,31,22,
31,37,71,
15,24,22,
28,46,71,
15,31,22,
15,45,75,
14,22,21,
15,43,79,
14,21,31,
15,62,57,
15,22,21,
15,58,71,
14,22,23,
15,64,78,
15,20,30,
15,59,68,
15,23,31,
14,61,53,
15,36,23,
15,36,75,
14,21,22,
15,46,66,
22,22,24,
13,61,81,
16,36,21,
15,159,88,
14,21,22,
16,61,71,
16,35,31,
15,45,69,
16,23,33,
14,44,66,
15,38,22,
15,70,85,
16,41,33,
14,58,80,
13,19,20,
14,59,71,
14,20,29,
14,47,56,
15,22,22,
16,70,75,
16,21,32,
25,83,70,
15,28,29,
15,60,59,
14,22,23,
15,51,54,
14,21,21,
14,159,54,
15,30,29,
14,46,82,
15,20,21,
15,44,71,
14,20,21,
28,44,81,
18,21,21,
14,46,72,
13,21,22,
28,36,69,
15,23,23,
15,56,64,
18,35,21,
15,37,68,
15,21,21,
15,61,80,
15,28,29,
24,62,73,
14,27,31,
15,64,60,
14,23,32,
14,37,76,
13,21,24,
16,55,89,
14,67,22,
19,58,71,
14,305,20,
29,38,92,
14,20,20,
24,61,57,
14,21,20,
15,39,83,
15,31,25,
14,80,57,
15,21,21,
25,62,68,
15,30,21,
14,48,75,
14,22,21,
25,62,67,
15,21,22,
15,72,75,
15,22,21,
15,46,97,
15,21,21,
15,36,72,
14,20,21,
14,37,77,
15,20,30,
14,50,57,
17,28,32,
14,61,55,
16,35,32,
15,139,63,
16,22,32,
20,68,62,
14,30,21,
26,49,85,
14,31,23,
15,50,73,
15,21,21,
16,51,74,
15,21,22,
15,53,65,
26,21,25,
15,35,60,
15,22,20,
17,40,79,
15,21,22,
14,68,69,
14,20,21,
14,60,54,
15,24,22,
14,47,57,
14,21,22,
15,39,70,
15,35,22,
16,37,66,
27,21,24,
25,62,71,
15,22,21,
26,61,74,
15,38,21,
15,43,83,
15,21,20,
14,45,67,
14,21,21,
28,46,73,
15,29,22,
27,45,54,
15,32,22,
28,46,79,
15,22,22,
24,42,88,
15,21,21,
15,44,83,
14,20,22,
15,30,75,
14,22,21,
24,36,67,
13,22,22,
15,34,90,
14,22,23,
15,36,55,
14,22,21,
15,37,72,
15,21,21,
26,50,68,
16,24,22,
28,41,74,
14,21,33,
30,50,80,
15,21,32,
15,46,92,
15,28,32,
28,45,83,
14,20,31,
14,45,88,
15,22,21,
14,41,64,
14,28,22,
13,45,72,
15,37,23,
28,66,75,
15,23,21,
13,43,62,
14,23,22,
14,41,59,
14,22,22,
14,44,72,
15,21,31,
16,46,81,
15,21,31,
15,47,75,
14,22,21,
15,44,74,
15,21,21,
16,48,63,
15,21,22,
15,36,75,
14,22,22,
15,46,55,
14,23,21,
14,47,72,
15,21,23,
16,51,80,
16,33,24,
14,44,81,
14,20,23,
15,42,94,
16,22,21,
14,48,67,
15,21,20,
16,1990,84,
14,20,21,
13,45,69,
13,34,23,
15,45,70,
14,21,20,
14,48,62,
15,21,21,
14,47,73,
14,21,22,
15,45,88,
14,28,29,
15,47,81,
15,20,22,
16,48,73,
15,27,37,
14,47,72,
16,23,23,
15,45,72,
18,25,37,
15,45,56,
15,32,32,
14,47,79,
16,22,21,
20,42,54,
14,27,23,
15,45,70,
15,21,32,
15,47,68,
15,28,22,
22,49,72,
14,20,22,
14,44,69,
15,22,23,
14,45,59,
17,22,24,
15,46,60,
14,29,22,
13,47,78,
15,21,23,
14,45,59,
15,22,21,
14,44,76,
14,34,21,
14,47,69,
14,29,22,
15,42,60,
14,21,21,
14,45,54,
14,21,22,
14,41,57,
14,22,22,
14,42,52,
15,22,24,
15,46,54,
14,22,24,
14,43,53,
15,23,22,
16,131,73,
15,21,22,
14,61,52,
14,21,23,
14,64,53,
15,21,22,
15,45,70,
15,30,20,
17,43,64,
15,23,21,
21,46,55,
15,28,22,
14,43,79,
15,29,23,
15,44,56,
14,22,22,
14,45,56,
15,21,22,
15,49,56,
14,21,22,
14,45,60,
15,23,22,
14,45,54,
13,20,20,
14,56,68,
15,34,23,
14,34,55,
21,19,53,
16,48,58,
14,20,22,
15,44,75,
14,20,37,
16,43,71,
15,37,32,
16,44,74,
15,29,23,
16,43,60,
16,21,21,
14,62,58,
15,28,22,
15,65,75,
13,20,21,
15,64,70,
15,20,21,
15,46,56,
15,21,21,
14,62,55,
14,21,22,
15,63,57,
14,27,21,
13,41,63,
14,22,21,
15,43,58,
14,22,23,
15,46,78,
15,20,22,
15,47,87,
13,21,21,
13,46,70,
14,21,22,
15,43,67,
15,21,22,
16,71,67,
15,37,22,
16,64,79,
15,30,24,
14,43,60,
15,29,21,
14,50,62,
15,20,21,
17,48,67,
15,21,24,
14,47,67,
15,21,22,
15,44,57,
14,21,20,
14,46,82,
15,21,22,
15,41,73,
15,23,22,
15,45,75,
15,29,21,
15,62,73,
15,22,22,
15,65,73,
13,22,22,
14,31,76,
16,22,23,
14,46,74,
15,20,22,
14,62,71,
16,22,37,
15,60,76,
15,21,37,
14,43,60,
16,21,21,
14,48,63,
14,27,24,
15,46,61,
14,22,22,
14,63,59,
14,21,31,
15,56,60,
14,22,29,
15,44,84,
15,23,22,
16,54,79,
14,22,21,
16,54,59,
15,29,21,
14,63,108,
14,28,21,
15,62,67,
15,22,22,
15,45,73,
15,22,20,
16,43,77,
14,21,33,
16,42,74,
14,29,32,
15,62,72,
14,23,22,
15,61,66,
15,20,22,
14,47,69,
15,21,30,
15,47,92,
17,27,23,
14,62,57,
15,22,22,
16,66,75,
15,22,22,
15,60,80,
14,27,21,
14,60,62,
13,23,22,
14,59,81,
15,21,23,
15,48,75,
15,22,22,
14,48,80,
14,35,29,
16,44,66,
16,35,30,
17,50,92,
14,21,29,
14,43,85,
15,22,22,
14,30,83,
15,22,32,
16,57,73,
15,33,21,
15,49,72,
15,32,31,
14,46,76,
15,21,29,
15,48,72,
16,22,31,
14,47,81,
14,33,34,
15,46,77,
16,20,32,
15,45,90,
15,34,22,
14,45,68,
14,35,20,
14,62,85,
15,37,21,
13,61,59,
15,27,22,
15,62,58,
14,29,29,
14,42,61,
15,21,22,
15,45,56,
15,22,22,
15,48,73,
15,29,29,
14,45,61,
16,52,35,
15,43,75,
14,48,29,
15,43,64,
14,21,21,
16,46,56,
16,22,22,
15,47,84,
16,23,34,
14,46,78,
15,27,21,
14,49,61,
15,29,21,
16,47,68,
15,35,35,
15,46,68,
16,22,23,
15,50,68,
14,21,21,
15,47,82,
14,22,21,
14,46,75,
14,21,21,
14,45,78,
26,43,44,
14,70,72,
14,44,36,
14,68,71,
15,21,29,
14,48,56,
15,21,23,
15,45,73,
15,22,22,
13,61,73,
14,22,23,
15,75,73,
15,23,22,
14,48,77,
15,21,32,
14,43,77,
14,21,30,
15,61,91,
16,23,33,
17,68,85,
13,69,20,
16,50,81,
15,20,21,
15,130,163,
15,33,21,
14,49,67,
17,33,33,
15,50,66,
14,22,31,
15,48,91,
15,21,29,
14,49,69,
15,33,23,
16,79,67,
15,32,29,
15,60,75,
14,21,31,
15,65,82,
15,22,33,
15,61,71,
16,41,26,
14,64,55,
15,21,21,
13,41,67,
14,22,21,
14,47,77,
15,36,30,
14,47,82,
16,21,32,
14,46,89,
14,23,31,
14,35,76,
15,22,21,
15,43,56,
16,24,33,
14,41,78,
16,36,30,
16,35,73,
15,22,32,
25,37,70,
13,45,21,
26,36,70,
15,28,21,
14,37,73,
14,30,31,
15,49,57,
15,21,22,
15,47,86,
13,20,20,
14,40,67,
15,21,21,
15,34,77,
27,47,37,
19,62,108,
14,31,21,
14,57,78,
14,29,22,
14,69,55,
20,22,28,
