Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
8874,10425,9647,
3070,21226,21823,
10308,8736,8136,
9093,10326,8840,
3578,17502,19814,
2629,17856,18540,
15768,1099,1201,
6349,14339,12687,
775,20231,19769,
12926,5065,4406,
4745,15639,15671,
7317,16415,16663,
2556,19477,18254,
2453,27863,21327,
16691,1119,369,
10531,10319,11222,
4071,16906,15985,
14603,2488,1865,
14889,2809,3374,
10209,9646,8408,
5220,15139,15198,
13665,4856,4887,
10491,7969,7400,
13387,3963,4188,
1407,20286,18750,
16705,2908,3425,
6455,18802,15388,
15423,1011,949,
15922,7881,1533,
3721,17095,15878,
13686,4128,3724,
6676,13490,13168,
12102,7094,6434,
4104,16053,16010,
11036,9091,7423,
21473,3562,3522,
1310,21092,18614,
9107,9532,9065,
10849,11201,9974,
59,25384,24343,
14222,4713,3648,
2007,21960,20071,
7472,14224,13077,
5706,16424,17109,
15542,2325,2615,
11512,8731,7872,
8941,11504,11096,
3234,17878,16916,
13493,4283,4574,
5073,15124,15970,
9607,9580,8532,
1470,20833,20032,
13317,4947,4759,
11397,12943,12195,
14338,2633,2502,
16257,3145,3145,
470,21506,20927,
8115,11299,11160,
4452,16004,15293,
2250,18238,17918,
12223,4914,5360,
5577,14335,13920,
14525,2203,1657,
341,21864,20541,
2160,20793,19367,
12266,5474,4773,
17928,2009,2447,
11836,6020,6402,
7640,12110,11673,
7911,14113,12936,
9467,10100,9643,
1757,20166,18283,
4964,15792,16123,
8846,10081,10693,
6073,13981,12829,
14112,7053,7410,
11407,9375,7592,
13447,5906,5668,
4539,16545,16771,
4824,15772,15653,
13008,6138,7164,
12307,6206,5047,
14562,3070,3072,
8406,11773,10363,
15175,1910,2691,
11471,7093,6242,
2083,26863,22023,
8462,11136,9745,
15095,4686,4310,
4057,16571,15785,
7083,12896,11252,
9593,9034,9122,
9664,9985,9690,
5537,14609,13982,
6148,14341,13829,
3053,18137,17532,
4533,16572,15933,
3090,23067,18293,
21842,2053,2464,
13514,7293,6669,
12984,8548,6266,
7123,15844,16468,
7745,12666,11083,
2262,18874,19454,
14829,2582,2403,
11150,7337,6346,
8310,11218,11389,
12426,6644,5774,
4251,16127,16024,
13597,3559,3287,
12711,14742,14246,
487,22443,21108,
4929,15980,15230,
12294,6792,6519,
12314,5730,5688,
3749,18083,17598,
9860,9027,8163,
2670,18205,17394,
10038,9099,7883,
228,21642,21781,
15114,1836,1750,
8925,9635,9215,
4717,20080,16758,
12982,4998,4778,
8688,13642,12852,
14663,3755,3762,
11560,6229,5573,
10806,7372,6775,
4194,16756,16180,
4556,16427,15704,
2475,18600,18882,
3081,18601,17870,
12816,4710,5829,
10348,8421,8504,
182,22317,20510,
1384,26457,19725,
6085,16741,19066,
4736,15941,14918,
14426,3032,3317,
5593,14664,13343,
4011,16425,15794,
7797,12220,11395,
12045,6669,5838,
10303,9263,8108,
12153,6385,5989,
4830,15766,13769,
10097,12917,11382,
13525,3461,3269,
7908,12119,11399,
9322,10431,10969,
5896,14894,13801,
14462,2959,3463,
8768,10531,9936,
5647,14326,13571,
7391,12234,11868,
3083,17808,17423,
16699,2303,1012,
14856,2721,2598,
11615,14472,8239,
13826,3407,3477,
1199,21002,20462,
10609,8437,7472,
10759,8154,7707,
1555,20068,18992,
1031,21256,20437,
10854,10481,11128,
11804,7168,6007,
12566,7334,6440,
5207,15553,15037,
5335,15118,14414,
7353,19628,12850,
6391,16947,22144,
2103,19470,19760,
9974,8654,8618,
255,20897,20697,
6502,13743,15818,
15879,6396,4748,
1507,20300,20420,
7145,13359,12476,
1370,19914,20310,
13172,4504,6737,
4585,17992,16690,
474,21604,20755,
15773,92,60,
16204,2133,783,
13592,11581,11699,
1593,20016,19780,
6761,13433,12878,
17047,622,301,
5821,15719,14654,
10027,8894,7704,
9169,9940,9386,
9779,11058,9922,
2941,39417,19487,
4902,15428,15293,
1182,20771,18697,
9065,10312,8799,
4077,18556,16788,
9995,9466,9499,
8663,10327,11191,
17403,2086,1777,
6509,18311,14228,
4818,16113,14384,
4855,16060,15752,
1419,20532,19523,
3702,17639,16489,
10999,6683,6777,
12680,8351,4519,
333,26837,21739,
1129,28239,22482,
4287,22979,18045,
4313,27276,16110,
2058,28101,35049,
9368,11174,8924,
7042,13252,12943,
4530,15303,15190,
9776,10455,9494,
4688,23131,20387,
14119,4114,3780,
4685,16877,15244,
495,21285,20435,
14091,3547,3117,
15205,1834,766,
7807,12261,11263,
846,24092,20895,
11902,6242,6469,
11920,6490,5657,
9418,10112,10092,
6125,14527,15071,
1128,20413,20111,
9692,10226,8561,
8298,12381,10866,
6040,15493,13100,
14683,2648,3096,
11330,7879,7983,
15270,2585,2972,
12091,7556,6563,
9856,10306,9291,
13700,7018,7142,
6705,13400,12772,
182,21318,21161,
16145,421,222,
4294,16659,15875,
5479,14154,13163,
2181,19690,18324,
1334,22196,19616,
2309,22729,19256,
3045,18856,18414,
12401,4872,5138,
3786,20863,15679,
9924,10046,10218,
15627,1524,1797,
1554,26358,24410,
8943,13802,11989,
16607,2728,2044,
14788,10230,10780,
14134,5312,5245,
11442,9428,6302,
10426,8708,8234,
2213,19101,18237,
17989,5397,4524,
12552,5507,5486,
7042,15388,18748,
13605,4774,3779,
4815,15596,16627,
5728,15162,13843,
15916,1063,511,
7667,17209,16306,
7638,13541,12622,
15672,3605,3325,
15122,3444,3355,
1821,19958,19532,
12770,5226,5243,
4058,17462,15748,
6692,14471,13265,
13460,4400,3621,
7001,16717,14951,
6169,14208,13143,
10186,10373,9910,
4450,19280,19281,
5433,14489,14542,
13035,5450,4382,
2134,20125,18621,
8854,9608,9624,
9149,9870,10357,
21244,2950,2160,
17557,2446,3012,
803,21612,22544,
12779,4619,4925,
3682,16875,22894,
12717,5191,4777,
14278,3630,4292,
5495,15363,13705,
836,21520,20630,
13104,4013,4341,
4102,16817,16731,
15145,3053,2727,
4940,16562,15183,
5721,18197,16991,
14992,1886,2443,
12936,9562,8638,
6292,13559,12505,
4657,15355,15283,
8253,10553,10366,
6550,15321,14059,
7160,13838,13515,
270,22940,21939,
7139,13847,13405,
898,21837,20318,
13563,6237,5014,
11623,12633,7925,
8537,13462,11291,
5079,17863,17192,
6409,13624,13458,
12080,10081,8010,
12019,9020,9126,
1642,20350,19466,
10894,7259,7072,
5761,14116,13959,
14243,5514,4791,
7365,14301,14008,
4044,16400,15789,
5740,17293,15833,
4034,16617,15374,
13088,5116,5355,
15763,5483,3946,
16711,7681,9376,
9044,17416,9987,
14242,3610,2897,
10377,7869,8071,
4480,17501,15908,
10921,7838,7736,
9975,13861,13637,
8808,10433,10835,
10049,9255,10516,
13728,5087,4151,
2798,18717,17281,
10877,7956,7553,
15055,2122,846,
13157,6653,5520,
1974,19353,19343,
2586,18435,18613,
9426,9476,8520,
16167,1806,2383,
4408,16422,15642,
8052,12005,11037,
7716,14910,11888,
6530,13983,12567,
6257,15178,14563,
11600,6657,5869,
8107,11257,10927,
3500,17770,16622,
14720,2132,2559,
13695,3245,3420,
12825,5389,5492,
3913,19168,18569,
13811,3984,3844,
9260,12034,11403,
8512,14394,13690,
3493,18705,17648,
9013,9930,9615,
4023,16937,16701,
2269,20237,18752,
8957,10813,9934,
10336,8026,7092,
5572,16637,13578,
3986,16607,15711,
16370,2895,3217,
7211,12024,11307,
5267,18008,17419,
8281,12126,11840,
15804,12729,11124,
10466,8813,7543,
15093,1652,1713,
9521,13702,12824,
1834,22856,20287,
14043,3901,3011,
4006,17227,15877,
4490,16901,15428,
7539,12620,14850,
7912,11179,11401,
15204,1217,840,
13930,4368,3473,
10461,7809,7721,
2685,19682,19284,
13256,4000,4626,
15087,2688,1487,
10597,8595,8327,
5669,15427,13552,
13347,4287,4566,
6185,13293,12530,
5219,14168,13871,
15099,4325,4841,
873,21317,21569,
9480,14319,13383,
2903,19366,19385,
15152,1517,1564,
13761,4301,4840,
15145,8473,7100,
3683,17664,16167,
2822,19688,18168,
4131,17004,15709,
3210,17866,18250,
7418,12367,12536,
11054,6750,7045,
1601,19807,19653,
5050,15396,15208,
941,21662,21888,
2461,19461,18882,
9532,9595,8376,
4617,16218,15460,
4096,18703,19448,
9268,10323,9846,
10146,9133,7811,
9747,13916,12420,
272,21163,21276,
8773,10905,10712,
15148,2044,2443,
2412,18479,18871,
1727,19485,18575,
4658,18386,14741,
5518,14550,13390,
10549,8225,7332,
14261,4689,3314,
15018,3687,3068,
9634,10465,11439,
12794,4453,4905,
5968,14084,15141,
15353,5416,5876,
9200,9940,8802,
10012,11865,11310,
6235,16534,15573,
15136,2099,849,
14288,4850,6167,
9771,8750,9344,
4044,17388,15103,
1578,19942,22122,
17333,964,972,
4459,15536,15982,
5780,14768,13881,
