Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
15582,55,24,
15587,73,44,
15205,78,34,
14827,49,23,
14926,70,36,
14900,65,37,
14927,55,33,
15635,68,37,
15598,74,48,
15257,65,33,
15204,65,35,
15227,64,36,
24150,66,43,
15213,56,35,
15218,63,25,
15340,52,44,
17100,61,27,
19665,84,43,
16651,77,30,
15185,63,45,
15209,65,34,
15193,51,28,
14868,54,44,
14868,40,23,
14987,69,30,
14788,52,30,
16423,60,33,
15857,30,25,
15525,60,45,
15519,57,32,
18837,53,32,
15184,66,34,
15173,60,49,
15098,27,29,
15250,66,36,
14758,59,25,
25260,55,23,
14844,64,38,
15167,56,37,
15480,42,23,
15528,64,33,
15815,41,28,
17180,52,32,
15505,39,35,
15527,58,38,
15478,32,24,
15747,59,38,
15098,53,25,
15030,65,23,
15221,58,34,
17351,81,44,
15070,34,30,
24788,59,34,
14724,61,33,
22323,55,30,
21640,67,48,
15251,68,38,
15048,32,30,
19271,74,37,
28122,78,30,
15304,64,24,
15091,49,25,
15271,49,36,
14958,36,23,
18038,57,68,
14768,54,32,
15075,62,31,
14762,30,29,
15031,56,25,
16436,75,29,
16589,47,26,
15931,61,47,
15917,62,41,
15833,40,31,
15514,60,38,
15555,51,38,
15508,65,23,
15555,68,34,
15164,61,35,
14815,37,22,
14895,54,36,
18304,67,35,
14762,54,31,
15196,56,25,
15150,66,41,
15058,39,23,
18384,56,43,
15255,48,30,
15156,48,30,
21911,75,49,
15131,57,37,
15188,48,31,
15190,70,36,
15087,58,36,
15140,50,26,
17277,71,37,
15393,66,33,
14887,47,25,
14821,68,26,
18616,74,38,
15208,51,23,
15094,62,32,
15185,65,47,
15167,38,29,
24178,63,37,
24994,63,39,
15169,52,23,
15734,59,28,
16284,66,24,
14936,52,23,
24400,51,35,
19914,52,23,
14825,49,43,
17682,60,37,
16766,63,30,
15530,41,26,
15527,70,47,
15536,74,38,
15533,66,40,
21019,68,25,
15247,58,45,
15248,52,23,
19413,79,40,
15195,51,25,
17105,72,31,
15202,57,33,
25349,66,35,
24234,65,27,
24870,66,29,
14935,59,33,
14846,55,22,
14947,57,34,
14879,62,27,
14862,40,21,
15562,55,35,
25432,60,51,
18814,62,29,
15186,55,34,
15191,60,30,
14879,40,29,
14902,72,33,
15888,49,35,
14858,65,29,
15162,52,25,
15184,57,25,
15180,41,24,
15210,61,39,
15206,48,24,
15159,52,30,
15329,60,25,
15168,65,25,
15174,56,23,
20343,137,43,
15029,62,25,
14813,52,24,
15189,77,31,
15173,69,36,
15328,51,29,
15196,60,32,
25855,65,42,
14825,60,22,
15606,63,26,
15186,57,36,
15260,55,32,
15198,47,34,
15223,76,36,
15153,52,23,
15264,44,39,
14801,63,47,
14964,38,22,
17225,79,35,
14874,50,23,
15554,72,23,
15218,69,36,
24952,57,31,
19630,55,45,
15163,53,33,
14857,67,31,
14820,64,42,
15246,67,33,
17038,69,31,
16377,57,32,
15222,56,26,
14839,62,32,
17239,76,32,
17212,92,32,
14873,65,43,
14829,51,27,
16906,63,43,
18981,57,37,
15224,68,26,
16326,77,54,
16008,62,53,
17290,64,30,
15185,63,44,
15215,66,42,
15195,64,43,
15249,60,35,
16825,69,47,
15863,64,42,
15137,64,38,
15602,46,31,
15545,66,29,
16541,65,40,
15150,58,33,
14824,51,23,
19379,61,37,
15186,63,35,
15180,59,23,
15202,53,25,
15159,64,24,
15219,59,22,
14892,57,35,
20307,66,34,
14775,50,23,
14856,52,43,
15186,64,24,
15606,57,23,
15527,60,26,
19874,80,44,
15233,51,22,
15230,67,38,
15205,59,33,
15393,52,31,
15202,55,26,
15203,66,35,
15173,51,24,
15259,53,42,
15195,63,27,
15186,54,24,
15234,55,32,
15288,63,24,
15230,64,25,
14955,64,26,
20100,57,29,
14876,49,28,
14863,51,25,
15487,59,26,
15950,57,24,
15584,56,26,
17632,60,26,
15593,71,24,
15525,56,48,
15591,74,39,
15178,52,24,
15226,62,37,
15231,56,32,
15183,54,23,
15255,59,26,
15198,59,26,
15211,51,23,
15249,66,38,
15145,75,33,
15112,42,24,
15131,59,44,
14820,61,34,
14905,51,27,
20310,70,34,
20734,84,30,
14853,66,22,
17978,58,29,
15232,77,37,
15041,29,23,
24069,65,47,
14749,74,33,
14869,51,31,
14698,56,23,
14877,56,25,
16306,33,24,
15533,60,25,
15488,51,38,
15658,64,24,
15465,57,26,
15649,66,39,
15384,29,24,
15562,66,37,
15015,57,33,
15231,62,32,
15126,54,49,
14954,62,26,
17143,48,31,
15375,61,25,
15156,54,33,
16084,64,23,
21996,61,24,
14970,56,35,
14700,31,29,
19521,56,35,
15413,54,25,
16886,72,25,
17001,86,36,
26272,70,34,
15796,33,30,
15781,65,38,
15295,65,37,
15647,53,25,
15064,57,34,
15303,65,34,
14967,49,24,
24477,44,79,
14678,63,40,
24415,58,34,
15398,43,29,
15751,57,28,
15716,68,52,
15255,44,31,
15213,43,43,
15171,50,58,
15095,38,32,
15155,49,35,
15179,44,31,
15205,52,32,
17306,55,33,
22455,87,37,
14875,54,29,
14836,66,28,
20954,56,25,
18519,66,29,
17576,56,36,
14857,55,44,
16194,44,36,
15120,63,33,
16714,49,37,
14789,51,23,
14998,47,35,
14881,83,37,
14878,38,22,
14869,56,34,
15069,56,38,
15203,49,26,
15144,70,34,
15169,57,45,
15190,40,25,
24862,60,40,
22286,69,38,
15195,51,23,
21401,58,34,
24836,74,49,
14828,37,24,
15713,57,32,
15179,59,24,
15198,53,23,
15329,58,39,
15194,63,26,
15116,66,23,
15172,75,24,
15122,62,32,
15173,51,22,
19278,60,46,
14852,57,27,
28245,60,31,
14866,76,43,
15280,55,39,
15279,52,23,
15289,51,37,
15171,65,33,
25000,63,25,
16185,73,40,
14859,52,34,
14835,66,23,
14938,48,32,
15544,69,27,
15431,41,24,
15554,69,38,
16012,55,35,
22981,51,28,
19145,70,33,
17244,66,34,
15194,39,24,
16078,59,33,
15087,59,40,
15161,60,23,
15160,46,40,
24944,64,42,
15088,39,23,
25157,48,34,
16922,42,34,
15190,40,25,
15246,49,36,
16308,69,27,
14865,38,23,
17275,68,48,
15630,54,47,
15179,64,23,
15186,42,25,
19020,65,44,
16126,63,29,
20585,73,39,
25128,59,46,
14797,39,23,
14756,49,36,
26722,66,42,
14855,52,22,
24314,62,26,
14945,63,37,
16296,55,25,
15559,51,26,
20713,58,34,
15541,43,33,
15516,67,33,
15165,73,45,
15178,50,31,
18057,76,26,
25037,70,27,
15238,55,21,
20663,53,43,
15329,60,37,
14820,49,22,
18876,59,39,
14825,56,43,
15210,51,29,
15196,65,34,
19115,67,38,
15194,59,22,
22813,77,46,
15188,44,41,
20330,53,27,
20768,63,43,
15222,49,46,
17497,57,27,
15151,66,48,
15164,56,34,
15237,48,23,
15241,73,41,
17790,64,51,
24263,59,23,
18227,81,44,
14847,61,37,
14935,50,23,
15199,60,25,
17250,59,36,
15209,61,24,
15284,60,38,
15211,73,25,
17176,44,34,
14850,56,42,
14832,66,32,
15191,51,23,
19990,71,26,
16332,63,32,
15228,47,30,
14899,57,30,
14878,61,49,
15242,52,32,
21465,58,39,
16391,58,44,
17772,56,43,
18143,66,36,
19598,70,44,
15150,52,24,
14858,55,24,
24377,68,41,
15257,51,30,
15221,61,43,
15402,62,40,
15192,53,32,
15203,62,32,
15217,61,46,
15228,56,33,
15182,74,33,
15205,66,44,
16334,58,35,
24367,60,45,
14936,59,38,
14904,45,31,
24911,58,38,
24961,56,42,
15194,50,31,
15217,64,37,
15179,65,44,
15151,53,30,
17436,56,37,
14903,64,38,
15169,60,23,
15197,57,561,
15222,60,32,
15255,50,24,
15189,58,32,
17063,66,43,
15237,64,23,
15241,54,39,
15249,60,36,
17220,63,32,
14858,56,31,
15236,49,34,
15283,50,23,
15244,60,32,
15194,55,31,
15159,53,24,
15249,58,37,
24887,73,41,
15213,51,30,
14838,67,48,
20672,58,44,
17684,50,23,
15116,48,25,
15221,63,32,
16945,50,31,
14823,55,43,
23756,56,50,
14905,47,29,
14720,46,25,
15271,52,37,
15199,39,24,
15221,57,35,
15174,50,26,
15218,59,24,
15154,45,39,
19045,54,28,
15155,47,31,
19727,64,38,
24087,72,39,
15248,51,24,
15110,52,25,
15204,64,34,
15095,45,24,
15257,57,34,
15046,62,36,
15277,71,28,
14711,52,35,
17321,72,57,
14968,40,25,
15348,57,34,
15826,60,43,
15322,67,24,
14712,46,23,
17507,57,35,
15446,42,26,
15725,66,49,
15073,52,38,
17261,60,34,
18898,79,41,
15240,74,43,
15088,47,23,
24969,68,89,
16288,58,43,
19500,60,36,
14939,47,23,
16277,54,33,
14999,67,37,
20131,52,30,
15365,54,37,
15553,57,47,
15337,42,30,
15105,49,44,
15184,44,38,
16569,53,30,
15195,48,44,
15194,57,38,
14834,40,29,
14848,67,31,
14844,67,32,
15014,32,23,
15540,70,38,
15546,61,49,
15549,49,25,
17238,68,35,
15185,53,40,
15186,52,31,
15180,51,43,
15250,2443,41,
15166,30,24,
15189,78,46,
17263,64,41,
16062,37,41,
15455,51,32,
25453,66,32,
15177,59,43,
15182,64,29,
15048,54,37,
16339,62,30,
14978,56,39,
17157,75,56,
15244,40,23,
15175,64,43,
18078,63,44,
15157,68,28,
17568,64,45,
15178,61,36,
14944,46,23,
15444,58,37,
14827,41,36,
14779,59,31,
15561,54,37,
16370,61,33,
15149,31,30,
24823,63,29,
16303,64,38,
