Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
396331,1921571,1896682,
391628,2035245,1982553,
385306,2062241,1882232,
393681,1877595,1654257,
377516,2206332,2187955,
464956,2061722,2016819,
395433,2122474,1996519,
433468,1958478,1859250,
392820,1925035,1860514,
382711,1978804,1945140,
405682,2222137,2062090,
391354,2041244,2219644,
379299,1835933,1884694,
395915,1989173,1885193,
407855,1948032,1878813,
392072,2122033,1803340,
406146,1924502,1941576,
443214,2140093,2049567,
404647,2052848,2474035,
380074,1950079,1801628,
393063,1794747,1766933,
396644,1976920,1831657,
391088,2211491,2041523,
401384,2020756,2044844,
389094,2117357,2126023,
393465,1985206,1847743,
402072,2028479,1973297,
387812,1964860,1712106,
444459,1944480,1882834,
385407,2231810,2051848,
413083,2150904,2026366,
404335,1962425,1736681,
461100,1801621,1735177,
402429,1789572,1772807,
405114,2143411,1975763,
388706,2122329,2189555,
456861,2193405,2287923,
396192,1985094,1858364,
394442,1903521,1809218,
383258,1800590,1635541,
388045,2092030,2056242,
402679,2189084,2087614,
402189,2088536,1936713,
431464,2025879,2004138,
411714,2146446,1883777,
426118,1750681,1638865,
401006,2012243,2477778,
474044,2341354,2207180,
398479,2071263,2007449,
407351,2133953,2134296,
419405,1836277,1679342,
443027,1797318,1708150,
399775,2157148,2291299,
402486,2647203,2082469,
386758,1973021,2059159,
418554,2017388,2117909,
493238,1906038,1840145,
408190,1968746,1914072,
409829,2121753,2282679,
396937,2477715,2008173,
520735,2304637,2024897,
407785,2022284,1902250,
414797,2014250,1876119,
386300,1798405,1700798,
406485,1965757,2018843,
398395,2142010,1974099,
398990,1996610,2006428,
418435,1953608,1896950,
376691,1895679,1723767,
394304,1933606,2331512,
405132,2122197,2052704,
394163,2050393,1993168,
401836,2045533,1991550,
413950,2184242,1939977,
390382,1912665,1817491,
447401,1821585,1671720,
445501,2002295,1840531,
399824,1892272,1988156,
396487,2032100,1981067,
398120,1992026,1926068,
389011,1928557,1801483,
395574,1790686,1640564,
429561,1985382,2041368,
393060,2097650,2311112,
424616,2403048,2071763,
443047,2166986,1897330,
394569,1990056,1812866,
484496,2345595,1937438,
426899,1990014,2020854,
391873,2247115,2125427,
400330,2245208,2257718,
393980,1941787,1734358,
392869,1776939,1675043,
391084,1813853,1656326,
396502,1995443,1847024,
398927,1928199,1997347,
378291,1955579,1930517,
403359,1960538,1976722,
425041,1973875,1818427,
394400,2012971,1785906,
402706,1981888,2551832,
397463,2360680,1973064,
427299,2289021,1952571,
379538,1969197,1902646,
398707,1817570,1693539,
390623,1817104,1703054,
425186,2172233,2083109,
394030,2118096,2001209,
445482,2061819,2219662,
391962,2060670,2161931,
393689,1957918,1991510,
383493,2007031,1818918,
427059,2224055,2059931,
396632,2120523,1950415,
397630,2055168,2069129,
395283,2041065,1889331,
388076,2135166,1974137,
391818,1886338,1673761,
404677,2533159,2211208,
384862,2066582,2022352,
397843,2147619,1940704,
449593,1919733,1864833,
394255,2013623,1918348,
421387,1799378,1702952,
422127,2044730,2058189,
402361,2085423,2153210,
408697,2052037,2373869,
378387,1979151,1912752,
396570,1969324,1853062,
421818,1945194,1763531,
398306,1989534,2002052,
404619,2137051,2077312,
395302,2191062,2639853,
395624,2050858,2028241,
394211,1951670,1817813,
364183,1758282,1693989,
422333,1997803,1958749,
398179,1964393,2020655,
396912,2094823,1942852,
393755,1981984,1946094,
399887,1955864,1886051,
391739,1868960,1680740,
401863,2135681,2035935,
389308,2070556,2053141,
392224,1920044,2003108,
398678,2078996,1979680,
422273,1902649,1874802,
413944,1905806,1686934,
405130,2123131,2169858,
394122,2160331,1984906,
394544,2035710,2212812,
378179,2019899,2055254,
391873,1946466,1952934,
396141,1946331,1681608,
407161,2159066,2081003,
381785,2014950,2058284,
404659,2118244,2208763,
445362,1871258,1740375,
413215,1770520,1663135,
359713,1877501,1723071,
404425,2153034,2114974,
418596,2238718,1986451,
449937,2057894,2120482,
430471,2100014,1932461,
388739,1841302,1676654,
393181,1818201,1761905,
423535,2250451,2164162,
382831,2114167,2048405,
397940,2107532,2013863,
425079,2161455,2039307,
387322,2027506,1681074,
394085,2370558,1917116,
588729,2331461,2039311,
468918,2175507,2164352,
397274,2025950,1969286,
414547,2131984,1980010,
401188,1927779,1840391,
415948,1890768,1701698,
416393,2794954,2064556,
410408,2158512,2082287,
397232,2062044,2111925,
397457,2010258,1868322,
398148,1837637,1721050,
372445,1821039,1944085,
401153,2175755,2564167,
427733,2720745,2142138,
428734,2096670,2155679,
387793,2007344,2048161,
392869,1875901,1655017,
428448,1856218,1851993,
419336,2171810,2011316,
377562,2131548,2028160,
397450,2169100,2213962,
412097,2077277,1933829,
459870,1766119,1799298,
395186,1824857,1727704,
407200,2330502,2118384,
463167,2673848,2039457,
454091,2073033,2008066,
363394,2041182,1730571,
391617,2044397,1787329,
392392,1948148,1770214,
412116,2324306,1902455,
402427,2195978,2280366,
423936,2455246,2028749,
426703,2023458,2014016,
395355,2044358,1748983,
392425,1785631,1670774,
413158,2017200,2004096,
398283,2175536,1992182,
395933,2185208,2410308,
397607,2017034,1883891,
419970,1951242,1830632,
388656,1839280,1673531,
490331,2184992,2274337,
386382,2140498,2105465,
442371,2083515,2022361,
393399,2041853,1994527,
395510,1880093,1864382,
440420,1888192,1682737,
566066,2241640,2096742,
397825,2167390,2088433,
398528,2206219,2010187,
384655,2079722,1898116,
403433,1941453,1799497,
389487,1834954,1749478,
385316,2275232,2105388,
410204,2085815,2481435,
418352,2378529,2015670,
425094,2093332,2054151,
392162,1900633,1723277,
392048,2023054,2043572,
396423,2122499,2091154,
401274,2164893,2083234,
395335,2046687,2095326,
387197,2033980,2297684,
414287,2028822,1942100,
389129,1899254,1669947,
383554,1951443,1998755,
396594,2097305,2132122,
390138,2118637,2119461,
423546,2090856,1968332,
442664,2032812,1903813,
398699,1795497,1677893,
396565,2581526,2163474,
402567,2153215,2095668,
390741,1938991,1874476,
382709,2028678,2212084,
388004,1893074,1653962,
391096,1878819,1685137,
380227,2035068,2605377,
410701,2589267,2138987,
419482,2055104,2222694,
398383,2067733,2030234,
387252,1896718,1686144,
438028,1790298,1662069,
394384,2203320,2078424,
395619,2103770,1987493,
397619,2061014,2115953,
394714,2118722,2146794,
389690,2017978,1884586,
419014,1791215,1691143,
395970,2140452,2081729,
417156,2198280,2049836,
395935,1985645,1818506,
429245,2074534,2521162,
420673,1987359,1888377,
390706,1869858,1701023,
397741,2068221,2225313,
394962,2108017,2412051,
426260,2421564,2021672,
417425,2113407,1987230,
407920,1930541,1795687,
607090,2085309,1960388,
393117,2120960,2091763,
399021,2130406,2077591,
383935,2177120,2094476,
399838,2089991,2299343,
390232,2014166,2418718,
393863,2015613,1854381,
413731,2124456,2067725,
404192,2170254,2010692,
397807,2140073,1973462,
388821,2050030,1966598,
383244,2164256,1860045,
382186,1911258,1791066,
393624,2077532,2237917,
403639,2500159,2071297,
430015,2154856,1965726,
421453,2087464,1928196,
393400,1963247,1851531,
417433,1802398,1819454,
387473,2204352,2155699,
431451,2268695,2373292,
419033,2357606,2070050,
385502,1944420,1859663,
392426,2103297,1940882,
391505,1803402,1675175,
395786,1986920,1953166,
430886,2279153,2135556,
430288,2288296,2560468,
406575,2050368,1898380,
402733,1976061,1818350,
380609,1905427,1885950,
401086,2034302,1888250,
384962,2242864,1922436,
383315,2198981,2531903,
395009,2322228,1964916,
391184,2080983,1952490,
430501,2019163,1725233,
391783,2039978,1857705,
416979,2198169,2037661,
399019,2092616,2071979,
382245,2147083,1830557,
381015,1990648,1939098,
381154,1863370,1689328,
421664,2009352,2487738,
452624,2404441,2161491,
415909,2218602,2118005,
426464,2042699,1965822,
420449,2045519,1785143,
391094,1832477,1819701,
387764,2193318,2193484,
406287,2060631,2101681,
420842,2092760,2306827,
433205,2377836,1972286,
390900,1847520,1696305,
379202,1841786,1702753,
400629,2106821,2107239,
403773,2306856,2236595,
401113,2004146,2115754,
376396,2029456,2266676,
387631,2058392,1877057,
384267,1898947,1710704,
409248,2239306,2117246,
407118,2157676,2033897,
385232,2193608,2036026,
381483,2036632,1961319,
403207,2051880,1833606,
402286,2226413,1895006,
423248,2098032,2556320,
408585,2792584,2111677,
393358,2219290,1999069,
386951,2028988,1948581,
416076,1986699,1766815,
388764,1787238,1655542,
414562,2337015,2136128,
444318,2424445,1992938,
400443,2543306,2027008,
428830,2013854,1925688,
396971,1874288,1726487,
403573,1826490,1704584,
421759,2285479,2020886,
416359,2137868,2031983,
416285,2120346,2238008,
404453,2027351,1919351,
401343,1789074,1751156,
906747,2980388,3157788,
411408,1990888,1999160,
436868,2099281,2018359,
431794,2121185,1988396,
413083,2014119,1861970,
401562,1786269,1689110,
416134,2033978,1763451,
441054,2088975,2128955,
413608,2151711,2031390,
414452,2064085,2027652,
440874,3296461,2970765,
381853,1961749,1684425,
389304,1827293,1727838,
393853,2115136,2097580,
399053,2105264,2080604,
415359,2089022,2153787,
391481,2597538,1955270,
381082,2084122,2237761,
380094,1828716,1723951,
426589,2639483,2168596,
391247,1944571,1860849,
387821,2013347,1987597,
422360,2124333,1972459,
438542,2015197,1896130,
394447,1965402,1941935,
396585,2055480,1909941,
401527,2125516,2098608,
438322,2796224,2484285,
402618,2102271,1998820,
381329,1999967,1736107,
404668,1968113,1874441,
404140,2168617,2068260,
389144,2088534,2005753,
400858,2047820,1953666,
396733,2242804,1938929,
395409,1997270,1693412,
407125,1804492,1666203,
397653,2121100,2311456,
405350,2391666,2053913,
501616,2063354,2045683,
397924,2069265,1930403,
391126,2018262,1893852,
382785,1863440,1773113,
469351,2243390,2044291,
393597,2058310,2043555,
396547,2144496,2019196,
420495,2049817,1838799,
381822,2081868,1853351,
415903,1850860,1674764,
420582,2584540,1989979,
384503,2065185,2035612,
395068,2109716,1991516,
395880,2067401,1943953,
391509,1994607,1670018,
389020,1834428,1678940,
423099,2026744,1967131,
394426,2196109,2021029,
429801,2089058,2203995,
373060,2388918,2018748,
441511,2414936,2000564,
415647,1957946,1837081,
397425,2112037,2069013,
428856,2082382,2120423,
400945,2086182,2130411,
383058,2067618,1888413,
426863,2158231,1958875,
409557,1820684,1753662,
392990,2270850,2463368,
441828,2382678,2086508,
393573,2069139,2089138,
392839,2060903,1967149,
393768,1959998,1873563,
410103,1777473,1677601,
429510,2164602,2096294,
384350,2120536,2078044,
393432,2279021,2049475,
399880,2443132,1968080,
421431,1935252,1843560,
388619,1836889,1675607,
408542,2101241,2110899,
386338,2126787,2115763,
388970,2081922,2043901,
384559,2067567,1945823,
391434,1964761,1860525,
382618,1910253,1748297,
426991,1993085,2069534,
406745,2299135,2245624,
419076,2166796,2062742,
447711,1997650,1976865,
392385,2029409,1844213,
410940,1790192,1681887,
403660,2080080,2121515,
399751,2328018,2070678,
420675,2126248,2518084,
423445,2073536,1959317,
404633,2465310,1940825,
390449,2042534,1747703,
436283,2011863,2049182,
415075,2170487,2029323,
395787,2179203,1981754,
397437,2057757,1857532,
380256,1995638,1816914,
383407,1805548,1719158,
424514,2124110,1915337,
388568,2136083,2272339,
397564,2171297,2313072,
411574,2339950,1952198,
379329,1887979,1755237,
420608,1772470,1817847,
915260,2647519,2547602,
398804,2097014,1902266,
458389,2117382,2021646,
415523,1941133,2247051,
408161,1850475,1824367,
409786,1952355,1847425,
429409,2056496,2064312,
426644,2109587,2155855,
437766,2089182,2324760,
420209,2342749,1980947,
422843,1960066,1881358,
423564,1832021,1719145,
424263,2000824,1932939,
424001,2150432,1864675,
429548,2136996,2312308,
426072,1865259,1747000,
408894,2061740,1791909,
409321,1869199,1683230,
423021,2001378,1905449,
427372,2091284,2078546,
426391,2271252,2398282,
435311,1983288,1926300,
422861,1958978,1853835,
410913,1857913,1812816,
422843,2122855,2069894,
425364,2133344,2051388,
421920,2107190,2415725,
424875,2113870,1762329,
414722,2019119,1904424,
421706,1822893,1711474,
435977,2126211,2091874,
430775,2117257,2032334,
450645,2160778,2271259,
425318,1988337,1806842,
428204,2217413,2306756,
408456,1971091,1756667,
430963,1984028,1952605,
426440,2002957,2052441,
