Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
14,36,73,
14,20,32,
14,63,58,
15,22,21,
14,62,56,
14,21,30,
15,61,58,
14,30,29,
14,42,58,
14,30,31,
14,51,62,
14,23,30,
14,48,58,
15,31,22,
14,44,59,
14,20,21,
15,36,57,
14,29,22,
13,37,73,
14,21,22,
16,48,62,
14,39,21,
15,46,57,
15,20,22,
18,73,53,
15,26,22,
14,50,39,
14,23,21,
15,60,59,
13,31,23,
14,48,47,
15,21,22,
14,62,46,
15,28,22,
16,42,73,
14,21,22,
15,36,68,
14,28,21,
15,48,57,
14,27,31,
14,63,58,
15,22,22,
15,67,62,
15,22,31,
14,61,57,
15,29,23,
14,59,40,
16,38,31,
15,49,56,
14,21,27,
14,61,41,
16,20,20,
15,59,56,
14,21,22,
15,62,42,
13,20,21,
14,60,56,
13,36,21,
14,48,49,
14,29,35,
15,59,54,
14,27,22,
15,64,40,
14,20,21,
14,60,40,
13,38,21,
15,49,42,
15,20,20,
14,61,59,
14,32,24,
14,70,47,
14,30,23,
15,61,79,
15,39,22,
14,72,47,
14,27,21,
14,60,69,
13,31,28,
15,49,50,
13,28,30,
14,44,59,
14,20,30,
15,46,85,
14,30,22,
14,60,56,
14,27,21,
14,51,69,
15,28,21,
15,44,55,
15,29,21,
14,49,58,
14,30,21,
16,66,65,
16,29,24,
14,60,64,
14,23,31,
14,105,58,
15,20,22,
16,44,53,
14,27,37,
14,38,55,
14,23,30,
14,61,57,
15,21,30,
14,62,55,
14,21,21,
14,46,54,
14,26,30,
16,36,56,
13,22,31,
18,73,96,
15,20,36,
14,60,72,
14,28,29,
14,34,53,
15,21,30,
15,46,58,
15,29,32,
14,40,83,
14,21,32,
15,47,55,
13,20,20,
15,46,74,
13,28,20,
14,37,59,
15,21,31,
14,50,60,
14,21,21,
15,51,95,
14,29,21,
14,38,68,
14,29,22,
13,37,76,
14,28,30,
15,64,68,
14,21,21,
14,49,69,
15,21,21,
15,42,67,
14,20,22,
14,45,81,
14,22,22,
16,49,68,
14,21,21,
15,43,75,
15,23,22,
15,43,80,
16,29,30,
16,45,75,
14,21,21,
14,62,79,
15,21,22,
14,60,65,
15,29,21,
14,63,42,
14,20,30,
13,65,58,
15,27,30,
15,66,58,
15,29,22,
15,63,72,
14,27,30,
14,65,70,
14,29,20,
15,63,73,
