Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
10419,34,21,
9883,23,18,
10362,37,19,
11566,25,23,
10359,39,21,
10283,35,21,
10733,33,20,
9942,25,22,
10196,22,20,
9928,24,21,
10378,33,20,
9869,24,20,
10084,36,21,
10248,23,22,
10153,24,22,
10526,24,25,
10181,23,20,
11470,32,20,
10407,23,21,
11220,38,19,
11262,26,21,
10273,24,22,
10342,38,21,
10145,24,22,
10323,36,20,
18994,32,22,
12296,39,20,
10152,36,20,
10326,24,20,
10279,36,21,
11396,36,22,
12309,38,23,
14925,34,21,
10113,22,20,
10599,42,22,
11443,38,22,
11250,37,22,
10325,35,24,
10427,38,20,
10195,22,22,
13319,42,22,
10209,30,20,
10466,34,23,
10165,36,20,
10540,33,21,
11392,36,20,
10945,32,21,
10250,24,21,
10932,40,21,
10170,25,22,
10449,38,21,
11658,36,21,
10396,34,22,
10399,25,21,
10829,24,21,
10447,22,23,
11116,24,20,
10530,36,20,
11287,22,20,
10204,22,19,
9892,22,21,
10410,25,20,
10236,39,20,
9945,24,22,
10234,33,21,
10025,32,23,
10098,33,20,
10421,26,22,
10514,25,19,
10460,35,21,
10522,41,20,
10208,24,22,
10545,32,20,
10812,34,22,
10717,36,21,
10235,32,20,
10735,38,22,
10824,36,23,
10944,34,21,
9973,25,22,
10622,35,20,
10432,23,21,
11401,33,20,
9957,33,21,
11439,42,23,
10565,35,22,
9921,37,20,
10670,35,22,
11004,42,23,
11370,50,21,
11086,25,21,
12619,36,26,
10431,23,23,
15207,35,23,
12345,44,24,
10548,24,23,
10351,23,20,
10240,34,20,
10408,37,20,
10345,22,22,
10795,23,24,
10393,25,34,
13289,36,21,
10279,25,24,
10706,35,20,
10284,33,22,
10446,39,22,
10617,38,21,
10510,22,21,
10705,31,21,
10549,35,23,
10458,39,22,
10499,36,21,
10407,36,19,
10867,30,19,
10326,32,24,
10903,23,24,
10310,25,22,
10491,38,20,
11504,42,24,
10307,32,22,
10294,35,20,
12746,25,23,
10249,37,21,
10815,23,21,
10287,26,49,
10306,34,22,
10487,41,22,
10582,35,22,
10487,24,20,
10359,38,21,
11351,25,22,
10373,38,24,
10890,22,20,
10706,40,21,
10080,38,24,
10785,35,22,
10300,33,21,
10833,21,22,
11263,26,22,
11006,33,22,
12726,34,23,
10274,36,22,
10349,40,21,
10149,29,20,
10366,32,24,
11735,35,20,
10353,25,22,
10451,34,22,
10585,24,22,
10939,22,23,
11206,39,23,
11340,22,20,
10384,25,20,
10882,35,23,
10806,34,21,
10460,38,22,
10468,26,22,
10629,39,23,
10735,23,21,
14012,33,19,
10227,36,19,
10000,37,21,
10213,24,20,
10191,34,19,
10332,23,21,
10924,24,24,
10163,32,21,
10116,23,19,
10277,26,22,
10389,24,21,
10375,22,20,
10688,37,22,
10492,35,23,
10422,31,20,
11092,25,24,
10835,24,24,
11541,42,22,
11136,24,22,
10274,23,20,
10569,38,21,
11438,25,23,
10341,36,22,
10173,23,24,
10149,23,20,
10090,42,23,
11432,31,22,
10054,23,19,
10831,21,23,
9989,26,21,
11094,34,21,
10359,25,22,
11069,37,21,
10900,37,22,
10284,35,21,
10263,26,23,
10254,39,20,
10487,34,24,
10419,35,21,
10348,23,23,
10421,23,22,
10795,37,21,
10556,31,21,
10361,23,21,
10454,33,21,
11537,24,22,
10377,23,22,
10254,35,22,
10936,34,35,
10275,36,20,
10162,24,21,
10358,21,20,
10611,33,22,
10287,24,21,
10814,21,20,
11149,27,23,
10960,23,21,
10366,35,21,
10351,25,21,
10581,22,20,
10121,32,19,
10895,26,21,
10201,34,19,
10270,35,24,
10034,21,19,
10126,40,19,
10870,22,20,
10152,34,20,
10551,22,20,
10040,23,21,
11271,22,23,
10592,38,23,
11065,40,23,
10890,36,22,
10123,39,20,
10539,24,22,
10206,24,20,
11537,30,24,
10576,39,21,
10629,39,21,
10532,33,19,
9893,22,21,
10370,22,20,
9898,23,19,
10362,35,22,
11114,25,33,
13578,38,23,
10289,25,22,
10131,23,21,
10884,25,22,
10144,21,20,
13475,39,22,
10795,25,20,
10808,39,21,
10518,23,18,
10391,26,23,
11447,45,22,
10713,34,19,
11198,42,23,
10737,32,22,
10179,28,21,
11771,43,23,
10201,21,19,
10404,26,26,
11147,23,19,
10228,39,21,
11268,21,20,
10076,33,22,
9936,21,22,
12204,38,20,
11089,48,24,
10548,23,22,
10958,39,23,
11044,24,24,
10347,23,20,
11185,38,19,
10450,34,21,
11958,35,22,
11331,25,22,
10339,24,22,
12653,37,23,
10003,35,18,
10448,36,21,
10737,23,21,
10117,37,21,
10595,38,24,
9906,22,19,
10096,135,22,
12496,31,21,
10279,23,20,
10096,31,19,
10687,37,19,
11286,24,22,
10320,27,35,
10995,24,19,
10725,25,23,
9926,25,20,
10473,27,20,
9900,24,22,
11071,38,24,
9901,23,20,
10088,24,20,
11271,23,19,
9931,24,20,
11342,41,24,
9903,25,23,
10781,36,21,
10096,25,20,
10140,24,20,
10513,32,20,
9965,23,21,
11266,23,24,
10338,24,23,
11316,25,20,
10389,34,22,
10528,37,19,
11069,35,21,
10289,38,21,
10390,36,23,
10510,35,21,
10291,41,23,
10425,32,20,
10534,25,21,
10352,36,22,
10399,29,19,
10397,23,20,
10439,24,22,
10476,37,21,
10208,23,21,
10061,23,22,
10621,23,21,
10106,24,19,
11937,42,22,
10101,34,21,
10025,23,21,
10091,36,21,
10035,41,22,
10106,23,22,
10124,37,21,
10004,26,19,
10031,21,19,
10946,34,21,
11181,22,20,
11221,41,21,
10438,34,21,
10286,36,20,
11116,33,23,
11409,33,21,
10260,36,25,
10463,33,20,
11071,38,21,
11701,39,23,
10460,35,22,
10316,36,23,
10642,22,23,
10097,23,20,
10859,25,21,
10768,36,19,
10592,35,23,
10146,33,20,
10142,32,22,
10019,24,21,
10105,22,24,
10060,33,23,
10098,27,20,
10371,34,23,
10298,23,21,
10534,36,21,
10285,37,28,
11515,39,21,
11167,25,22,
10079,27,22,
10912,24,21,
10157,34,20,
10236,24,22,
10362,31,19,
10662,41,22,
11288,38,23,
10355,26,21,
10415,34,21,
11666,35,26,
10400,23,23,
11211,25,20,
10268,30,21,
10417,35,23,
10335,35,22,
10076,28,23,
10479,34,22,
10035,24,18,
10510,35,20,
10327,25,21,
12711,54,21,
10210,24,20,
12627,37,23,
11466,38,22,
15374,37,21,
10395,38,21,
10082,34,33,
10643,39,22,
10523,37,21,
10309,27,23,
10799,32,19,
10345,26,23,
11699,34,21,
10230,24,21,
9961,38,22,
11214,25,25,
10275,25,22,
12125,36,24,
10275,22,20,
12498,38,21,
9985,24,19,
10126,22,20,
10391,21,20,
10116,20,20,
10732,24,21,
10568,37,22,
10969,34,20,
11281,28,23,
10293,23,26,
11603,42,24,
10265,25,20,
11312,24,25,
10090,23,25,
10100,23,21,
11030,35,25,
10277,26,26,
11329,38,27,
10240,26,23,
10273,35,20,
10080,23,20,
10410,24,21,
10487,36,23,
10345,26,24,
11715,34,28,
10305,23,20,
10454,37,19,
10568,25,21,
10024,34,24,
10846,21,26,
10076,25,21,
10807,21,24,
10349,26,22,
10336,23,20,
11126,26,20,
10341,24,20,
11936,41,22,
10001,23,21,
10662,37,26,
10259,24,21,
10380,37,23,
11272,23,20,
10322,22,20,
11143,22,25,
10034,24,22,
11538,40,26,
10306,24,34,
10432,23,22,
10393,36,22,
10113,29,25,
10342,24,24,
10251,21,18,
10499,37,20,
11007,23,21,
10110,24,24,
10923,29,20,
10028,26,29,
12438,34,21,
9960,24,23,
10219,27,19,
11046,22,19,
10075,42,21,
10977,30,29,
10126,23,21,
18124,43,24,
9998,23,21,
10365,37,26,
10417,1423,20,
10401,33,21,
11798,33,20,
10234,26,33,
10269,21,20,
10816,25,24,
10135,20,21,
11282,28,19,
10751,40,20,
11629,24,23,
10326,33,22,
10227,25,34,
10205,36,21,
10155,24,21,
10564,36,20,
10229,31,21,
10447,33,20,
14420,35,22,
15057,36,20,
11103,34,24,
10110,35,21,
9896,23,22,
10155,34,25,
11494,40,21,
10339,31,31,
10384,24,24,
10914,34,19,
10154,24,22,
10307,35,20,
10166,24,22,
10337,37,22,
12014,38,21,
10371,38,20,
13640,38,20,
10351,21,20,
10143,26,24,
10372,30,21,
10198,24,22,
12501,39,22,
10151,38,21,
10420,34,20,
10120,27,19,
10312,36,21,
10152,32,20,
10159,21,23,
10452,35,22,
10132,28,21,
10142,34,21,
11262,24,19,
10360,36,23,
10603,38,22,
10112,25,22,
10148,34,22,
9874,23,22,
10142,36,20,
11027,27,20,
10081,36,20,
11012,39,23,
10097,37,21,
9991,32,24,
10163,32,19,
10161,28,22,
11678,33,22,
10135,25,22,
10284,33,20,
10189,27,22,
10442,30,20,
11275,37,22,
10773,37,23,
10423,38,23,
11352,38,21,
10466,36,23,
10447,34,21,
10118,24,21,
10115,35,21,
10126,39,21,
10798,27,22,
10260,38,21,
10344,33,20,
10230,35,22,
10123,37,20,
10281,36,21,
10055,36,22,
10076,28,20,
11141,39,23,
11300,24,24,
10496,26,23,
10197,26,23,
10660,30,20,
10115,26,21,
14746,36,22,
10236,40,20,
10643,35,23,
10175,26,21,
10569,37,19,
11027,25,19,
10311,34,20,
10543,22,21,
10254,36,20,
10089,38,22,
10761,36,20,
10154,37,24,
10178,32,19,
9943,23,20,
10395,33,20,
9957,37,22,
10380,29,19,
10147,35,22,
12307,35,21,
9909,38,23,
10371,34,21,
10539,24,19,
10195,37,21,
11052,26,19,
10217,25,21,
10342,27,23,
10230,38,22,
10425,40,23,
11315,25,20,
10586,37,21,
10799,30,21,
11302,23,22,
10747,37,21,
10265,23,22,
10463,25,23,
11335,26,21,
11225,37,22,
11338,21,21,
10386,28,33,
9932,26,21,
10225,36,20,
12418,42,23,
10695,31,32,
10164,26,33,
11193,38,21,
10297,37,21,
10432,36,20,
10353,32,20,
10731,36,21,
13234,39,21,
