Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
19369,42030,43507,
19716,43372,42748,
21516,45685,46097,
19769,44062,43227,
22385,47550,46895,
21653,45071,47483,
22074,44901,47713,
21877,46559,43406,
23101,49178,46804,
26834,57071,61800,
22282,46031,49772,
22472,47771,45886,
22843,48768,51963,
21841,48227,45529,
22061,45997,47023,
21149,46954,44973,
23095,48304,46051,
25031,45365,46480,
21129,44893,43791,
19170,41027,42962,
20934,59337,46749,
21764,45539,43801,
19756,41576,43512,
20152,40376,41280,
20185,41174,41564,
19196,42510,42547,
25875,49566,46931,
20074,44593,42672,
19435,47529,52835,
22270,41975,43963,
19125,43485,50610,
21448,45239,43338,
20196,62482,44821,
20120,42562,48062,
21392,44561,56021,
18700,42049,42901,
21648,45034,64260,
19729,41491,43735,
20992,43649,44077,
22711,47148,51121,
19577,41323,41712,
22478,46856,45633,
21296,44303,42985,
21376,44762,46470,
21041,45390,45130,
24410,43479,46985,
22561,47588,46180,
21272,43915,44948,
20924,47726,44619,
22022,46429,43900,
21635,44862,47080,
27761,59832,59697,
32477,64555,65686,
23009,46619,46331,
23184,46995,45950,
23098,45600,44013,
22256,46765,45310,
21018,44611,42665,
18030,62766,37398,
17869,39596,40287,
22318,46197,44709,
18477,37842,37166,
19060,38106,36681,
18177,38939,37544,
22300,44247,42010,
18877,61262,38057,
19879,65625,42184,
19295,57943,38462,
22068,42167,41031,
19338,60694,39689,
19545,58334,40976,
21314,43086,42719,
19765,62446,39048,
19681,47839,39466,
19144,40964,40157,
19240,42928,38713,
19783,54067,39674,
19760,42942,40462,
21835,56332,39814,
22641,47376,46192,
19560,43264,39132,
19836,44017,40196,
19245,42476,48118,
19330,41346,39095,
20303,40697,44283,
20448,40936,40297,
22112,42839,43778,
20522,44767,45595,
20581,40780,39231,
22154,45102,39538,
19990,40694,39471,
20055,40354,39051,
20816,55122,42533,
20704,43723,42632,
20231,40281,38923,
19191,40750,38882,
19717,40162,38654,
19417,40375,38634,
19527,41014,39786,
20240,46576,38940,
22679,45251,48078,
20131,40367,42900,
19236,41031,40550,
20099,40609,38785,
19190,40701,39301,
20244,40948,39546,
20043,42973,43625,
20225,40808,41956,
20125,40700,39527,
19893,40227,40360,
19934,40807,41244,
19319,41385,41901,
20332,44130,44994,
19605,41905,40121,
22141,50697,43628,
20866,42906,41088,
38639,46580,48591,
21923,42532,40439,
20410,41043,39822,
25741,40823,39179,
19440,41575,38637,
24577,45380,46542,
21679,46589,48718,
19518,59893,46068,
24254,68133,54733,
19438,41535,41087,
19632,42895,44193,
21177,47948,45382,
20569,45904,39929,
22488,46872,47064,
19819,43506,46353,
19985,52360,44304,
20164,40946,42762,
20662,45141,43618,
22133,46050,47327,
21785,44112,52396,
22371,49316,45223,
22616,46942,44722,
20277,41626,40086,
20153,40545,38698,
21710,43688,42064,
19873,40015,39743,
22248,46747,45716,
19254,54130,45264,
21304,45558,47563,
21757,46702,47177,
18822,42775,43898,
18959,42334,47052,
23138,46982,50155,
19302,42590,43587,
22540,49138,47266,
22145,60597,43163,
19287,42142,55648,
22141,45080,46581,
18816,43021,43676,
23763,59452,63491,
20065,41683,42737,
19491,41965,41238,
20986,42035,43717,
22281,46604,48365,
22317,48320,51324,
19742,41850,45552,
20061,39699,37782,
19015,40180,38978,
22991,60040,50422,
22218,46764,46886,
20116,44495,43177,
21432,44262,41892,
19272,42073,41645,
22154,47924,42458,
21236,47721,46019,
19706,43355,42933,
21196,46599,44831,
21272,43269,43877,
21154,44499,47119,
21180,56378,47613,
22333,48106,46840,
22528,52953,45770,
22864,47226,45106,
22544,47883,44867,
24887,49938,45730,
22654,47442,46043,
21347,44386,43011,
21694,42040,42497,
19732,44266,46085,
19779,43334,43752,
21880,46856,45659,
19815,42637,42516,
19162,43332,42878,
19874,44404,43628,
19153,38554,44174,
20036,42565,42193,
20194,44726,42321,
20601,56327,42766,
20317,45348,42242,
21009,49003,42289,
20866,46403,43610,
20068,48218,47861,
20822,51649,48084,
20900,52264,46960,
20695,46885,49042,
22320,46792,47019,
20297,43933,46992,
20396,45992,42804,
21705,46785,49567,
21220,47118,43490,
20979,47898,46946,
21394,46162,42894,
20566,44467,43029,
22122,49788,45230,
20091,46181,42709,
22130,47780,45079,
20292,46075,43903,
23058,41143,50936,
22550,46725,44463,
21102,46627,42291,
20244,46010,45259,
22907,45056,46732,
20518,43978,43224,
21122,45792,42692,
22234,48961,49959,
22300,46464,45983,
20113,43537,43213,
20593,43860,42947,
20420,45619,42441,
25068,46562,50712,
30662,48425,44952,
20661,46964,52742,
20688,49187,43813,
22223,48821,45424,
20154,46294,43599,
20474,45426,42103,
26645,47807,44703,
20326,46013,42831,
20329,46252,43300,
23720,50304,46022,
21286,54108,49231,
21040,44277,43560,
24336,53559,48691,
26046,54307,52005,
20318,43533,39384,
21215,45305,43136,
23900,49707,42849,
20165,43822,39069,
21188,44423,40195,
22367,46880,47901,
19499,41820,40153,
19829,42412,38667,
24621,55573,43031,
18779,40510,39256,
20552,41246,39908,
20314,41628,39432,
20152,40615,50753,
20613,43012,40246,
19405,41276,43306,
19612,40814,44150,
19699,41234,39820,
20486,42140,45401,
20543,39958,38588,
22471,47440,48309,
25036,47468,46035,
21006,44112,43406,
19749,44294,40516,
19524,40963,39166,
20034,42395,40263,
19933,41558,39751,
21026,45487,43953,
19894,55810,50746,
20702,41106,39792,
19453,44448,43762,
20437,41178,39648,
21431,45355,42804,
19799,41370,39592,
29557,51548,45425,
21973,42993,42936,
19338,41519,38975,
19676,40905,40232,
19443,41635,45394,
21428,42912,42457,
22041,43720,50379,
20179,40981,39286,
19792,41791,39759,
21833,45402,43558,
20118,40777,46670,
20009,44259,41169,
22632,45819,46854,
19245,41275,40213,
19306,41243,39800,
21114,47779,42619,
20637,41253,39838,
19237,41502,39774,
21140,45408,41595,
19742,41941,40604,
21541,44221,43432,
20844,42244,40806,
19915,42311,40467,
19461,41819,39835,
22601,47632,49110,
21815,45751,43973,
19907,42156,39423,
21255,44541,42928,
19681,41491,41125,
21109,41153,39931,
22073,43580,42867,
21191,41165,39195,
19917,41477,39535,
20070,41219,39802,
19733,40481,38313,
22846,42906,42831,
19593,42807,44201,
21213,44764,40316,
19442,52404,38602,
19089,42115,38595,
21886,44514,42930,
20923,42218,40756,
22266,43824,42033,
21094,41089,39833,
19718,41094,41138,
19767,42105,40736,
19797,43221,40287,
21254,43715,41888,
19813,41287,39572,
19252,42265,39285,
24254,50457,39026,
22220,47053,46044,
21320,44262,42558,
22338,47038,46706,
20168,41115,39149,
20404,41019,39522,
20427,41245,39346,
20997,45254,41602,
20781,42185,40004,
19226,42539,43481,
23084,43341,43858,
22421,43766,44351,
20587,40825,42517,
19837,41134,39480,
22103,44717,43952,
22048,45686,42359,
19346,41113,39199,
19294,41205,40441,
20314,40756,45995,
20314,40884,40184,
20199,44920,42516,
20139,40967,39311,
20268,41535,39310,
22131,43118,39969,
19871,41884,39460,
20384,40762,39826,
20693,43734,42332,
19385,40766,39897,
22203,42877,39431,
20484,41413,39365,
19896,40947,39660,
20397,41174,39675,
23168,46908,46345,
20913,47523,43394,
19350,40571,40480,
20177,40636,40247,
20712,41605,39937,
20453,40940,38870,
22231,46938,48034,
21747,46558,43825,
21080,44640,42294,
27768,48810,45425,
20089,42618,40819,
20525,45100,42501,
21494,41302,39835,
19008,65365,38428,
22239,47638,49265,
19587,67217,47658,
21058,45442,40214,
31017,63313,67885,
19572,40042,38368,
21273,44507,49058,
20045,41232,39432,
21702,44608,42778,
21067,44551,43131,
20227,40824,39434,
20606,41986,39856,
19945,41391,40448,
20585,45342,39643,
21585,45484,45103,
26914,62763,47656,
20167,42369,39407,
19602,41855,39467,
19093,40158,39444,
27564,43962,45003,
33663,47166,39004,
20905,46152,41004,
19728,43155,44580,
20981,42052,40475,
20821,42486,39763,
22311,51453,53017,
27786,50108,62312,
21236,43922,39863,
24593,45244,43803,
20425,41402,39260,
21290,45562,43774,
20694,41371,39699,
19811,42228,39778,
20091,41059,39054,
19975,41926,41114,
21294,45577,45223,
21713,45573,50840,
27035,45794,45118,
30837,48039,54132,
24042,46848,47774,
21292,44976,42596,
20908,41653,40119,
24305,45432,45440,
21579,43963,41363,
20902,42508,40739,
24691,50258,47762,
22749,51626,51703,
20887,43876,43852,
25750,56825,59336,
20807,42066,42414,
22024,44801,43608,
19983,42493,44220,
21141,42844,40399,
20241,43008,44844,
21002,41435,42887,
22063,46183,42762,
23218,46335,44145,
21495,42803,41514,
22200,45234,42283,
21311,43287,42208,
22299,44358,43630,
21511,43448,42074,
21911,43086,41456,
21841,43415,41652,
20649,43275,41890,
20791,43950,42654,
22318,44246,43610,
20133,43041,40634,
20858,42892,41837,
20651,42215,42027,
20401,42924,44386,
20404,41679,39704,
20216,41476,40184,
20576,41847,39881,
19713,42305,40702,
20462,41672,39833,
22391,46321,45646,
19683,41125,40771,
19673,41261,40562,
19633,42338,44444,
20110,40610,39454,
19987,51254,44974,
22221,40750,39136,
20658,41306,39091,
20116,41530,40804,
20628,40381,40256,
20341,41109,40431,
20840,41585,40019,
20746,41741,39924,
20164,41863,39762,
19943,41223,39959,
20428,40778,39295,
19351,40567,39984,
20268,41869,42091,
20471,41767,39834,
20527,40800,39282,
19892,43901,39431,
20718,42782,41065,
20428,40879,39379,
20142,42394,39086,
20514,40868,40120,
20778,41231,40860,
20799,41916,40813,
20569,41864,39956,
20178,41776,39330,
19595,41001,38942,
20584,41141,39683,
20356,41116,39219,
20443,40660,39757,
20376,40384,40304,
21013,41379,40188,
20848,41638,39848,
20179,41809,39535,
20591,41999,39639,
20951,41352,40261,
20879,41923,39590,
25350,44667,43760,
20886,45104,40834,
19355,41299,40319,
21041,45934,40108,
22290,48973,47351,
19255,41108,40323,
20161,41380,44930,
25314,45695,42418,
21354,44292,40720,
20272,43909,42773,
20931,49018,41187,
20135,41991,41172,
20597,42985,42939,
21199,44897,40013,
22249,41569,40718,
20556,42130,45162,
21353,41841,40029,
21213,47529,40988,
19930,41750,39875,
21215,43475,40368,
19920,41481,42602,
20884,40866,39298,
19492,42036,43830,
21106,44907,43460,
20497,42523,40652,
22635,52382,52341,
19084,42867,43717,
21060,53465,45631,
21128,41026,41981,
26111,50212,44483,
20800,42163,43360,
21832,42522,44270,
19324,42031,43130,
20765,44635,42378,
21092,45502,44726,
22371,50139,48488,
22165,47157,44633,
22998,44417,45857,
23697,46679,45061,
21594,44797,43472,
21626,44819,43580,
22283,45108,42922,
20943,44588,47040,
22407,45115,42862,
22683,45395,42772,
21471,59210,44921,
22862,45067,43583,
22454,47023,47311,
21359,45188,43441,
22878,45094,42632,
22962,46764,45294,
21065,49780,43500,
22741,45537,42762,
22539,44113,43162,
21177,44080,45298,
24161,44269,43403,
23086,45359,43342,
21427,44800,43280,
23231,44614,50214,
23120,47121,43072,
21169,44908,42612,
23309,49243,42825,
22497,47553,46201,
22395,44550,43808,
21722,52317,47638,
21446,44456,41630,
21044,44051,42929,
22574,52432,50443,
21427,44043,41696,
21107,43817,42230,
23270,44324,41488,
20993,43804,42456,
20096,55505,38107,
19398,38638,37622,
21034,44451,56560,
18543,45594,37338,
21148,43757,42175,
18825,41989,41067,
21290,42090,38815,
19055,54402,38734,
19219,42504,39585,
19956,41718,40798,
34818,41165,40182,
22360,46123,44299,
21299,42731,38527,
20129,44670,40570,
20674,43835,41823,
21544,42518,40983,
20685,40712,39194,
19885,40970,40160,
20273,41137,39943,
20891,40966,39509,
20636,41155,39475,
19558,40440,39432,
20626,40131,41227,
21962,41317,38868,
20295,40056,39790,
19944,40856,40479,
20210,40232,39386,
20082,40497,38282,
20553,40184,38622,
20539,40601,38643,
22962,43293,41252,
20805,40483,38667,
19316,40564,39636,
20291,40035,39162,
20400,40024,39051,
20337,45058,45480,
20461,40290,39012,
20378,40273,38863,
20564,39911,38970,
19442,41176,38971,
20305,43659,39477,
20491,39937,39780,
20483,40435,45554,
20300,40250,38639,
25057,44041,39615,
20418,40674,39008,
19466,41094,40255,
20290,41001,38848,
20576,39965,39132,
20466,40063,44724,
20589,40011,38936,
21600,40585,39152,
20401,40184,38640,
20565,40579,38905,
20379,39995,38218,
20581,40968,38330,
19322,42577,41048,
22259,44379,42490,
22650,47165,44932,
22678,43244,42484,
18894,40635,39187,
21412,44154,40018,
20399,40973,40155,
20212,42198,42091,
20459,43167,39954,
19556,41219,40205,
27254,66052,58085,
20515,41212,40164,
19590,41291,40139,
20324,46805,39371,
19350,40920,39937,
24087,44561,43305,
20199,40890,39437,
20315,41648,39405,
19786,40407,39901,
21152,40621,39340,
24546,50761,64341,
19495,39676,38112,
22490,48746,43244,
20590,42285,39061,
19357,39896,38026,
30776,49185,43213,
28336,44449,43718,
23436,47002,45228,
19051,43215,39057,
22422,47825,42465,
22261,50725,56763,
19083,40398,43784,
18985,39735,38168,
20949,46253,40484,
19247,40454,39374,
20339,41275,39852,
20299,41093,39380,
20312,40690,39303,
21074,44374,43483,
20531,41415,40393,
19470,41346,39922,
21511,49671,44005,
21093,42287,42579,
19856,42581,40997,
29163,47759,48009,
20890,41722,48611,
19870,43430,41301,
20565,40846,40365,
20665,46016,43618,
20029,43568,43705,
25077,46970,45043,
56159,190123,133753,
32556,81876,70347,
24042,57457,50758,
23019,44814,46252,
23743,46679,42436,
42207,56743,53840,
25261,69523,62212,
33774,63213,58643,
26117,53548,48951,
23027,50073,47150,
23420,52231,47293,
29119,92484,72825,
27522,47665,46551,
22582,47472,56308,
22898,48212,48209,
28771,66981,65957,
30846,77122,70209,
22413,49929,53548,
28201,66926,62671,
23003,49776,48273,
23543,47796,46030,
22310,47581,47619,
23461,48869,47444,
23331,48809,47822,
22647,48024,46975,
23747,49283,47491,
23984,49613,47879,
22841,47633,47641,
23513,49762,47488,
23722,49629,48053,
22217,48048,48266,
23550,49252,47533,
23244,48900,46370,
52406,67143,57697,
48893,171013,107722,
23352,51564,49038,
22989,47144,45120,
22267,46593,45270,
22720,46153,45937,
21710,46407,46541,
21189,45761,44752,
23435,45844,45334,
21241,45811,44879,
21361,45639,44868,
21246,45776,44883,
21356,45937,48583,
21090,44973,46024,
21137,47018,46406,
28138,85116,56844,
21497,45781,45342,
21391,45901,45614,
21194,45845,45783,
22408,48621,47628,
21013,44574,40726,
21140,40573,40151,
18952,39854,38257,
25259,41691,39755,
20405,67196,40342,
19192,41269,39682,
21736,44871,42953,
20137,42731,40631,
20620,43478,42245,
21014,41465,41016,
20891,42364,41068,
21205,41951,39688,
21180,42121,40164,
20660,43114,39846,
19677,49980,41598,
19610,41444,39636,
20606,41972,39641,
19851,41323,40957,
21517,45538,48617,
22606,47904,45739,
25262,55147,44809,
20568,42409,41221,
19545,41264,40711,
19979,42256,41076,
19709,42205,40637,
21308,43502,41879,
23220,52342,52344,
19337,42352,40062,
20515,40956,39307,
19259,40998,39488,
20803,46277,40414,
19670,41775,40756,
20619,41776,42985,
20823,41495,39590,
20381,42400,40302,
20068,43333,40718,
19643,41667,40136,
20263,42332,40550,
20807,41737,40742,
19770,41916,41154,
20308,41299,39659,
22888,41310,49363,
20539,41388,39702,
20857,41519,40171,
19722,41934,39845,
19339,40956,39666,
20049,50316,47728,
23341,55822,42293,
22187,48282,45136,
20584,40319,38677,
19341,41654,39968,
20165,40730,38836,
19676,42426,41521,
20421,41210,39213,
19894,41647,41347,
20293,44783,41581,
20039,42239,40343,
19807,42667,41478,
20737,42661,40965,
19712,42225,40409,
21346,54509,45052,
20244,41740,39782,
26386,47812,47200,
20337,42443,41322,
23498,54929,45616,
19314,43123,42617,
20042,40814,39701,
19481,49438,45574,
24311,66696,61641,
19771,39912,37701,
21310,44611,42725,
19257,40952,40368,
22172,47009,39462,
19420,41258,39404,
20217,41094,39645,
19357,43040,43649,
19360,40747,41119,
21238,40262,39171,
35778,58578,65965,
18671,39679,38501,
23218,39743,38160,
18675,40497,39614,
29459,47470,45484,
20361,40673,38824,
20160,39762,38083,
19302,41461,39794,
20420,41248,39433,
20091,40718,40047,
20439,42149,40264,
20842,43404,41288,
19863,41531,40032,
20356,42380,40088,
19253,40596,39177,
21172,45518,42944,
22250,49878,43984,
21068,41984,43132,
21017,42766,40620,
19219,40633,40141,
20494,41250,40037,
19472,41192,39409,
20980,41816,40214,
20662,41545,40367,
25683,58062,45099,
20942,41945,39876,
19858,42169,41128,
20399,40897,40086,
19580,42422,41360,
20892,42482,42804,
20632,41715,40321,
22334,46828,44984,
20951,42016,40881,
24402,48842,44615,
20458,41181,45760,
19265,40179,40107,
20456,41122,40177,
20557,40825,39321,
20562,40835,39354,
21448,42731,41127,
20535,41649,39440,
20122,42220,39684,
20644,41651,40482,
22286,52403,43524,
20913,41592,40648,
19674,41828,40247,
20905,41435,44537,
19590,41934,40260,
20579,41701,39558,
21079,41942,39805,
21120,41441,40704,
19398,41713,40226,
20909,44500,49317,
20905,41756,40442,
20955,42920,40051,
20325,41013,39600,
20896,41801,40709,
20534,41285,39177,
20258,40870,40635,
20555,41068,40354,
20477,41131,40178,
20391,41780,39350,
21019,41439,40004,
20347,41421,39331,
20567,43469,40046,
20822,41529,45256,
21691,52705,44087,
19804,42126,41213,
21127,45138,49351,
21220,43714,40378,
19952,41369,40530,
22351,45515,44024,
19278,44942,40750,
22065,43269,50393,
21288,43311,40116,
20055,41582,40648,
22387,47916,46878,
20303,43835,40617,
21395,44477,42256,
21654,46778,43367,
19919,41469,40631,
21287,46570,43670,
24414,47169,45857,
21888,50708,43804,
31734,68076,62309,
20229,40006,38502,
22378,44861,42866,
20802,39927,38271,
20503,41329,40202,
21632,44310,40399,
19315,46460,39194,
22144,51861,43601,
22470,43829,41866,
22549,44677,45419,
21425,43930,42441,
25956,43506,42983,
23264,47328,45202,
22168,43784,42722,
21153,49241,45240,
19239,38861,36970,
