Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
16456,26,20,
19241,26,22,
16547,27,21,
15931,38,22,
16053,28,21,
17458,28,21,
16311,26,21,
16399,26,22,
17835,27,22,
16379,26,20,
16571,25,22,
19544,38,23,
16541,36,20,
16877,27,22,
16469,38,22,
16497,26,23,
16442,26,21,
16483,25,20,
16470,38,22,
16350,37,22,
16004,27,21,
16138,36,22,
16035,25,23,
16091,36,20,
16063,36,21,
16133,25,22,
16120,23,21,
15837,25,21,
16032,36,21,
16472,40,22,
16731,26,25,
16147,37,21,
16056,24,21,
16231,25,22,
16372,38,21,
17640,24,21,
16170,26,21,
16955,26,22,
16413,28,21,
16382,26,21,
16506,35,22,
16461,27,22,
16211,37,22,
16411,39,22,
16090,25,22,
16213,25,22,
19130,37,21,
16887,26,23,
16531,39,21,
16869,24,20,
16876,38,21,
16412,26,20,
16179,26,20,
16015,25,21,
16218,25,21,
16048,26,22,
16114,26,21,
16050,24,21,
16382,35,40,
16035,52,22,
16260,25,22,
19379,24,23,
16162,24,21,
16168,24,22,
16251,26,22,
16490,27,23,
16524,37,21,
16244,26,22,
19841,25,21,
16371,36,21,
16857,26,22,
16431,36,22,
16258,24,20,
24421,25,21,
16257,38,21,
19579,37,21,
16245,27,21,
20599,26,20,
16160,25,22,
19092,30,24,
16319,25,24,
16077,26,20,
20321,49,23,
17126,39,21,
16349,36,22,
16537,26,22,
16411,26,24,
16489,26,21,
16460,37,22,
16283,26,21,
16173,41,24,
19555,27,21,
16212,25,21,
16477,26,23,
16659,26,22,
16074,25,21,
16179,25,34,
15973,36,21,
16194,36,25,
15964,35,20,
16287,27,32,
16431,41,23,
16668,25,21,
16586,55,21,
16600,26,22,
16567,26,22,
16766,39,22,
16427,26,20,
16458,26,22,
16459,38,22,
16497,25,21,
16418,37,29,
16118,25,35,
17762,29,23,
16322,35,21,
16104,26,22,
16371,28,20,
17055,36,21,
16696,26,21,
16252,24,21,
16047,25,21,
16133,24,21,
16952,40,22,
16694,27,20,
16515,36,20,
20007,35,35,
16576,36,21,
16136,25,23,
16627,36,21,
16721,25,22,
16906,39,22,
16337,36,21,
17163,27,22,
16559,36,22,
16520,26,22,
16003,25,20,
16211,24,23,
16100,37,22,
16339,37,21,
17319,25,21,
17138,25,19,
16663,37,21,
16998,26,22,
19509,27,23,
18144,27,29,
16802,26,26,
16589,27,23,
16415,25,21,
15982,26,21,
17341,24,22,
16027,25,22,
16325,39,20,
16032,26,23,
16271,27,22,
17799,35,22,
16510,37,22,
16474,26,22,
16984,39,21,
18643,27,21,
16558,27,23,
16525,25,22,
16667,39,22,
16749,35,21,
16101,26,21,
16114,28,20,
17793,27,25,
16297,27,21,
17750,28,22,
17285,37,22,
16007,26,39,
16504,39,23,
16632,26,22,
19045,34,24,
16338,26,22,
15988,24,20,
16114,37,21,
16044,26,21,
16328,37,20,
16133,36,38,
16158,36,22,
15988,24,21,
16390,26,21,
16520,41,23,
16639,40,23,
19328,26,22,
17173,38,21,
18336,37,21,
16858,38,21,
16021,38,33,
16426,25,21,
16019,25,20,
17503,24,21,
16094,23,21,
16360,39,26,
16299,24,20,
16753,27,22,
16841,28,23,
17467,38,23,
20022,27,26,
16854,25,21,
16514,24,28,
17452,39,22,
16611,27,21,
20325,26,22,
16591,25,21,
16393,37,29,
16432,26,35,
16029,40,29,
16153,28,22,
15971,24,23,
18252,37,22,
20608,28,19,
16110,25,20,
16296,24,21,
16153,24,21,
17033,37,19,
16680,26,22,
16576,35,21,
16125,35,19,
16119,36,20,
16040,25,21,
17244,36,22,
17633,31,22,
16118,26,20,
16013,26,21,
16788,24,22,
16556,30,21,
16419,25,22,
17217,25,21,
16337,26,21,
16028,25,21,
16243,26,20,
16124,26,21,
16218,28,22,
16777,38,21,
17634,30,23,
17582,30,25,
16477,26,21,
15921,24,21,
16537,26,21,
16232,26,22,
16543,27,21,
16620,37,22,
16818,38,22,
16676,27,22,
16774,24,22,
16040,25,21,
15894,26,22,
16395,28,22,
15978,28,21,
16308,38,38,
16936,25,19,
16067,25,20,
16191,26,21,
17450,26,22,
16566,25,23,
16170,25,35,
16989,25,22,
16559,38,22,
18224,36,21,
15848,24,20,
16190,25,21,
15968,28,34,
18068,34,21,
15948,25,21,
16703,23,22,
16321,37,21,
16148,25,20,
16301,26,22,
16658,25,22,
16255,26,22,
16483,26,22,
16192,26,22,
16518,26,21,
16748,27,20,
16613,27,22,
16306,25,19,
15999,37,22,
17820,34,22,
15899,36,21,
16158,25,21,
15938,25,21,
16076,38,21,
16195,25,21,
15970,24,21,
16485,26,21,
16682,33,24,
16225,27,21,
15892,25,21,
17980,30,24,
16709,38,22,
17911,28,25,
16355,26,21,
17146,36,21,
16309,26,22,
16649,26,20,
16198,28,22,
16722,26,22,
16470,38,24,
17726,35,21,
15913,26,23,
18449,29,23,
15944,25,21,
16057,25,22,
16924,27,21,
18190,30,26,
16290,39,36,
16783,38,21,
16215,27,21,
16768,26,34,
16337,24,23,
16651,26,21,
17618,27,23,
16316,24,22,
16201,37,21,
19586,25,22,
16118,27,21,
19730,27,21,
16168,24,23,
16131,25,21,
16250,25,26,
16287,27,21,
16508,37,21,
16803,40,22,
16231,25,36,
16564,26,24,
16449,29,22,
16581,31,21,
16382,27,20,
16590,28,20,
16387,36,22,
19399,27,20,
15913,25,21,
16200,25,21,
15886,25,20,
16220,25,23,
15901,24,21,
15990,25,22,
16313,39,21,
16834,29,24,
16336,27,21,
16518,27,22,
19481,27,22,
17858,34,24,
15792,25,21,
16190,25,21,
16026,38,21,
16192,35,21,
16397,25,21,
16219,29,22,
16490,24,34,
15872,25,21,
16627,26,21,
16387,38,21,
16532,39,20,
16899,37,23,
16338,31,27,
16636,25,22,
18989,31,21,
17754,30,23,
15903,25,27,
17927,32,23,
16212,36,22,
16072,37,20,
16248,26,21,
16589,26,23,
16266,25,22,
16575,31,22,
16324,28,21,
17748,28,22,
16619,38,23,
16823,27,23,
15850,25,20,
16230,26,23,
16034,25,35,
16184,28,21,
15842,25,33,
16234,25,22,
16282,38,20,
17939,26,21,
16298,24,21,
16758,30,22,
16428,25,21,
18646,28,21,
15936,26,21,
16183,37,21,
16959,37,22,
19187,25,21,
16172,26,21,
15928,24,22,
16075,25,22,
15861,26,21,
16293,26,22,
16072,25,22,
16018,37,20,
21023,37,22,
15971,26,22,
16809,23,20,
16247,26,22,
16462,25,25,
16780,27,27,
16948,26,23,
16547,38,20,
16643,26,22,
16295,25,22,
16573,30,24,
16359,26,21,
16668,25,22,
18235,28,21,
17545,28,22,
16651,38,24,
16664,26,21,
16379,27,22,
16526,26,29,
16466,26,22,
17992,29,21,
16222,26,22,
16665,26,22,
16072,37,21,
16623,27,22,
16144,26,21,
16322,27,21,
18319,25,21,
16058,27,20,
16349,28,23,
16018,27,22,
16648,40,22,
16408,27,20,
16096,26,20,
17597,29,25,
15844,25,24,
16104,26,19,
15928,24,21,
16101,25,22,
16283,38,35,
16415,26,21,
16497,27,21,
17211,28,22,
15991,25,21,
16074,25,20,
17092,26,22,
16463,27,21,
16508,30,21,
16224,25,21,
17595,29,22,
16745,26,21,
16524,24,21,
16050,25,21,
15989,26,22,
16116,24,21,
16439,37,21,
16110,27,21,
15931,25,20,
16125,25,21,
15989,26,22,
20712,34,23,
15900,25,21,
16470,26,22,
17813,42,24,
16210,26,21,
16237,26,20,
16441,28,23,
16515,26,22,
19697,26,20,
16166,25,20,
16365,29,23,
16624,37,21,
16484,28,20,
15976,26,21,
16202,38,22,
16776,39,23,
16053,26,20,
15897,37,22,
16519,26,21,
19297,39,22,
16683,28,23,
16441,25,21,
17748,24,22,
16500,28,22,
16476,25,21,
16029,26,21,
20094,27,21,
16604,37,22,
16107,24,22,
15899,25,20,
16078,40,19,
17459,33,23,
16067,46,28,
15965,25,20,
15936,26,21,
18107,39,20,
16642,24,22,
16507,26,21,
16389,26,21,
15977,26,20,
16056,24,23,
17496,28,25,
16332,26,20,
17182,38,21,
16832,31,22,
16358,26,22,
16170,27,22,
16302,26,20,
16305,23,22,
19378,34,22,
15885,24,21,
16140,35,21,
17000,25,21,
16990,26,23,
16233,25,22,
16249,26,22,
16040,24,22,
17761,29,22,
15884,41,22,
16154,40,22,
16274,24,25,
16419,37,21,
18080,26,23,
16203,26,22,
16320,26,36,
15995,25,21,
15881,26,34,
16324,63,22,
16352,27,21,
17609,25,22,
15805,26,22,
18371,26,21,
16330,30,22,
16392,26,23,
16220,34,21,
18745,39,23,
16375,26,21,
16335,24,22,
16193,27,21,
16317,25,21,
16362,26,22,
16288,26,22,
15957,25,20,
15983,44,21,
19786,27,20,
16042,25,21,
15900,30,19,
15972,28,22,
17119,26,22,
16644,30,24,
17328,27,21,
16622,38,22,
16147,25,23,
16180,25,18,
15874,26,20,
15951,25,20,
15895,26,22,
15869,23,22,
15813,25,21,
16273,44,21,
17137,26,23,
16221,26,21,
19068,27,21,
16274,25,21,
16333,26,23,
16335,24,22,
16263,28,21,
16475,1072,22,
16018,25,23,
15991,25,21,
15887,27,22,
15992,25,21,
15941,26,21,
16024,24,22,
15857,25,21,
16252,36,22,
16161,27,22,
16380,24,22,
16314,26,36,
16273,26,23,
16371,26,22,
15956,25,29,
16376,25,21,
16372,37,22,
16166,25,23,
16091,46,21,
15970,26,23,
16031,25,21,
16037,24,21,
16185,26,20,
16008,25,23,
16542,36,21,
16144,25,27,
16026,24,22,
15899,26,21,
15972,25,21,
15856,24,33,
15818,28,21,
15926,25,22,
16645,39,21,
17444,26,20,
15954,25,22,
16000,24,21,
15957,25,21,
15845,24,20,
15856,37,22,
16262,26,22,
16078,26,21,
16165,26,32,
15865,25,20,
16197,26,21,
16090,25,22,
16275,25,22,
16065,24,22,
16109,36,22,
16092,37,21,
18083,27,21,
16065,26,20,
18192,25,21,
16047,25,21,
17870,26,38,
15739,24,20,
15805,25,20,
15907,36,21,
15996,24,23,
16097,26,22,
16382,26,22,
18778,26,22,
16362,24,22,
16308,26,22,
16224,26,22,
16090,38,21,
19284,32,24,
16149,27,23,
16056,26,20,
16158,26,22,
18302,27,21,
18377,27,21,
15870,25,22,
16545,37,22,
16411,25,23,
16532,27,22,
16442,26,22,
16506,27,21,
16446,26,22,
16551,26,23,
16387,25,21,
16175,38,20,
17844,28,23,
17501,24,20,
18021,26,22,
16382,26,21,
16525,37,21,
16452,26,22,
16422,27,22,
16448,25,22,
16295,27,20,
16417,28,21,
15914,26,21,
16421,27,23,
15909,26,20,
17607,36,21,
16455,26,20,
16377,38,21,
17590,26,21,
16976,35,21,
16245,28,22,
16037,25,21,
16289,26,20,
16066,24,21,
15999,24,22,
16591,36,21,
16381,26,20,
16020,33,22,
15792,25,22,
21347,26,22,
17576,28,25,
15962,22,22,
15863,26,25,
15944,39,22,
17882,29,22,
16425,25,21,
16732,25,22,
16656,27,23,
16592,39,22,
16369,27,22,
16501,37,22,
17346,35,22,
16374,26,32,
16128,25,21,
18102,23,20,
20720,52,21,
15937,25,23,
16035,36,21,
18358,25,22,
16035,39,21,
15919,25,23,
16103,27,20,
15937,27,21,
16217,26,22,
15829,27,20,
16333,27,21,
15954,25,22,
16017,37,22,
17113,25,22,
16090,37,22,
16262,26,22,
16122,34,20,
16165,27,21,
16230,26,22,
16558,24,21,
16152,38,21,
17403,25,24,
16870,27,21,
16023,25,21,
16034,24,22,
16586,26,22,
16502,39,20,
16876,26,22,
16494,38,21,
16816,37,37,
16590,31,20,
16529,43,26,
16419,26,22,
16993,36,21,
16255,25,21,
16531,35,20,
16096,39,21,
17543,28,23,
16456,27,21,
16491,25,22,
16552,25,22,
16459,28,21,
16407,29,20,
16171,26,21,
17131,39,22,
15842,28,20,
19447,77,20,
16306,26,22,
16061,34,22,
16467,28,21,
16082,26,21,
16163,25,20,
16632,44,24,
17044,28,22,
16147,24,21,
16695,25,22,
16292,39,21,
16204,26,21,
16350,36,22,
16118,23,24,
16563,44,20,
15851,26,21,
