Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
16,23492,22,
29,24170,25,
13,23488,19,
14,23495,20,
19,21952,40,
15,23207,23,
15,24182,22,
28,23435,22,
14,24456,22,
14,23361,29,
14,22269,22,
14,23705,30,
27,22959,32,
14,23393,21,
14,23269,20,
13,25505,22,
16,25302,21,
19,25533,25,
15,24872,22,
15,33499,26,
14,24936,20,
16,23652,23,
18,23511,20,
15,24189,20,
14,24456,20,
28,25669,19,
26,21662,31,
15,25988,26,
17,22526,21,
14,23876,18,
16,23026,19,
13,23608,34,
16,23889,18,
17,23497,32,
13,23007,32,
27,23343,20,
16,23146,20,
13,22940,20,
14,24315,20,
14,22763,19,
16,29962,22,
18,37085,23,
16,26767,24,
15,23095,25,
14,23783,23,
14,23762,21,
26,23412,22,
14,22381,29,
27,23660,36,
26,23262,25,
16,26133,23,
15,23583,22,
27,23088,22,
16,21825,25,
15,26029,21,
15,22397,32,
16,23566,43,
31,24595,22,
15,23568,33,
16,23561,20,
15,23016,21,
14,21994,19,
28,22942,22,
16,22107,29,
15,24382,29,
15,24098,23,
16,22246,23,
13,22719,23,
14,22631,23,
14,24000,20,
14,23574,36,
14,23077,25,
15,22476,22,
16,23720,21,
26,25464,19,
14,25356,29,
28,23660,21,
28,23812,30,
15,23824,35,
15,22512,20,
14,23521,20,
15,23520,19,
14,21714,19,
16,25768,24,
15,22230,22,
14,24124,22,
18,52762,60,
29,26865,33,
15,23016,20,
14,24167,20,
19,24083,21,
15,23919,19,
14,23046,32,
27,23246,22,
27,21748,18,
14,23214,18,
15,22214,18,
26,24652,29,
14,23214,20,
14,22365,30,
20,24000,25,
15,24841,21,
16,26640,21,
35,24569,20,
21,23309,21,
15,25125,20,
15,25276,21,
30,24395,20,
20,24305,18,
14,23910,23,
21,24001,32,
14,24179,19,
13,22015,30,
14,21866,20,
27,23004,31,
14,23597,21,
28,24100,20,
15,24782,20,
16,23781,18,
15,23725,35,
13,23924,26,
15,23824,35,
14,23127,27,
24,25856,25,
13,22927,20,
30,21873,23,
28,22982,29,
15,23973,26,
19,23546,19,
14,23108,22,
17,22490,26,
27,23386,23,
15,22048,23,
26,26170,20,
15,22445,26,
26,23815,19,
14,23625,33,
15,22303,21,
33,23499,19,
34,23649,20,
15,23729,24,
15,22635,34,
32,23312,19,
15,24754,32,
13,23847,24,
19,22816,22,
27,24157,19,
28,22954,25,
33,23104,23,
27,23437,20,
28,22730,20,
28,23842,19,
23,22798,25,
15,23296,23,
17,23723,25,
27,23678,20,
22,22881,24,
26,22195,26,
14,23115,45,
15,23025,23,
14,24111,20,
14,24301,24,
15,22352,19,
16,23981,31,
14,24206,18,
14,23171,29,
14,22704,23,
40,27394,20,
28,23481,18,
29,23567,25,
22,23565,19,
19,23840,20,
14,23956,24,
14,23346,19,
27,23980,19,
15,23581,26,
18,21560,25,
14,23751,19,
15,23639,20,
16,22550,24,
16,26309,61,
16,24397,24,
22,23514,29,
29,24699,20,
15,24359,20,
14,23712,23,
20,23895,19,
14,23453,29,
13,23824,23,
28,23343,20,
14,28534,22,
24,22938,19,
22,23180,19,
27,23387,19,
14,24290,19,
28,23300,19,
14,24121,20,
14,23031,23,
17,21580,18,
19,26169,21,
15,24042,19,
15,22679,19,
15,23644,58,
28,23768,24,
15,23716,18,
15,24274,26,
29,23795,20,
14,22084,37,
21,25644,25,
14,23008,29,
28,23123,23,
19,24517,20,
15,23152,23,
19,23009,25,
31,23302,25,
28,24024,20,
13,24014,25,
34,22209,18,
14,22883,21,
16,23155,22,
14,23182,19,
28,26195,18,
27,24077,25,
14,24747,20,
13,23690,55,
15,23916,23,
20,24886,21,
15,24032,22,
14,23626,20,
14,22065,32,
14,23555,21,
28,23625,30,
27,23157,23,
20,29960,21,
20,23380,20,
28,24253,20,
19,24498,19,
15,23868,20,
14,22452,20,
14,23583,20,
29,22545,20,
30,23106,21,
20,30753,19,
14,24318,19,
16,23848,20,
21,25982,23,
15,23178,43,
14,23925,23,
14,22811,21,
15,23669,20,
17,23058,24,
15,23029,33,
20,23686,20,
15,23847,31,
20,25910,34,
13,23463,23,
20,23381,19,
14,23802,20,
15,23217,19,
14,22361,20,
15,24536,23,
20,22159,26,
28,24369,25,
28,23462,25,
14,22571,26,
14,23946,24,
19,23236,24,
28,24210,19,
15,24000,48,
15,24072,23,
24,22041,20,
14,24338,20,
15,23794,18,
27,23592,30,
20,22808,18,
15,35864,30,
27,24184,34,
26,22983,19,
14,22533,24,
15,22733,19,
19,22775,18,
15,23726,18,
26,23479,24,
28,22139,20,
15,24725,21,
15,25317,24,
27,24081,21,
19,24902,19,
15,23532,24,
15,24121,25,
14,23670,54,
14,23282,21,
19,23184,19,
17,27407,22,
14,23056,19,
15,22135,35,
14,24130,19,
14,22953,30,
28,23796,35,
14,22568,20,
22,22642,18,
15,22535,19,
13,23271,19,
27,23500,20,
16,24525,25,
14,23996,26,
14,24204,21,
27,23606,24,
14,23514,19,
14,24366,25,
17,23625,18,
29,23552,19,
14,23155,43,
16,23108,31,
14,24855,25,
16,23871,22,
14,22057,24,
27,22873,27,
20,22050,24,
27,23569,29,
27,25900,33,
16,22631,26,
14,23860,19,
27,21589,25,
27,23021,25,
14,23355,24,
15,21926,26,
15,23518,20,
15,24075,19,
29,23518,23,
19,23220,19,
14,23764,19,
14,23724,20,
15,23655,18,
16,21824,54,
14,23153,23,
27,22889,19,
14,24664,21,
14,24234,21,
15,23986,29,
20,28126,25,
17,23057,31,
17,23149,34,
18,22639,21,
17,23771,25,
20,23073,19,
19,23214,19,
13,23309,17,
14,23494,19,
14,24169,22,
30,24051,20,
14,23625,24,
16,23619,20,
27,23843,20,
25,22844,19,
28,24120,20,
14,23732,54,
15,22435,22,
14,22998,21,
27,23829,19,
14,23144,19,
14,22170,35,
20,23500,20,
29,23621,30,
15,23677,23,
14,24077,20,
23,23245,20,
21,23514,20,
15,23806,20,
14,23152,20,
26,21902,20,
27,21243,19,
14,22142,18,
27,26700,30,
16,22158,25,
18,26101,26,
14,24184,25,
15,24261,25,
19,22549,46,
18,22825,22,
20,22876,18,
15,23123,20,
15,23130,19,
14,22909,29,
21,23598,20,
28,23599,28,
28,23885,34,
28,24177,23,
15,23825,19,
21,23674,20,
20,23253,20,
14,23182,19,
15,22066,24,
19,23064,19,
14,23526,20,
16,25399,25,
15,24175,20,
16,24963,19,
14,24845,21,
15,24708,19,
15,22283,54,
14,24543,24,
18,24698,21,
29,22649,20,
15,22175,21,
15,21596,30,
19,21623,18,
38,26901,35,
15,23232,30,
14,23483,21,
16,25554,21,
15,24391,26,
18,23613,20,
27,23334,20,
19,22159,19,
14,21700,19,
15,24668,19,
27,23569,22,
28,23642,20,
14,23127,20,
17,25871,22,
14,29638,22,
14,23166,45,
14,23079,28,
14,22900,19,
14,23422,19,
14,23164,19,
15,23604,30,
15,22176,19,
15,22217,29,
20,26905,25,
14,24120,20,
13,24032,19,
14,23454,20,
14,22926,19,
15,22690,21,
15,22700,18,
15,23580,20,
31,22737,19,
28,22119,23,
17,21968,19,
27,24003,19,
15,23606,19,
15,25344,18,
14,21809,33,
15,24122,23,
18,24680,20,
20,24124,20,
18,23599,19,
14,22233,33,
21,23878,19,
29,23640,30,
15,23734,32,
14,24070,25,
20,27489,21,
14,23224,18,
16,23160,19,
15,23236,19,
14,25151,21,
15,23777,20,
13,24086,18,
15,22240,21,
14,23761,20,
27,23836,20,
28,23607,20,
17,22278,19,
15,23928,33,
18,23605,28,
14,23143,24,
14,24193,20,
17,23656,26,
14,22954,29,
19,23191,24,
15,23344,33,
15,23276,33,
27,24103,21,
15,24132,23,
14,23530,24,
14,23858,26,
14,22352,22,
17,23931,20,
16,21843,19,
23,23657,20,
32,23426,23,
14,22007,19,
16,22563,20,
27,22706,19,
18,28455,19,
15,22971,39,
15,21704,25,
24,23957,19,
15,24666,21,
28,22165,21,
15,22228,32,
31,23994,19,
27,23849,20,
15,26714,34,
24,25729,20,
21,22708,21,
19,26780,21,
15,23585,21,
14,23773,19,
22,23851,20,
17,22144,26,
14,24399,25,
16,22099,33,
14,23431,23,
15,23901,24,
15,25367,28,
20,23578,26,
15,23298,45,
14,23806,23,
14,22730,23,
16,25890,28,
15,24230,21,
13,22136,34,
16,22927,19,
15,23513,29,
32,23639,23,
23,23455,22,
26,23280,19,
19,23097,19,
14,25184,19,
14,24604,21,
28,22907,19,
15,24644,20,
22,27984,19,
15,24202,26,
14,23109,20,
14,22820,20,
15,24265,19,
22,24099,20,
26,22367,44,
14,23331,22,
14,21403,19,
14,22954,20,
18,23531,21,
15,23026,27,
21,23077,30,
26,23111,29,
27,23889,34,
16,22727,19,
26,21862,20,
19,23045,19,
26,26890,21,
13,23787,21,
14,24023,19,
27,23575,18,
22,24213,20,
14,22198,22,
14,23681,26,
14,24337,21,
16,23774,24,
13,23062,25,
14,24758,32,
18,26259,26,
15,22922,30,
28,24012,19,
28,24190,20,
14,22236,29,
23,23678,32,
26,23632,30,
26,22325,33,
15,24041,20,
15,23264,20,
20,22854,21,
29,29198,19,
14,22657,19,
14,23425,19,
14,23198,18,
15,24788,19,
31,22833,23,
16,24345,19,
14,24456,20,
28,24213,24,
23,24330,24,
13,25992,32,
14,23109,33,
20,26293,23,
15,24221,20,
27,23619,20,
14,23559,32,
26,22227,20,
13,23213,29,
18,23189,22,
30,23605,19,
15,23945,33,
29,23131,20,
16,24369,19,
17,25747,22,
