Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
58762,4383,3694,
54251,11032,8254,
41512,32588,29299,
36829,40534,35735,
10940,74824,69181,
24317,61957,54052,
34748,40962,37197,
38826,34747,27381,
1266,84849,80932,
4013,78285,73557,
124,84137,82366,
31725,42408,38048,
50703,16405,13761,
30595,42418,40367,
10088,72767,69729,
46747,23416,19179,
50298,17528,14879,
19925,59997,55615,
23589,55640,50950,
57450,22422,17184,
20762,59809,53997,
19057,75073,65625,
10314,74348,71078,
38393,47046,41755,
55389,16290,13415,
743,85915,81757,
60231,4397,3690,
25868,49966,44890,
39653,44885,39527,
22030,55464,51866,
53304,15378,11677,
58938,3575,2991,
32134,44233,39654,
3169,77985,73857,
20269,61559,54598,
6692,77633,69547,
18680,68008,61926,
48424,21352,16659,
26633,50828,46400,
49638,19632,15795,
40705,46635,44224,
43388,28321,23572,
28710,51054,45342,
13485,69346,63744,
34692,39209,33950,
18532,70072,63819,
12852,69083,64420,
13504,67949,63021,
51554,15241,11562,
22345,58975,56164,
20997,73819,76636,
47521,26076,18872,
1347,85216,81895,
14956,68365,71148,
15230,65325,60486,
3411,89406,87510,
29468,45143,40490,
22677,57659,52340,
10312,72293,66406,
42197,29545,24417,
56399,14698,11730,
6339,80175,74587,
40629,30388,26174,
15611,70415,79831,
2079,83797,77867,
48896,23730,19327,
30562,50381,45929,
34343,37896,33390,
2870,80846,92235,
12634,76081,72354,
26448,54465,50431,
24957,63996,63121,
9223,71150,65758,
39722,42847,39233,
21620,60357,54739,
38872,32864,28585,
55008,16559,12437,
1777,85005,79659,
54891,13600,10337,
23298,57295,52382,
41849,30743,26452,
62172,15042,11677,
51576,18676,15018,
16582,65112,61010,
51492,20474,16569,
65802,13459,10687,
19001,61583,56352,
56841,6684,6097,
58296,12090,9105,
4963,82059,78959,
50709,18973,14610,
51785,14993,11949,
61523,4454,3658,
6029,77683,85499,
60476,21507,16008,
46639,25159,19888,
69372,2097,949,
43721,30937,27048,
18350,61616,56340,
9075,74440,68098,
10091,72141,70735,
3700,95897,92237,
21985,82219,50160,
48307,22138,16992,
53764,13679,11497,
7327,78974,73362,
42915,26852,22643,
60816,13304,9527,
66444,2111,927,
11082,71516,65081,
35740,40513,33164,
31907,43541,40361,
32738,46671,39661,
25569,50776,46621,
68755,2407,1829,
54075,12775,10677,
15246,66030,64260,
14017,65687,61611,
28968,49543,45978,
37663,37037,35361,
25820,55429,50405,
32164,53893,47594,
46454,35163,30918,
33426,41456,36521,
39306,33636,28787,
29900,44481,39455,
7786,78864,75480,
29149,50358,44789,
38087,39204,34624,
38589,35905,30518,
58795,5633,3931,
34567,43352,38354,
329,100093,84087,
37045,34948,30917,
54309,10160,11842,
38604,37278,31732,
16614,66348,60394,
63798,3264,2859,
50388,17246,13433,
40029,35142,30775,
39161,34867,29542,
43982,29381,24516,
50431,16927,19572,
11355,69033,63304,
17608,62548,57148,
37381,35357,31073,
30936,46281,46025,
34541,39103,34250,
20328,56569,53047,
4368,82599,77747,
27375,75658,69092,
16652,61508,58360,
53439,27610,18137,
17786,59656,59758,
54526,12443,10250,
38228,34452,28609,
53347,19860,14938,
4253,87905,82229,
54735,12262,9134,
2389,82236,77332,
40372,56017,49284,
12038,72754,71744,
13367,65564,63832,
53604,12493,9760,
19265,59969,54320,
6142,79426,76046,
10217,79171,70507,
51208,14238,11451,
36743,37233,33365,
3792,78688,73948,
33559,39986,35768,
54802,9418,7182,
24141,52130,47940,
2265,84552,80152,
46360,21725,16783,
41105,35374,29927,
30953,44592,39205,
2981,83836,79388,
33993,41032,35304,
55737,26000,21824,
67191,2036,1557,
30698,46640,42033,
43506,33551,28244,
30241,46135,40736,
24371,54107,49370,
41300,29617,24531,
22488,58798,55500,
3273,83737,79487,
6333,80164,77112,
40065,41589,34747,
14727,67298,62986,
51374,18914,16097,
29117,50717,44500,
17451,62358,59209,
55802,7308,6282,
47897,19857,19215,
56247,7436,5935,
32438,43751,42484,
19193,60206,55374,
27986,49216,45673,
2002,84034,78572,
39953,31656,26418,
27995,48981,43591,
44124,31619,24825,
13973,70265,65234,
7090,74848,69181,
49662,19369,18325,
33583,38794,34504,
27674,74930,63876,
27183,50019,44432,
3170,84291,78765,
43253,28261,23143,
63224,2034,1110,
52267,14391,11260,
51310,34205,31560,
47145,23957,19288,
23134,55814,50202,
52541,18611,12576,
34863,41475,40774,
39348,49911,44487,
16338,62530,56876,
8637,79346,74270,
15819,65224,61095,
57756,10081,7036,
23365,61391,57743,
50163,20905,16664,
9258,73649,68089,
62250,5566,4646,
9360,76302,75649,
28472,46614,41887,
47269,23924,18380,
59557,9363,7695,
33642,41611,41234,
52378,13417,12350,
52258,20792,17590,
1830,85770,79005,
37057,39589,34583,
33472,42864,38686,
6826,78665,73483,
62258,18681,15026,
32786,57250,52288,
18051,63454,61270,
39726,34383,26884,
57955,5411,3796,
29848,49118,42481,
47268,23412,19353,
51996,15392,12576,
28372,49034,45558,
2481,84153,79041,
22388,60741,55555,
40922,30614,26366,
1369,86498,77988,
31359,45580,40351,
46532,29008,24681,
28118,49560,43964,
54119,14612,11972,
727,85712,79231,
11114,73488,69204,
44110,26310,23430,
50666,13209,10879,
8345,83334,77880,
58548,9415,5466,
47415,30025,26437,
66794,6346,4217,
32681,50819,44102,
40905,31798,27842,
53415,17983,12561,
58396,8683,6213,
62234,2332,1787,
33127,47240,44418,
41956,45075,38340,
43804,34267,29808,
22893,54516,50433,
3686,81445,78736,
28266,46526,41793,
63138,8148,6143,
49447,31067,25919,
29761,51091,45668,
40298,31731,27304,
12967,71555,66071,
10724,76496,68986,
11685,71145,69727,
6687,76251,73287,
28363,48181,44743,
11542,70790,71219,
15040,72482,65476,
59783,22010,17001,
18769,70072,55603,
55287,13728,11027,
59939,5180,3606,
47050,23349,18343,
16146,66371,60004,
22250,56141,51538,
14261,68133,64812,
40053,32253,27841,
21629,57504,50519,
4346,80476,76976,
48449,19102,15555,
55276,11269,8812,
54732,13921,11127,
55069,12154,9779,
62142,2395,2462,
14512,68366,62553,
46347,24838,19690,
22025,53967,49022,
39824,32621,27440,
57459,4715,3674,
22057,57097,51916,
41604,29032,24279,
17437,67302,61537,
13892,72201,66250,
999,84710,81303,
48923,22646,18901,
49406,41107,36923,
30589,48999,40726,
37401,42373,39605,
24190,51713,46747,
24811,51078,46548,
7801,76149,70288,
322,92265,85320,
35273,39259,33394,
43546,28737,23590,
71859,9302,7639,
14837,70122,64400,
28673,49636,45324,
30500,60296,56868,
913,83924,79522,
5822,75796,78459,
16240,65085,61430,
6774,76220,72726,
18959,62072,57650,
63228,3430,2398,
59504,5229,3846,
18605,61697,56090,
11617,68825,63103,
13196,70729,64312,
33055,42516,37841,
18133,63931,60242,
22304,59101,54838,
31231,45021,41430,
37830,47705,42903,
48724,19479,15263,
15483,72284,73011,
5352,82938,78498,
25335,52580,47266,
26529,48846,43384,
28466,47650,43276,
5487,76936,72333,
15557,65765,75923,
27621,51810,44980,
25754,54437,49805,
39246,37988,32555,
10101,74305,70404,
20074,61557,52419,
36382,42567,36209,
9342,74794,73280,
67460,3837,3181,
49569,19748,16316,
1663,84979,80751,
23518,52263,54968,
12099,69585,66270,
51914,16778,12800,
59452,13227,10746,
22517,56553,53245,
33344,39746,35869,
10658,73252,71847,
26591,52390,47881,
3231,79917,77335,
51114,14607,12404,
41480,33878,30337,
56388,8531,5801,
59862,6069,4098,
50093,23797,16587,
44881,33414,25223,
47708,19526,15953,
34042,47545,43095,
48457,18685,14976,
33938,42847,44499,
54480,13971,13538,
2600,82116,76732,
7520,77864,73713,
59456,10276,8712,
39810,38788,33532,
17373,62511,57139,
37206,34768,31060,
139,86083,82611,
8614,74469,71378,
58889,6492,5904,
28797,46897,42584,
41164,32909,28095,
33298,40189,35550,
16601,70685,60675,
53703,11202,9275,
3237,81525,77357,
45964,24646,20683,
13343,71208,65133,
6763,146099,96734,
49813,18539,14451,
17709,60128,55819,
30941,54192,48165,
41576,32978,28723,
47611,19406,13394,
50985,16343,13769,
4298,82086,76193,
58417,32726,26623,
62220,15971,12466,
20936,63015,59087,
29103,51137,44349,
