Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
7676,13129,13908,
9150,13383,13397,
8777,13296,13287,
9236,13734,13313,
7942,14160,14312,
9271,13802,13503,
9094,13882,13476,
8850,13168,13895,
8514,12110,11669,
7721,11185,12046,
6792,11250,12044,
7692,11523,11452,
7863,11359,11444,
7825,11315,12029,
7848,11314,12817,
7715,11615,11679,
7852,11276,11386,
6495,11994,13142,
8614,15027,14565,
9215,14592,14800,
8843,12530,12498,
8765,12479,12634,
8215,12657,12592,
9392,13372,15347,
8485,12553,12189,
8228,17315,13589,
9166,12311,12792,
7984,13720,13229,
8103,11929,12839,
8196,13560,13530,
8337,12297,12861,
8146,12465,12116,
7557,13309,13482,
9291,13641,13474,
7660,14101,13317,
8388,14031,14136,
9254,14001,15066,
9203,15569,16884,
9511,15628,16280,
12986,14065,16308,
7932,14528,14043,
7838,13847,14412,
7475,12616,12907,
8331,17856,14971,
7466,12620,13520,
7454,13431,12922,
7261,12934,13533,
7279,12953,13510,
7447,12978,13170,
7100,12801,12840,
7250,12891,12643,
6919,13072,12695,
7775,14730,14064,
8828,15232,18482,
7945,14267,14932,
8265,24564,15864,
8354,15924,14605,
8296,15823,14427,
13372,13254,13692,
7715,13969,13852,
7817,15687,14225,
7996,15288,14920,
10054,15512,16487,
9827,17645,18234,
9600,16114,16319,
7682,13389,13507,
7816,15101,14192,
10371,14104,13372,
9010,13841,13407,
9164,18200,13343,
8997,14310,15731,
7609,14756,14775,
7911,15740,14823,
8063,18875,14019,
7537,14013,14039,
8265,17301,13093,
7748,14214,14670,
9282,14066,13563,
8109,13018,20111,
7969,11922,13915,
6742,12109,12242,
6916,12799,12544,
6624,12872,12253,
7828,15414,14549,
7902,16318,14041,
8238,14810,14007,
9017,16450,17267,
35691,20000,20205,
11910,16824,18383,
7764,15349,13495,
7628,13161,13436,
7429,13578,13545,
7841,13211,14181,
8038,11547,11539,
8015,16558,15309,
7798,11248,11953,
7620,12582,13292,
8342,14028,13971,
7619,14712,14088,
7983,15381,12243,
7786,17333,12934,
8162,13870,13122,
7744,11325,12201,
7866,11872,12831,
8093,11954,11992,
8037,14034,13913,
7851,14070,15297,
6897,13277,13018,
7497,13683,14463,
7595,14476,15043,
26793,14900,15871,
6932,11914,12861,
8094,12933,11878,
6846,11808,12048,
6881,12202,11946,
7386,13629,13472,
7423,13640,13493,
7661,14325,13652,
7441,13790,14192,
9336,13239,14107,
9386,15117,14829,
8905,13188,13465,
6870,12139,12240,
7496,14271,13575,
7614,14018,14768,
6838,12373,12318,
8106,12130,16597,
8062,12081,12526,
8255,11949,11937,
8469,12163,19202,
6886,12961,12894,
8350,15109,15037,
8311,15395,14924,
7398,13305,12651,
8205,14931,15530,
8280,13027,14129,
8293,13712,12653,
7311,16986,14076,
8657,14733,14989,
7683,14455,14576,
7058,12715,13350,
7062,12934,12905,
7129,13333,13610,
7228,12727,13595,
8039,13548,17371,
7086,12802,12961,
8330,14003,13850,
7606,14481,14599,
7581,13566,13479,
7885,14757,14801,
7734,13323,13949,
10976,15225,13444,
7594,14797,14573,
13219,21038,21832,
8562,14588,15155,
7671,14435,14244,
8909,14755,15666,
9662,23283,16212,
9235,14571,15536,
8074,12991,13830,
7795,13288,13462,
8270,11678,11929,
7916,12532,12401,
6984,12382,12294,
7756,14266,13955,
8294,15043,18712,
9329,15659,16187,
8948,14794,15779,
10297,18366,14926,
9122,15036,15074,
8613,14353,14790,
7710,14351,14346,
8192,14551,15406,
9388,19747,15728,
8037,17343,15714,
8722,14918,15369,
10755,19295,18947,
9666,16218,16364,
8541,15711,14880,
8163,14985,14819,
8068,15154,14890,
8048,14434,13857,
7941,13871,14442,
8255,15075,17514,
8639,18281,14949,
9904,17879,17922,
8823,18176,14832,
8086,14954,14932,
9676,16055,20330,
7609,14451,14424,
8708,14477,15549,
8903,15916,15602,
8662,14417,14678,
8957,14661,14888,
8681,14891,14799,
8457,15158,14775,
9134,15762,18079,
7898,14282,14123,
8620,17190,14334,
9042,14604,15495,
10686,14526,13765,
9109,18503,15094,
11169,14701,19370,
9629,16085,14987,
7957,13941,14596,
8056,15176,14907,
7857,14121,15249,
7411,14206,14753,
7654,13976,13936,
8621,14776,14742,
7744,14512,14128,
6863,12865,12266,
7872,14350,16989,
7755,12315,13157,
10961,15959,16466,
8108,14376,14784,
13701,21374,16341,
10615,15514,18408,
8525,15366,15634,
10168,21567,17135,
10160,18112,19237,
9381,13846,15337,
7934,14233,14909,
7658,14028,14421,
8742,14724,14768,
8069,13741,13919,
9281,15048,14801,
7754,14241,13931,
8098,14159,13862,
7724,14351,13858,
7779,13492,14565,
7657,16427,14557,
7706,14024,13873,
7555,13692,13787,
8949,14550,14671,
6803,13437,14152,
7789,13721,14715,
8988,15155,15339,
6553,11787,12488,
6402,11569,11943,
7833,13992,14414,
7945,11625,11863,
8086,13641,17101,
8185,14971,14748,
7531,14117,14088,
7018,12267,12717,
6506,11734,11902,
6523,12147,16970,
6779,14254,11874,
8220,15406,12670,
8384,13464,14117,
8238,14613,15599,
9298,14211,12351,
6784,12671,12409,
6802,12507,12601,
7778,12977,13645,
6915,12615,13390,
8013,13836,14343,
7587,12711,12899,
7990,14295,13552,
7988,13917,13905,
8287,15375,14762,
8475,14670,14255,
8364,12628,14332,
8321,14144,14310,
8621,14221,15102,
7034,13226,13437,
8191,14202,14399,
8050,13820,14048,
7256,14512,18180,
8122,13821,14311,
8487,14231,14859,
8218,14083,14808,
8268,14834,14234,
7228,13945,13386,
7193,13210,14010,
8394,14284,14776,
7200,13164,13536,
8460,14071,14194,
7211,13712,13347,
8333,16477,13769,
8828,15791,14882,
7065,13274,13277,
7114,13371,13039,
10614,16299,15165,
7042,12336,12771,
8687,12335,13223,
7145,12707,12437,
9259,14011,14081,
7105,12239,12678,
8408,13931,14385,
7148,13177,13693,
8241,14213,14436,
7113,13235,13225,
7116,12966,13594,
7333,13334,13429,
8457,13860,17474,
7239,13817,13440,
8145,17614,14137,
15425,14378,16277,
8160,14020,13814,
8107,13424,14590,
8056,13810,14646,
8280,13938,13822,
8227,13833,14265,
8079,13645,13976,
8177,14561,14073,
8115,17382,15092,
7036,13291,12994,
7019,13092,13105,
7101,12809,13600,
8298,14070,14321,
7119,13225,13489,
8345,14287,14143,
7127,13654,13311,
8273,14198,14095,
8493,19040,14996,
8264,14026,14711,
8208,16813,13009,
8557,14238,14763,
8440,14023,14756,
8260,13605,14014,
7602,12496,12875,
7413,12589,13858,
7803,12549,13374,
7497,12523,13301,
7914,14317,14136,
8717,12781,13532,
8066,15244,13947,
8366,12987,12885,
8102,12655,12715,
8338,13088,12851,
8112,12459,13379,
7273,12608,13370,
8315,13029,12950,
7418,13554,13539,
8222,13700,17892,
8509,12613,12762,
8222,12928,12864,
8322,12626,13532,
8280,12632,13034,
7225,12499,13505,
8239,12850,12922,
8556,13709,14346,
8307,13864,14775,
10307,12822,15111,
8427,14651,14187,
7601,12607,12825,
8407,12854,12827,
7262,12648,13426,
7947,12636,13489,
8552,12667,13339,
8701,14039,14374,
8307,12532,12762,
8499,13007,12772,
7941,15315,12887,
7156,13670,13018,
8565,14436,14336,
7259,12643,13575,
8148,12619,13408,
8143,13080,12686,
8263,12655,12775,
8389,12720,12815,
8098,12967,12908,
8598,12573,15331,
7437,13449,13867,
8165,12581,15204,
8496,16616,16306,
7780,13143,13472,
8146,14064,14418,
10677,14899,14392,
8246,13216,12776,
8463,12974,15330,
8152,12836,12758,
7493,12524,13466,
8545,12161,13121,
7183,13218,12899,
8329,12286,12382,
8059,12307,16444,
8146,12697,12531,
7990,12358,13119,
8185,12763,12662,
8122,14480,15699,
7069,12805,13700,
8557,13789,13899,
7038,13120,13080,
7065,13307,13115,
7077,13479,13014,
8077,14234,17955,
8203,13806,14065,
7620,12315,13122,
6973,12270,13203,
8565,14037,17857,
8197,13689,15990,
8248,17164,14128,
7987,14284,14182,
7414,12913,13780,
8402,14552,14289,
8303,13522,14893,
8171,14374,14394,
8514,13990,14512,
8272,14286,14214,
8449,14780,14326,
8350,17415,14443,
7292,13795,13351,
8472,14016,14804,
8366,14401,14907,
8062,13742,14885,
8422,14819,14067,
8412,13685,14252,
7584,13618,14866,
8109,14348,14271,
7160,13003,13613,
8134,13945,14078,
8023,14518,13271,
8033,14238,14155,
7969,13785,13940,
8358,14663,14634,
8302,14092,13702,
8645,13847,14523,
8177,14029,14504,
8544,14008,14597,
9165,15086,15568,
8413,14079,15047,
8213,14344,14065,
8471,14103,14414,
8021,14502,14803,
7144,13585,14732,
7989,16710,13854,
7099,13745,13490,
8192,14568,15500,
8140,14445,14447,
8300,13665,14545,
7161,13712,13498,
8275,14357,14300,
7067,12942,13732,
7888,17781,13867,
8984,15159,15219,
7604,14276,14082,
8656,14622,16090,
8725,15451,14922,
7827,14263,13854,
8773,18245,15001,
7736,14184,14262,
8304,15149,15674,
9611,16915,15637,
8613,15587,16514,
9324,16376,15752,
8167,14786,14646,
8746,15617,15091,
8803,17104,14995,
8829,14581,14757,
9172,13707,13398,
8795,13114,14092,
8980,15543,19669,
9669,15009,15846,
9418,16313,16869,
8179,14405,14328,
8307,14926,14698,
7589,13877,12865,
7049,12610,15509,
7541,14192,13994,
11474,23338,20883,
9881,18985,16423,
9830,17231,17353,
10279,16321,15871,
8728,16297,15908,
9920,19070,18436,
6772,12640,12106,
6557,12057,12782,
8256,14864,15858,
7565,14078,14720,
7438,13732,13351,
6846,15599,11970,
8024,13732,14180,
8158,12109,11994,
6683,12215,12382,
7799,12038,12232,
6771,12166,12499,
6722,13027,12642,
6880,12412,12478,
6831,12821,12629,
8346,16152,15935,
8178,13875,14087,
7248,13705,13105,
7465,12925,13671,
7767,13932,14565,
6884,12600,13276,
11103,20316,19616,
11030,20441,19078,
10448,17788,18136,
7871,13338,13435,
8143,12869,13877,
6880,12577,12514,
8106,13786,14533,
8238,14742,14580,
8433,13930,13329,
7802,17279,16649,
7891,14665,14303,
7217,12758,12778,
7045,12743,13363,
8199,13509,14332,
7128,12688,13288,
7961,20574,16300,
7819,14546,12754,
8049,13719,17903,
8679,16417,15444,
7106,12635,12893,
7239,13647,14072,
7706,12471,13386,
6891,12449,13353,
8551,14315,14406,
8507,14444,14221,
7161,13196,12730,
7911,14003,14042,
8356,13834,17216,
8027,13090,14140,
8520,13418,14287,
8629,13733,14277,
7342,13791,13108,
7082,13669,13054,
7209,13780,13164,
7611,14602,13320,
10842,19072,19873,
8725,21707,20287,
13086,18595,19150,
8338,13214,17124,
7118,13402,13084,
7300,12969,17423,
8297,13715,13503,
8049,13303,13542,
8013,13602,13806,
8455,12724,14480,
13429,15736,15290,
8299,13689,14041,
7448,12886,12500,
8359,13632,13397,
8243,12545,12280,
8081,15108,16475,
7928,13733,13385,
7744,12300,13035,
8098,14425,15376,
8041,14926,15876,
8263,15158,14816,
7769,14800,15485,
8266,15018,14856,
7351,12789,13049,
7770,13608,13953,
8361,15432,18422,
8252,14929,16898,
8129,15978,16259,
7770,15012,17129,
7837,15305,16719,
8004,15037,15173,
7740,15378,26042,
10353,16484,16531,
9564,18966,21537,
10972,23286,23561,
8272,16296,16171,
7869,15054,26713,
7777,14428,16463,
8893,18711,15868,
9497,18048,17836,
8455,15957,15527,
8819,15953,15448,
8782,16481,16352,
8301,16047,16022,
8424,17285,16135,
8314,16090,15957,
10261,18991,18830,
9150,16663,16495,
8649,16171,15824,
8555,15919,16568,
11865,16340,16085,
8607,15634,15995,
8535,15922,15844,
21126,38483,29613,
14609,24135,28338,
14335,38821,29100,
14948,53183,30600,
29164,48258,36144,
17488,36993,34699,
13753,20054,19751,
10606,20163,20618,
10240,18586,18092,
9830,27190,19775,
8293,17766,15882,
8219,20334,17188,
8779,17739,15542,
8229,18240,15022,
8151,20388,17790,
8299,17938,17524,
9175,21100,16253,
8769,18143,15608,
9172,17790,14731,
8392,16079,15248,
9171,18559,16013,
8989,17372,16137,
8941,16326,16854,
8549,16642,16085,
8652,18012,15224,
8976,16705,14687,
9837,18141,18545,
8141,17369,13963,
8610,17590,15817,
8921,19327,14902,
8886,14810,16563,
7754,14349,15096,
9299,16630,19383,
8088,15323,14948,
9242,16246,15787,
10788,18346,17821,
10938,18372,18518,
9190,18758,15884,
8056,15985,16443,
8775,14678,15634,
8289,15034,14953,
9931,15885,16247,
8276,14605,14689,
9226,15984,15544,
9256,20178,16925,
9114,16750,15708,
9237,15565,16247,
8093,15183,14926,
23780,43618,20505,
24033,38698,25270,
20939,35979,19271,
20673,22923,16136,
8676,17713,16510,
7608,14767,18037,
9392,16650,16963,
8087,14534,14340,
12532,20452,20758,
11316,15240,14956,
8290,14454,14186,
9770,17405,17631,
9618,17831,17622,
8225,15074,15546,
9324,16237,16631,
8292,15565,15271,
9063,16084,15922,
9278,15172,14794,
8281,14589,14698,
8053,13969,15042,
8787,15010,15611,
8631,14820,16565,
8708,14939,15658,
8838,18913,14978,
8527,14610,14877,
8650,15237,16504,
8898,15208,14948,
8655,13629,15000,
8819,14628,16007,
8802,14678,16617,
8952,14771,15749,
8860,14764,15917,
9035,16007,16374,
8669,15064,15862,
8727,14259,15854,
8817,14866,15899,
9798,15728,16638,
9165,13771,14913,
8310,13617,14649,
6841,11522,11395,
9453,14449,14985,
9648,15800,15825,
9224,15592,15509,
9381,15693,15555,
8865,16559,17465,
8928,15507,15934,
10359,13878,14588,
9638,16373,16593,
9098,14216,14160,
9477,15792,15136,
8697,13902,14052,
9128,15342,15995,
8289,14545,16184,
7428,13118,14745,
8171,13418,14602,
7719,13801,13810,
7732,13283,13863,
7913,13506,13939,
7422,13852,13929,
8379,13165,14044,
7979,15415,14727,
7663,13213,14552,
7804,13273,14793,
7890,13158,14313,
8227,13192,13897,
7758,13165,13843,
8038,15100,14571,
9449,16254,16434,
8248,15032,15132,
9620,16478,16288,
8782,15694,16441,
9948,16531,17177,
9400,16291,16103,
8002,14651,14926,
8686,14359,15064,
9287,15954,15655,
9328,15952,16682,
9290,15817,16014,
8190,13246,13911,
8074,14379,15291,
6842,11714,12076,
8254,13397,13399,
6875,12242,12213,
8075,13597,13368,
7783,14041,16906,
7666,14343,13871,
8073,13463,16908,
8176,13441,14475,
8045,13967,13783,
8675,13212,14605,
8041,13852,14007,
7071,12535,12948,
9232,14820,15709,
8429,15306,14784,
8898,14516,15812,
7213,12692,12929,
8674,13795,14605,
7924,13802,14972,
8535,14659,14171,
9617,13975,14325,
8502,14062,14739,
8502,14400,16739,
7090,12998,13218,
8863,14350,14970,
9351,14517,14751,
7470,12673,13708,
8431,14384,15560,
9156,15447,15653,
9143,15095,14499,
8654,14686,15075,
8754,15705,14514,
8512,14423,14390,
8674,15085,14728,
8482,14486,15367,
7509,12880,13415,
8797,14631,14388,
7825,14173,13157,
8485,14411,14773,
8024,13740,14210,
7449,12650,14112,
8895,15856,15496,
8661,14968,15066,
8623,14792,17187,
8993,15775,15316,
8478,14561,17410,
9539,15068,14764,
8541,14532,15081,
8341,14467,15027,
8285,14222,14878,
7589,14633,14613,
8588,14988,14853,
7458,15639,13242,
8574,14703,15214,
7431,13081,13208,
8716,14659,14652,
7139,13144,13478,
7141,14855,14683,
8746,14959,14282,
9410,14999,14924,
7771,13904,14326,
21167,14981,16579,
7276,12900,13636,
8883,14741,14564,
7620,14388,14004,
8995,15748,15713,
7037,13283,13122,
8636,14595,14305,
7848,13799,14135,
8740,14918,14844,
8387,15033,16058,
8760,17827,15844,
10422,22267,21558,
7732,15086,15409,
7548,14973,13036,
9055,15971,15762,
7410,12514,13087,
8572,13871,14759,
8294,12623,13411,
8800,14468,14177,
8591,14458,14480,
9415,16217,14691,
8848,15680,15584,
8584,14628,14122,
8649,14168,14488,
8411,14608,14279,
8361,14603,15109,
7178,12539,13505,
8564,14654,14075,
7337,12364,12906,
7832,14038,14234,
8692,16201,16184,
8692,14423,14530,
9079,15365,15391,
8608,14332,15134,
7900,14070,14274,
7515,13025,13256,
9040,14291,14090,
8524,14715,14799,
11203,12859,15389,
8666,14512,14341,
8789,14770,14763,
8388,14382,15134,
8780,14400,15390,
9319,15170,15064,
8580,14258,14513,
8224,14758,14182,
7337,13146,13323,
8189,14573,14745,
8545,14313,15120,
7119,12940,13558,
8892,14800,14734,
7548,13623,13570,
8775,15149,14801,
7387,13652,13736,
8644,15086,17802,
7541,13070,13469,
8723,15102,14886,
8020,14836,14156,
8860,14953,15391,
7654,14299,13820,
9554,16211,15398,
9023,16962,16248,
9725,16496,16439,
8914,16830,16684,
8664,14943,15150,
8317,14804,14205,
7923,13609,14727,
8202,13661,14972,
8043,13595,13872,
8005,13891,14340,
8115,14294,14188,
8094,15058,14848,
8580,16276,17085,
8491,14887,14974,
9613,16666,16633,
8683,14001,17348,
8887,14718,14310,
11383,15584,15209,
10073,14531,14600,
8553,13971,13370,
8836,14724,16190,
7882,13722,13546,
11425,16590,17712,
9837,17171,18588,
8152,13846,14014,
7624,14266,14050,
7602,14122,14948,
8598,18136,14858,
8915,15083,18469,
8648,14950,15586,
8758,15017,15505,
8412,14964,15064,
7965,14219,14273,
8522,14070,14177,
7169,13114,12918,
7897,12453,14345,
6698,15727,12905,
7598,12116,14028,
6731,11824,12027,
7539,12001,13637,
7652,14553,14014,
7142,15196,15256,
8161,14616,14717,
8708,18796,14063,
7902,14423,14798,
8717,15075,15394,
8104,16268,14928,
8422,15085,15156,
7069,14608,13102,
7123,12183,13350,
7714,13938,14640,
8332,14008,14310,
9705,20303,19645,
10589,19612,18868,
9095,19019,15854,
7781,13120,14231,
