Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
1669,64526,56317,
1208,60535,54847,
3611,96073,60147,
2514,60164,60772,
7489,46909,43416,
10688,45903,43756,
5079,51253,50420,
36999,378,309,
23675,24022,20782,
20992,27331,23892,
26015,19655,17757,
25976,22690,19468,
22441,26796,22612,
17207,32414,29590,
4565,52256,62126,
31138,11724,9511,
33996,3852,3680,
9974,45204,43156,
18252,30900,27129,
5039,54709,50291,
20299,29896,26859,
20615,27291,23855,
3608,69951,60830,
17314,31145,27404,
32588,13633,11472,
8924,46029,42161,
21096,29025,22050,
12414,54105,41445,
2894,54068,51177,
17949,30166,26724,
28818,15230,12166,
3438,53503,49803,
33515,6762,5650,
15079,36472,32834,
28280,13326,11824,
10460,42349,39588,
23186,22940,19349,
32392,6347,5519,
8459,47283,46713,
16932,34667,34597,
19046,35870,35857,
36718,7955,6138,
3130,63252,63008,
9061,46795,43869,
24337,24351,22993,
6408,50176,47531,
26932,18640,17357,
3047,56270,53305,
6332,52017,46903,
9515,43965,40133,
11015,44892,42256,
40227,6757,3755,
24055,21534,17371,
21560,27123,23728,
33614,3161,2273,
28706,11581,12205,
1934,63439,69672,
26114,17283,13980,
8695,49582,46789,
21795,33764,30353,
23992,22096,17972,
6738,52139,47980,
9540,45504,42960,
17016,33427,29378,
14416,40447,35789,
23749,21102,19035,
22117,23511,21174,
34093,3304,3913,
17462,32900,29050,
11563,40157,36437,
14529,36066,31401,
10740,42243,38961,
10824,41776,49523,
10783,45069,41517,
3836,53953,50610,
394,58230,55350,
21905,30934,24458,
11773,41633,37982,
1091,56637,52489,
23583,29863,25912,
5481,49921,49001,
23561,25464,24458,
15797,36079,32293,
23445,22238,17770,
2688,56817,52105,
26483,15870,15371,
23413,20808,17671,
17915,31674,29142,
34906,4298,4215,
25765,23758,20236,
12790,42033,36858,
4132,65483,50946,
32085,7360,6255,
9191,48125,44345,
13465,37181,35110,
4770,55601,51847,
28468,12332,9990,
29936,11829,9715,
28076,19766,16917,
28847,12200,13365,
28238,14605,12850,
29779,13429,11276,
1542,63719,58764,
16974,44714,40592,
1397,56670,52336,
33311,6735,6793,
9422,44539,41640,
10880,46984,40895,
24632,36945,31439,
9481,42919,40735,
35781,8736,7232,
15864,35978,33783,
22016,32993,29344,
770,70610,62969,
18662,28932,27272,
27755,15343,13203,
36554,1708,1699,
10326,45585,40159,
18079,38738,36816,
28148,15017,12203,
16197,33309,29875,
16480,40740,37867,
7760,46990,43543,
5212,62829,55627,
6859,49025,45089,
4060,63280,50494,
35192,10924,7681,
35036,3967,2626,
17646,38901,34884,
21375,36478,35296,
18889,29789,26131,
21735,27572,24875,
27915,12927,13127,
11253,42248,39772,
15538,33494,29817,
16501,33815,28984,
33949,3574,4128,
35250,4017,2771,
1407,61552,56215,
82,58295,54334,
17957,30240,26941,
16062,34822,31029,
7051,49549,47513,
22010,24550,21809,
26685,20558,16950,
9340,45520,48739,
1672,57755,53293,
19420,30323,26030,
11530,40513,39515,
17720,33577,29903,
7010,48797,46457,
22658,41312,36419,
7471,48437,47973,
8321,46136,43239,
27241,15617,13015,
25035,18312,15078,
15640,37102,32428,
10444,42782,38378,
18144,31153,28731,
18644,32138,28948,
1245,58661,55078,
8538,45411,41625,
14629,35524,32865,
4990,50869,47519,
