Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
15,59623,30,
15,60919,21,
26,59906,24,
25,61296,29,
27,57783,24,
15,60512,22,
20,57180,33,
27,69940,36,
13,60792,20,
14,58072,29,
20,59241,23,
28,60254,29,
27,57953,29,
15,61190,23,
26,58943,22,
19,60396,22,
14,57925,27,
20,67630,21,
14,64880,30,
26,57375,22,
15,60398,21,
14,59030,30,
20,60580,33,
25,60402,22,
20,57402,20,
27,59240,28,
21,62444,22,
27,58593,30,
13,60930,21,
13,66457,25,
14,62439,30,
20,59833,21,
16,67056,22,
27,57736,21,
14,59953,30,
16,69302,25,
14,62586,30,
16,60897,21,
15,59678,22,
29,68652,34,
13,58108,20,
14,59676,21,
13,61481,21,
16,58962,27,
14,58089,21,
16,68085,32,
14,57243,22,
14,57394,22,
14,65371,29,
31,67292,26,
16,60244,21,
20,57431,21,
16,65725,30,
15,59066,22,
15,59625,30,
28,58861,23,
15,59365,20,
28,58600,28,
14,59088,21,
14,59941,22,
15,85417,21,
32,68715,34,
30,60087,21,
13,58520,31,
13,57750,21,
32,65609,21,
28,60718,31,
14,58198,21,
14,58905,22,
15,59406,21,
15,62486,28,
16,60581,22,
14,61816,31,
15,57370,21,
15,59459,21,
15,58812,29,
14,59287,21,
16,59202,21,
15,69710,21,
13,59276,28,
13,58313,22,
26,57199,29,
13,64591,36,
26,57375,22,
22,60189,31,
14,60873,22,
16,70205,33,
15,59553,22,
15,61358,21,
14,58866,23,
29,57757,21,
16,65649,34,
27,58326,21,
14,60091,31,
14,60506,21,
14,57487,22,
17,68576,33,
14,58137,21,
13,62702,21,
14,59675,20,
26,71677,30,
13,57378,21,
20,61953,31,
13,72872,23,
25,57320,47,
29,57455,35,
14,58307,21,
14,62286,19,
15,59291,20,
27,63814,30,
28,58714,18,
27,61603,29,
28,57668,18,
14,57718,20,
14,60623,31,
15,57611,19,
13,59459,19,
13,63004,19,
14,60605,32,
27,61115,20,
14,59666,32,
14,64424,20,
15,58721,20,
15,61017,31,
14,57305,19,
14,58799,18,
14,57639,21,
27,60837,31,
17,68515,22,
14,60272,29,
14,71034,19,
15,63331,24,
24,70211,34,
14,59083,20,
31,66937,23,
14,57648,18,
15,62628,30,
28,58783,24,
28,59808,30,
15,57677,19,
26,57420,22,
14,58760,26,
14,59745,19,
13,58930,19,
14,62344,32,
15,59010,30,
14,57449,19,
26,59249,27,
15,59129,20,
14,73645,35,
15,61061,30,
19,67135,25,
14,61135,20,
14,59655,18,
16,59281,29,
17,66319,22,
27,61534,29,
28,57800,18,
14,60138,20,
28,66009,35,
13,56321,19,
17,70623,17,
15,58058,19,
16,66886,29,
13,58447,19,
20,63400,29,
14,58826,19,
14,57565,25,
14,59196,29,
16,66197,22,
15,60592,19,
14,57783,18,
14,60272,32,
13,58198,32,
14,58766,28,
14,59803,21,
14,59182,18,
14,58811,30,
14,57309,19,
14,58771,18,
27,59224,24,
26,59313,30,
14,57501,19,
21,57373,27,
28,60989,22,
28,59103,22,
19,59509,30,
14,57335,20,
14,59286,19,
14,57790,18,
27,57685,32,
14,58938,17,
27,59369,30,
15,62453,23,
17,68996,23,
26,58050,28,
14,57743,19,
14,59217,22,
32,66877,24,
29,60349,30,
30,90729,50,
41,61078,29,
13,59338,21,
26,56793,21,
15,58822,30,
26,58077,18,
15,60772,22,
14,59633,20,
15,62275,29,
15,58622,21,
14,59381,30,
14,60568,22,
14,62351,20,
29,61526,32,
14,59253,21,
15,58959,21,
27,57710,20,
14,62710,30,
14,59219,20,
14,60926,29,
14,60784,21,
30,67175,25,
34,59300,29,
14,59185,22,
13,58926,21,
25,60264,21,
22,59135,30,
14,61815,22,
27,61825,29,
15,57877,22,
14,59250,20,
15,59290,29,
14,57009,20,
14,68279,21,
15,59468,21,
14,59251,29,
14,58936,21,
14,61890,29,
14,57567,21,
15,58819,20,
14,59120,29,
14,60286,21,
16,71011,23,
13,57706,20,
20,59223,34,
15,57299,20,
15,68087,29,
16,61617,22,
28,57414,23,
27,57207,30,
27,58718,21,
14,59418,31,
15,59118,19,
15,61229,22,
15,66763,22,
14,57420,19,
14,59380,27,
26,58863,22,
16,69318,36,
16,63894,23,
34,63909,22,
27,62525,27,
14,59209,21,
14,58904,21,
13,57743,22,
15,60727,31,
13,58083,21,
27,57712,28,
17,72330,38,
14,57901,21,
15,58623,29,
14,58855,22,
14,61662,23,
14,60237,20,
14,61056,28,
27,59450,19,
13,59446,28,
28,61218,22,
28,58825,23,
15,62918,29,
14,57345,21,
28,71032,25,
13,56695,20,
17,69392,32,
28,60891,21,
14,59841,29,
14,57728,23,
15,64802,38,
27,57440,30,
15,64397,21,
13,59357,19,
14,60253,20,
15,58861,30,
14,57347,20,
15,60126,30,
20,60279,21,
15,59407,21,
14,59100,30,
15,62199,21,
14,59712,21,
19,69408,23,
14,59468,28,
28,57678,22,
14,59015,30,
20,59560,22,
29,60921,22,
22,58623,30,
14,58615,21,
15,67202,22,
22,64966,36,
14,59093,29,
22,63351,24,
25,58224,29,
22,66220,21,
22,61497,19,
27,56112,27,
24,67996,23,
13,55294,20,
27,57753,20,
18,57208,31,
13,56559,20,
14,58996,30,
16,63962,23,
22,60999,21,
25,60171,53,
13,57356,20,
28,59572,21,
13,59239,21,
14,61328,29,
15,59177,21,
28,59295,30,
14,57888,21,
28,58671,21,
20,59722,31,
13,56175,20,
15,58531,22,
16,60594,19,
14,60638,29,
29,57513,20,
14,60567,30,
15,60206,22,
15,64524,22,
14,59686,30,
15,60629,21,
14,59482,23,
14,61903,22,
26,59449,31,
14,59208,21,
14,60063,29,
14,57723,21,
14,58794,22,
14,60644,31,
13,57463,22,
14,58588,20,
14,57823,21,
27,59260,30,
15,58957,21,
14,63774,30,
28,60565,24,
14,57691,19,
14,59755,31,
15,59053,21,
26,56785,21,
13,58205,19,
26,56261,28,
15,59781,22,
19,58832,30,
14,59989,21,
15,57364,25,
28,57735,30,
14,61628,22,
14,60716,21,
14,59376,21,
21,64476,33,
14,57404,21,
24,69963,29,
14,59486,20,
14,61003,20,
28,59262,28,
15,65438,27,
13,62521,22,
17,69924,24,
14,59074,30,
15,57466,21,
27,59329,30,
15,67568,25,
15,58967,21,
13,62662,29,
14,57339,21,
15,59069,21,
27,62194,22,
20,62900,28,
14,58922,22,
14,59196,31,
15,59078,23,
14,58171,22,
27,57444,30,
15,57367,22,
15,59177,21,
14,59608,20,
15,58886,30,
15,57158,22,
13,58664,30,
14,57667,19,
27,57619,21,
15,59147,29,
27,58758,22,
15,58525,22,
13,57791,19,
14,59026,29,
20,60769,21,
20,60860,31,
19,59116,22,
16,74042,25,
14,59883,31,
21,58343,22,
15,68652,34,
15,58939,22,
13,58458,19,
14,61788,21,
27,57803,22,
13,59436,29,
20,59539,22,
29,60455,29,
28,57318,21,
27,57684,23,
15,60400,30,
27,57431,21,
15,64605,22,
15,57614,20,
16,68559,34,
27,56052,21,
19,57212,28,
27,59665,30,
14,60493,20,
15,62593,30,
28,60498,20,
14,63109,21,
15,59279,19,
20,59610,29,
14,58307,18,
14,57934,30,
16,67317,20,
15,57908,19,
14,60500,30,
29,60379,19,
15,59536,19,
13,57826,21,
14,59979,31,
28,57173,20,
27,59034,31,
14,57741,21,
26,57369,28,
27,57175,29,
14,58659,19,
14,58765,20,
14,58433,18,
13,59342,27,
14,58695,19,
15,59046,30,
14,58819,19,
29,57996,18,
29,60466,37,
14,57264,19,
14,59466,20,
14,59067,19,
15,58780,30,
28,57461,20,
14,59162,30,
14,60378,19,
28,58631,20,
28,60363,31,
15,57236,18,
13,59596,20,
27,57579,18,
27,62185,30,
15,59084,20,
15,73140,30,
15,57819,19,
14,59153,20,
14,61251,29,
14,57179,20,
15,59210,18,
14,60627,18,
32,62776,31,
15,57218,19,
19,59143,29,
14,57764,18,
14,58994,20,
14,58633,29,
24,69130,22,
14,57817,19,
15,57828,19,
14,60675,32,
13,60532,18,
15,59531,29,
16,62437,19,
13,59228,20,
14,61327,19,
28,59393,31,
16,66733,18,
14,60974,31,
14,59612,26,
15,59973,19,
27,57336,18,
15,59134,31,
32,67664,22,
14,57305,29,
13,57541,19,
14,60778,20,
14,57553,18,
30,57566,31,
16,65238,20,
15,58570,31,
15,57382,18,
15,60578,18,
14,72705,22,
27,58961,31,
14,59630,17,
28,56868,32,
28,59244,18,
14,59214,20,
17,66652,21,
13,59121,31,
16,68363,19,
14,60236,32,
14,59800,28,
14,61625,18,
17,66479,30,
29,59366,30,
14,96548,22,
26,56317,32,
14,59453,19,
14,60081,18,
32,65573,32,
14,60170,31,
28,61050,33,
28,58811,32,
28,58313,18,
14,58676,21,
26,57391,18,
30,57877,31,
17,67353,20,
14,59015,30,
27,60630,19,
27,58007,18,
14,57057,19,
28,58888,29,
15,65257,18,
29,58460,31,
27,59733,19,
15,57200,19,
14,57277,19,
28,60051,32,
14,59451,20,
13,60176,32,
13,57548,18,
14,59847,20,
13,57344,21,
29,59982,31,
13,59491,21,
15,65505,35,
27,58249,21,
14,57593,24,
15,57317,22,
29,61170,30,
15,57654,21,
14,59198,29,
15,57509,22,
30,62216,21,
14,57243,20,
14,60280,32,
13,57819,20,
15,60308,34,
14,68098,21,
15,71603,25,
28,59242,22,
15,60983,32,
14,59175,21,
24,63932,32,
14,57792,21,
28,59686,21,
14,57238,22,
15,58709,31,
30,72101,25,
14,58605,43,
13,57456,22,
14,58345,22,
28,57317,21,
15,60724,30,
15,69103,26,
13,57509,29,
26,57559,22,
15,60227,21,
15,70251,25,
29,57493,31,
15,59382,19,
28,57158,28,
14,58926,21,
16,59150,21,
27,57322,36,
