Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
129495,1237116,1317809,
287546,752674,739940,
160265,1168111,1125778,
182397,1086837,1139079,
132069,1234476,1326079,
369784,388809,345684,
197851,1099703,1081199,
293239,690997,653697,
448297,203339,135863,
252445,794183,755935,
197876,1008231,981904,
178195,1028950,1036933,
79969,1798165,1762620,
377737,410090,389144,
416334,225629,212106,
392202,308396,247629,
147969,1249509,1261558,
185005,1070460,1086060,
398460,298099,232699,
376535,441315,337558,
177434,1046490,1094878,
132566,1218980,1197183,
459825,28954,10461,
134309,1379192,1410820,
15426,1711781,1603563,
125032,1582331,1571952,
459698,44421,15050,
476283,224904,154508,
191907,990344,955081,
27580,1685855,1639482,
114332,1323980,1364659,
402742,268425,238619,
27775,1621027,1516119,
364734,425323,383289,
473727,144538,83262,
148345,1210993,1177683,
132421,1237003,1336522,
14783,1677947,1590012,
472847,178768,127971,
14100,1711896,1573251,
325954,569189,528115,
160356,1162476,1108238,
407137,252464,246415,
413179,261578,196953,
255479,934636,787218,
468048,506341,473937,
131581,1318857,1285024,
177472,1140316,1106830,
105167,1372939,1358893,
426047,166562,123126,
205949,893328,1027426,
344502,462878,424535,
144696,1174374,1241565,
303296,597951,609608,
329037,694672,648537,
291742,819178,791256,
50200,1782907,1686843,
293373,754585,720884,
371328,306128,259633,
14554,1742432,1551298,
299859,875686,759872,
123168,1494779,1337061,
356892,454320,411811,
336039,547403,540718,
116893,1266147,1298255,
282905,803246,767444,
13986,1707900,1550343,
417132,206259,145357,
448326,1106390,607034,
161739,1095604,1112855,
320730,603232,551169,
442852,146492,97611,
187974,1016942,1035743,
25169,1689347,1591100,
171914,1051466,1129313,
468694,31206,9630,
216768,1040350,1035175,
145091,1193904,1179632,
50164,1574040,1489594,
356795,427619,373237,
72554,1454717,1455463,
50850,1632514,1417953,
193043,1010807,1007437,
417505,194378,136850,
82653,1406657,1331699,
210831,932163,909445,
180697,1070744,1074499,
6686,1930587,1779333,
346105,483993,480949,
282670,668750,700544,
124899,1213563,1219686,
243428,993951,927413,
244791,860858,909441,
353939,435494,405817,
155065,1338386,1275005,
213214,912692,907206,
87146,1459559,1352478,
171992,1102182,1093739,
255130,861476,791986,
412007,251445,185497,
385164,314572,275442,
140098,1233753,1314695,
26209,1708567,1617961,
133485,1211857,1237437,
106358,1419173,1452951,
209616,926752,912510,
250906,835501,800038,
170888,1585647,1651445,
175555,1278361,1311386,
419088,219557,153496,
524506,31743,11660,
193924,993292,991499,
403138,276805,215268,
350728,511573,417806,
357764,369807,318704,
268654,753924,731083,
158575,1112861,1175941,
154685,1126045,1337259,
265855,813589,804247,
284897,753997,727641,
204328,911452,1065653,
163114,1144696,1089148,
258704,981556,993536,
122112,1377598,1248803,
22225,1729824,1577493,
96920,1432315,1288615,
89700,1394163,1408891,
58644,1582668,1487938,
3042,1677933,1583155,
224546,1037779,1044455,
332318,544820,487181,
42826,1825811,1658676,
21826,1697524,1500307,
398984,414370,364153,
475776,19805,5881,
304347,615865,587292,
233060,897373,895084,
236699,825605,911009,
127871,1383187,1437014,
189485,1043542,999914,
300161,601138,627276,
482556,91841,43455,
317651,556343,468941,
260314,837823,770930,
196294,1071152,1005510,
430546,258375,202856,
189231,947756,1038427,
161393,1230661,1165109,
197547,1149363,1113555,
39920,1683002,1504710,
229894,973825,931409,
156060,1163088,1187953,
415839,199396,145088,
481212,245395,200520,
144390,1317457,1402544,
371819,446415,328607,
136228,1205880,1331760,
424083,284230,224838,
348996,455497,445779,
222343,915172,960661,
429328,150806,91170,
12278,1756156,1575017,
195813,1002929,959395,
53572,1521829,1472965,
404141,323824,298773,
369331,427655,373593,
242856,970994,943000,
276214,911087,833924,
259073,791253,775274,
448709,76587,31178,
16729,1717058,1610819,
347806,461214,414994,
231008,1089334,2708013,
348063,449589,410443,
443658,54654,20479,
250570,852158,836034,
154245,1270481,1144729,
20291,1692100,1526436,
365521,419922,460509,
406933,377106,312598,
237303,816832,840851,
407841,374027,317000,
167629,1296416,1218822,
143331,1293611,1234380,
258156,781139,835996,
320617,668864,536293,
262605,781970,769576,
176484,1015873,1139169,
39865,1527581,1519717,
45744,1531039,1524917,
337016,480746,474163,
454514,49938,17300,
176243,1069600,1129041,
318566,596373,532724,
97690,1545870,1476159,
159477,1221840,1164161,
336912,719348,625980,
315705,526256,531728,
121350,1327115,1349658,
77838,1493050,1513219,
256656,837491,793344,
107678,1352589,1308053,
208015,975753,972815,
266862,805253,776456,
117652,1325316,1233781,
382538,389608,302144,
23357,1698866,1667313,
239431,906387,918709,
31553,1631061,1587010,
132526,1335348,1283877,
406195,361799,287198,
214668,1130660,1029706,
284778,668916,634428,
349666,481521,464390,
337389,473346,378975,
126689,1366151,1299951,
204205,1027501,1046088,
369198,590030,513336,
8481,1736326,1575661,
408530,244410,188368,
121687,1324833,1251277,
400351,279968,219544,
215775,948616,948744,
241031,975840,905126,
275468,752692,757951,
139238,1345463,1405702,
66443,1551999,1476483,
244999,1088424,1026785,
179356,1074646,1109675,
167303,1100283,1121884,
165293,1108678,1170659,
17652,1878242,1820788,
166331,1234774,1327761,
61321,1524038,1533056,
154831,1164120,1173922,
164557,1099545,1121721,
219502,980629,1120725,
175305,1056324,1079039,
321873,755099,664447,
11968,1872824,1606274,
160024,1124265,1187270,
439558,129943,75421,
485299,1288496,1078769,
382820,334485,288637,
221908,1089831,1036527,
257214,892410,862344,
100177,1594885,1521752,
129359,1408484,1418759,
473432,9699,4835,
295687,707153,669996,
447378,172776,109684,
338453,534822,481404,
435748,326853,312076,
194618,1062850,1026093,
91816,1432013,1440862,
24993,1645517,1531756,
209144,1068926,1065977,
208323,974803,1050374,
375344,391614,348294,
180925,1175221,1207087,
371530,488644,386214,
6553,1990770,3003244,
94396,1736021,1536841,
398205,293132,275931,
378209,332508,298737,
64470,1532882,1555933,
407283,391365,337888,
389869,362569,346521,
107245,1396788,1351193,
198252,1080122,1035768,
267099,894701,804074,
74810,1650755,1472849,
139328,1228433,1292157,
338849,627074,586405,
83404,1390737,1392985,
260927,804810,819636,
405849,430730,363632,
229651,964470,929168,
64446,1625376,1583202,
253503,850852,817055,
321559,635747,587073,
294733,685410,661031,
366250,432964,443960,
443493,124569,92610,
117923,1565865,1546496,
317436,615353,534749,
432461,228835,177848,
440504,147408,95995,
363961,438010,449826,
152112,1378068,1376718,
365223,381558,345308,
419664,241416,179271,
262680,780017,801794,
79907,1672140,1621248,
1357,1924764,1664993,
115861,1393084,1329579,
119730,1352210,1348802,
239710,960874,992471,
415833,220057,165255,
218244,1112704,1097686,
255663,840493,795575,
72199,1641338,1633225,
412165,255405,218111,
356684,447709,419451,
454115,110173,59641,
235352,939271,924125,
257854,797130,814395,
288322,775770,717208,
112574,1480463,1433101,
29766,1907573,1749447,
61198,1660659,1616381,
349349,474111,452559,
153088,1341768,1310069,
166564,1249942,1299014,
34121,1593345,1519295,
410141,228733,203130,
347987,459733,496797,
315675,648100,625873,
179661,1139977,1184608,
316473,666410,599814,
25471,1776109,2001952,
275210,810836,813122,
261528,841182,926175,
326492,677517,608728,
179075,1224347,1198539,
383162,374417,320997,
427905,156305,103046,
92203,1562002,1580701,
369966,370686,365715,
267762,840651,762365,
132410,1336109,1322505,
11647,1757275,1606894,
399400,308650,218367,
692930,1727813,810029,
300851,700899,704118,
450582,88512,45005,
133653,1372969,1337973,
102480,1466232,1498294,
358964,435112,392726,
444118,158439,104326,
493830,165359,94073,
349116,499046,465385,
2246,1783798,1661660,
394470,337581,246856,
255309,844625,801578,
137707,1332998,1301617,
317246,788216,647604,
434967,158969,108777,
12958,1803250,1574372,
112843,1381275,1356321,
172651,1249838,1188089,
391419,310161,314296,
301097,721473,699592,
141632,1451636,1361944,
362339,406665,401561,
375078,380761,360399,
61388,1796863,1630834,
247634,1003887,921682,
245307,851944,879985,
424314,224957,187439,
409072,234745,180738,
154474,1272259,1227852,
431405,417686,365965,
126406,1435594,1489174,
335179,662919,702949,
133629,1406823,1449803,
185588,1223072,1248636,
431863,299429,255981,
49729,1734737,1600319,
312247,680985,601378,
158450,1217856,1156487,
332072,577843,524264,
67341,1551782,1506069,
285746,760464,761524,
465903,16431,5223,
341897,515597,468301,
109753,1381393,1346802,
74897,1523197,1503131,
239901,1049879,1086921,
297453,713210,703940,
326021,586035,526048,
195868,1077222,1052880,
474621,84773,32588,
358299,468790,431875,
881438,1597481,681075,
45270,1858057,1666389,
112529,1379843,1354869,
433640,263252,210192,
447132,206782,147201,
16131,1806111,1657522,
203086,1038613,1132942,
311968,643672,602322,
129880,1319948,1357687,
175865,1288191,1180000,
448527,77566,36139,
501864,129506,75975,
85825,1494639,1450127,
392025,358675,281464,
280339,713860,774101,
217587,1130994,1145530,
418998,224632,172158,
104400,1421689,1381788,
239616,961439,854021,
173283,1251500,1257848,
351432,453397,401161,
129108,1315144,1317123,
51272,1562040,1470182,
44447,1625387,1510875,
271433,734945,752134,
80912,1506642,1524184,
508817,150656,96162,
322623,581778,611232,
321568,632152,560233,
162960,1306106,1266583,
138844,1380759,1330446,
469331,122503,72506,
351732,578227,508194,
179937,1166178,1146096,
2364,1814800,1681529,
83320,1563659,1460088,
48560,1683650,1634022,
133098,1303865,1330398,
15712,1670297,1571534,
251710,1023192,947132,
316309,577020,555922,
294577,800163,810872,
49078,1581244,1462308,
314229,611686,562128,
163189,1277096,1221747,
183629,1171080,1083527,
155165,1290684,1232230,
132359,1305482,1353340,
273194,744749,819827,
508855,72155,30814,
112572,1506369,1467008,
455952,157785,107602,
235722,878029,934277,
201258,1107495,1092159,
359383,428680,389305,
178654,1096099,1105641,
410446,238736,182746,
416343,207253,157370,
458737,277099,206465,
199968,1131280,1149532,
178122,1090848,1171119,
250942,952817,911138,
266331,754157,762297,
206663,1157485,1117578,
120865,1330837,1287555,
283040,775244,769006,
295607,823191,756934,
420393,193836,139009,
210415,1071791,1127776,
464556,21484,7602,
201529,1073304,1153884,
438182,162832,111273,
388647,482525,396703,
434702,260830,224497,
219145,1049730,1057594,
97472,1572313,1548148,
449110,92797,49514,
449801,91671,48670,
338749,502873,462701,
47579,1645515,1502306,
108275,1438005,1337509,
187673,1287036,1268446,
303909,685709,610588,
343110,494927,469587,
197891,1018373,1023089,
258468,819460,835612,
222788,971490,940820,
38824,1645411,1554854,
255536,802874,822883,
376760,367570,360973,
50399,1798231,1618207,
126896,1282211,1337022,
382721,401250,334400,
184577,1181883,1131768,
240337,1083801,1110860,
374593,770363,684769,
327990,648976,758467,
346048,553906,513131,
243215,845004,941713,
98209,1493843,1503999,
440640,152200,94668,
51303,1596589,1559243,
399444,440874,360963,
12873,1895094,1751223,
322466,675573,715009,
129043,1278863,1304905,
130440,1253885,1329740,
303564,678581,659175,
14187,1928156,1778524,
386001,330806,285743,
381085,346888,325389,
248090,899071,853046,
109493,1332028,1439168,
119645,1475257,1291689,
48747,1812437,1535705,
436894,128061,80196,
89,1860268,1625298,
269049,801783,793785,
275487,829742,767181,
392055,389055,346925,
131012,1288687,1284453,
362005,427975,435581,
287902,810131,804882,
232871,969617,949866,
317550,615288,545536,
223318,1002152,964090,
185716,1078927,1076651,
479561,1041105,746713,
63957,1697000,1545176,
42168,1654957,1576495,
73432,1513475,1447828,
51408,1618556,1526774,
375072,369757,328994,
388515,384218,269833,
173418,1080944,1191428,
101198,1447319,1395771,
298865,671834,605010,
281186,739835,731792,
291830,734842,669539,
99992,1373718,1414126,
233924,933020,878673,
423557,194292,167309,
426809,168505,116187,
365680,494395,434822,
98596,1482797,1450394,
327446,547432,528295,
421876,198316,140491,
130868,1336804,1391578,
203148,1099936,1098759,
229280,999820,915631,
139808,1399871,1324122,
461591,161578,105129,
13429,1842880,1568114,
220242,1199701,1186830,
248279,902157,921949,
256581,880451,804447,
313189,590852,588891,
243276,953389,903657,
412632,247677,216241,
