Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
11028,51368,19286,
15744,14878,12628,
15176,16452,13457,
11398,30340,26877,
13639,18470,14989,
8168,25535,22028,
3618,33821,29853,
11048,20972,17848,
23405,3705,3064,
6676,27305,24642,
12954,19547,16354,
11660,21117,17744,
16927,13782,11445,
18343,13024,11618,
16668,13137,12237,
6047,28570,24760,
8041,25738,22727,
4075,30909,26822,
17588,11815,10320,
20306,18961,17035,
4651,32484,29304,
8505,25079,22449,
6127,29502,33680,
17872,13684,11454,
21327,11612,9821,
4582,30298,27198,
62,47087,38712,
18837,13089,11662,
9774,30309,21059,
8810,26230,22784,
8367,24798,22562,
6336,28627,25761,
19918,13302,5904,
21044,6672,6713,
424,36710,33561,
20611,14584,13935,
6507,33681,31625,
24661,1374,1014,
9810,27488,21914,
1156,34717,31525,
8533,25436,21921,
5247,31152,27370,
1362,34478,32098,
10924,22523,19916,
942,35408,32566,
26711,11591,9320,
18379,11361,9545,
6534,30367,24260,
22530,10295,9420,
19333,28131,23092,
26438,3526,2905,
24637,8158,6506,
11332,24618,20876,
23538,2497,2849,
17710,13357,11509,
14394,16360,25144,
4287,30612,26688,
12870,34795,29130,
23103,3924,3507,
22624,5559,10667,
20107,8313,7095,
22192,6212,5567,
20805,7942,6761,
8992,26296,22223,
18716,12761,10907,
12285,22969,19250,
21667,6030,6044,
11994,19606,15839,
23835,2389,2629,
12528,21826,23659,
20065,9497,8933,
19087,10393,8269,
19130,9225,8783,
24763,6206,5825,
4403,33994,29708,
2262,38948,35110,
10555,23359,20550,
1045,35497,33507,
19388,9340,7208,
7315,28983,25129,
2376,33984,30328,
5233,29023,26694,
9918,23412,20093,
13477,18046,15905,
21137,8575,7530,
22777,9345,7204,
21852,14201,9526,
18141,11120,9404,
842,38702,33532,
17603,13173,11746,
14383,16679,14877,
21496,4710,4514,
18900,9059,7184,
1716,35408,31819,
13054,22929,18457,
1702,35081,33337,
22809,6205,4695,
22569,8232,6879,
235,37735,34373,
6339,28337,26505,
7460,32053,27134,
18716,16658,14519,
15059,14979,12977,
9588,25507,20373,
24261,2592,1664,
2822,37492,33249,
6550,30776,28322,
25407,3456,2667,
21481,7049,6384,
14754,20503,16564,
30373,3739,3812,
14585,21253,15175,
6991,26991,24245,
11460,21786,17646,
346,35961,33307,
19098,10784,8820,
25383,2048,1707,
23524,3247,3251,
3224,34060,31049,
13309,21413,16657,
5052,32486,30092,
3912,32640,29460,
21854,6391,7662,
15040,20609,17875,
23253,2126,1622,
13890,17072,13889,
4999,29133,25814,
12019,20625,17765,
21793,5324,5246,
26858,4444,4018,
6170,29595,29168,
13466,19829,16631,
23718,6678,5702,
9558,25567,22410,
22272,5317,4710,
28265,620,491,
6305,28022,25046,
34253,5259,4276,
21722,4675,4896,
11284,20827,17583,
10362,25073,22255,
11676,24841,21681,
7221,27316,24298,
9970,29222,25652,
19299,27426,17921,
13175,21779,18844,
5391,40904,33589,
20544,9215,8464,
22510,20320,15195,
6852,26598,23754,
17814,14226,12046,
12164,19873,17107,
11633,26766,19040,
8600,24226,20134,
20289,9194,7581,
20172,7726,6209,
1213,36004,35094,
4332,30530,27461,
4412,30353,31595,
13510,17052,14780,
17938,18638,15440,
21858,7056,6856,
21082,8285,7651,
16751,14511,12624,
17493,14085,11609,
6264,30421,28603,
18452,11185,8849,
19689,8015,10674,
26308,9963,8345,
4379,33120,31010,
23794,2849,2288,
5758,40127,28929,
2175,33379,31405,
12068,18538,18851,
18494,11505,9112,
3871,33233,30828,
11110,22398,19415,
26419,12637,13345,
19906,7992,6968,
7189,29579,23488,
20581,8475,7226,
6455,30871,26423,
5567,29022,25594,
11627,20378,17776,
4125,31983,29767,
7628,26454,22751,
10427,26131,23184,
6692,28011,27270,
11839,21558,18288,
8886,29643,26815,
6082,29129,25705,
12588,18887,16828,
4495,30811,27528,
2956,32345,29675,
14283,16119,13332,
9291,24371,22504,
3560,35047,28724,
7165,26222,22654,
19363,8277,6522,
13856,18223,15403,
24751,3061,2123,
11891,20392,17990,
19486,9739,7616,
20934,6592,7328,
21412,6677,6995,
16655,15429,12004,
2589,32874,30484,
10606,21628,18217,
19594,8343,7316,
18621,9933,8122,
12800,29238,26098,
23108,7791,6371,
13571,23091,22948,
6111,27560,24204,
15744,14226,14884,
12344,19830,16433,
3900,34450,28542,
11791,21656,18983,
22421,5193,4581,
4049,32004,29500,
14509,26017,22602,
17222,12269,10267,
14201,18412,15329,
2606,32758,29964,
23485,5835,3892,
6535,27650,24255,
20051,11542,9745,
12618,23551,21286,
14066,15634,13750,
13702,19177,17668,
4199,33915,32628,
8577,27703,25594,
5111,30353,26528,
9388,27894,21456,
16317,15285,13083,
15972,18276,14839,
26512,8120,6329,
24386,4867,3649,
22888,13420,10817,
18222,13970,10927,
12045,23497,19058,
5216,34621,31203,
2891,37522,33889,
3927,33999,31952,
23836,5137,4399,
24534,4849,4413,
2105,37090,33809,
8294,22839,19824,
19161,15718,12837,
22056,1813,1529,
21694,3769,3030,
8646,23715,22480,
6207,28935,26038,
6023,28055,24349,
2071,34747,32084,
1143,34893,36806,
5503,97531,56673,
3833,34089,30022,
16339,15658,12009,
24418,8678,7425,
11480,20460,18227,
12904,19065,15812,
17564,12104,10785,
19678,10870,8781,
14617,16261,14545,
7586,28057,25696,
4007,31111,28538,
21752,5803,6176,
3993,31608,28031,
26683,3224,2956,
16565,19057,15671,
13055,21805,19449,
13743,18023,15682,
3136,33899,31256,
23064,3333,2441,
21339,7710,6517,
11881,31012,27961,
5660,31532,27306,
22468,5531,4611,
10300,25425,19784,
3829,37034,29493,
2495,35854,35290,
260,37240,33647,
12246,19396,16267,
3311,31589,29229,
22300,4813,4206,
18437,17016,14522,
23590,2646,2850,
14066,23984,21267,
22566,4439,3645,
11014,20533,17923,
9468,22762,19855,
15837,20212,16184,
14148,19758,17439,
23697,4840,4060,
7581,34817,29941,
17003,12239,10176,
23188,8602,9406,
2731,35118,33195,
13508,21702,21877,
21014,6261,5367,
582,40236,36489,
20898,7068,6128,
2452,37276,33294,
21914,6761,5811,
19692,14628,12049,
15327,23048,19950,
11764,21132,18001,
23294,20639,17246,
24828,8363,7320,
22369,12502,10517,
8878,24400,20856,
21786,4357,4064,
4817,33181,27571,
22790,5539,5231,
4101,33924,30104,
1792,40120,35792,
6627,28548,25702,
26375,5092,6003,
12462,18558,17759,
12318,20253,17474,
1645,35114,32509,
25965,7165,6527,
5999,30102,27109,
6800,27083,24159,
1731,35994,32128,
14975,15792,14125,
11938,20080,19749,
13510,16800,14940,
3070,33195,28764,
12663,22351,19784,
16388,15868,12720,
19360,12271,11205,
19219,11068,8869,
10609,22613,19397,
18631,10616,9524,
12258,20169,17266,
12527,19495,17147,
8500,24715,21618,
11971,20850,17364,
4744,31190,28700,
23652,1746,1046,
23795,2734,2637,
507,36285,33612,
12295,23687,19498,
20446,9460,7708,
1950,34387,32053,
26720,8846,6965,
4362,30344,28449,
11474,26257,24467,
23862,5705,5144,
20515,6897,6172,
12296,23619,17554,
3514,32037,29427,
13341,22747,19599,
6954,30155,27249,
2488,34566,31651,
26652,3207,3244,
21137,6737,6554,
1624,36033,33377,
611,35962,33821,
21045,6370,5633,
8412,25348,22072,
30750,4586,4485,
3339,32446,29013,
23086,7166,2919,
15453,22751,18849,
12490,20181,17180,
21829,5562,4453,
7622,29908,25997,
12027,20614,17466,
4452,31493,27620,
22159,5310,4660,
20848,7144,5532,
19544,9548,7461,
15608,18884,16057,
16808,13025,10993,
9464,26213,21635,
20661,7773,6760,
12862,18522,15948,
19101,8946,7515,
4990,34119,30449,
24165,7172,6230,
24383,1234,1039,
6706,28482,25702,
3112,32404,30409,
15225,14510,12043,
10628,22258,20058,
15991,23863,21024,
15969,14584,13051,
2315,33954,31845,
21955,5554,5556,
18323,10880,9257,
18164,13805,11006,
8997,25598,22238,
13957,19647,17289,
2960,33287,31252,
406,39200,39039,
17007,13193,10913,
23066,3882,3323,
14153,17262,17413,
23964,2873,1394,
8778,25384,28565,
25884,14806,8312,
14948,15878,14206,
830,35987,32446,
19472,10935,9860,
19818,8825,7728,
16130,13505,11142,
19028,13339,11511,
2412,34170,31922,
13416,19223,15682,
11306,21500,18833,
22461,5948,5128,
3013,35237,30552,
1873,34684,32383,
9760,22314,19791,
15503,14014,13042,
8958,27213,22386,
20900,16021,13867,
24676,5399,5942,
27249,16736,13078,
13031,18166,15419,
372,36328,46117,
6270,29651,28727,
15225,16629,12687,
4813,29930,28045,
3833,32560,29623,
10029,25296,25450,
25502,4794,4175,
22841,3515,3009,
24203,2725,1932,
25357,4268,4002,
8413,33998,26236,
18300,13084,11753,
22253,5098,4452,
20701,7832,7476,
21919,5274,6014,
1849,34578,32100,
25033,20101,15290,
327,38022,35672,
1573,34831,31987,
20817,6969,12091,
16449,15258,14152,
8849,38855,28773,
4645,30899,29899,
802,35574,32956,
14900,16381,14294,
6304,28259,24795,
19233,9309,8726,
30633,7558,7549,
22783,7573,5893,
4023,31727,29585,
14699,16523,15001,
24070,2642,2277,
14727,17983,16010,
12534,20573,17937,
9509,24627,21443,
9915,26647,23834,
9882,22991,19965,
12843,18349,16177,
16762,13774,12286,
16687,17461,15175,
20565,7497,6894,
3676,31969,28749,
6583,37056,25284,
21840,8163,7506,
22596,4050,2918,
9355,23290,20301,
11699,20842,17832,
15926,16858,14830,
15512,15685,14094,
12331,22030,17114,
26339,1423,1187,
13110,19873,17101,
24820,9480,8635,
23497,14637,12753,
3943,31767,32981,
24856,157,90,
28945,3548,2915,
7807,27701,25438,
19937,9261,10932,
19692,13173,12150,
16345,16258,15167,
21345,7265,6600,
20962,10215,8647,
3373,31424,29100,
10356,21974,19399,
4627,32287,28200,
4489,35169,32694,
22396,15407,13082,
15431,23480,20369,
15213,24282,21427,
30360,5395,4143,
16471,15246,13381,
13239,22866,19181,
20900,9915,8935,
22664,3916,2645,
798,35063,31983,
7527,25661,22836,
13458,26688,23213,
9428,24169,28167,
14300,18457,15666,
13823,23581,20751,
10133,22050,19667,
23033,3188,2861,
10139,22057,18793,
15464,15967,13923,
23630,4709,4214,
4303,33049,30668,
17668,11109,8889,
2548,33791,30916,
8614,24067,21438,
10058,24921,22462,
8062,25883,22882,
10296,23227,19380,
24016,2458,2655,
11161,21906,18894,
29597,9705,5917,
22032,4065,3138,
9568,23751,21474,
1477,44793,37029,
10369,24657,22043,
7535,27511,24872,
5746,34439,26428,
16161,13224,11656,
15763,18209,12867,
13819,17483,14892,
24798,6504,5186,
16268,13392,11171,
9891,25753,22971,
8142,26322,22955,
24895,8125,6075,
5321,28439,26217,
8041,25737,23463,
14095,20338,17096,
20585,6092,5249,
15344,17905,16326,
20225,8895,7609,
13944,17262,14352,
24191,2847,1957,
14464,17864,15113,
23947,2383,2612,
5276,30351,28561,
757,40554,34533,
3824,31724,28754,
23824,2649,2781,
17699,11830,13943,
951,35195,32296,
28134,4747,4120,
25664,6642,5943,
21255,12628,7372,
4734,29736,27013,
21855,4615,3427,
7218,28132,24530,
8435,24600,26546,
16053,14039,12320,
10025,21480,19168,
28953,5315,5357,
10922,28689,27183,
7020,26187,23745,
4625,32333,29384,
11598,23361,19284,
14133,26443,22443,
9549,23091,20526,
28554,4482,3229,
13270,17031,15788,
17440,15149,11835,
15026,16724,13993,
20619,21688,18027,
11621,20176,17248,
7598,26469,23109,
14975,16722,14564,
14510,24619,19556,
15338,16411,13631,
12863,21603,16746,
2134,32993,30614,
19364,23714,20693,
28947,877,641,
9198,27409,25565,
21878,4777,3595,
12488,20159,17309,
20740,14071,12259,
26784,2729,2277,
19275,15063,9992,
16491,14293,12315,
28781,3592,2288,
18614,12346,11201,
21850,8203,7029,
7237,27721,25119,
8291,28509,25989,
22011,4544,4450,
8947,26192,23003,
9008,27157,24283,
6073,28608,26863,
3586,34366,31001,
7436,28037,24377,
19646,19211,16696,
4064,32052,29705,
723,36786,32814,
5495,32244,29302,
13831,22664,19760,
11139,21225,19372,
15641,20010,16189,
22061,5900,6291,
23060,9266,8433,
2608,34447,32794,
19899,15623,8884,
11437,20133,17560,
10660,24016,20207,
19807,8949,8139,
23507,10950,8607,
9024,28766,28856,
10095,25686,21985,
7592,27290,24826,
30582,12483,9957,
23073,3647,3678,
17572,11462,9099,
6477,28678,25872,
23978,3476,2177,
17183,12731,11207,
32101,10259,6706,
13401,16876,16004,
4261,32758,29216,
15931,14682,12916,
11371,21501,18048,
4680,31204,28494,
16875,14318,11264,
14152,19794,16920,
13658,17770,15507,
225,36610,34246,
14135,24411,20230,
4665,30183,27353,
13291,20604,16486,
15476,21191,15937,
8185,25816,22938,
11860,29717,21391,
23177,3256,2718,
2102,34505,31504,
7881,25884,23965,
3982,32094,29490,
9153,29697,26682,
8239,28488,25856,
22978,6399,6129,
5694,29928,26548,
2344,32819,30078,
534,36503,33751,
9067,25869,22423,
9003,25869,29058,
16797,15507,12874,
23497,2916,3043,
10026,23521,20341,
10093,21713,19305,
12789,21556,21416,
7904,26484,23009,
13942,17462,15137,
21525,6613,5343,
743,37303,34491,
1614,35488,32477,
29616,10954,9518,
2519,34553,31804,
16102,19594,16540,
8717,27233,24923,
2941,33154,29695,
25004,10542,8742,
2427,32778,29970,
20284,6711,5495,
17236,14842,11955,
20570,13252,10991,
7132,34864,24727,
16278,13844,12884,
11136,25362,23076,
15935,14950,12825,
12095,21337,18135,
8370,24969,22162,
23359,7919,6929,
25607,1773,893,
23512,2561,2112,
2435,36804,33630,
1433,41147,39824,
5362,30953,28530,
8290,25070,22109,
6087,31034,25009,
18216,11082,9526,
23623,1455,1593,
26686,6080,5665,
20854,12510,10414,
28670,11676,10194,
3669,33890,30810,
13725,18938,15835,
20792,10993,9753,
4164,32784,32994,
1955,35122,31191,
27298,4325,3019,
16900,11775,10196,
14383,18010,14259,
18318,11156,9337,
1503,39558,40026,
27099,3296,3077,
18736,11506,10519,
10804,22432,19532,
22644,5758,4468,
23671,4731,5284,
1784,34564,35894,
20036,7578,5596,
19764,8015,6430,
15688,13341,11919,
25451,2228,817,
23696,8466,7460,
10721,23117,19982,
18171,26582,21745,
13939,16766,13956,
1507,35762,32992,
