Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
4364,4777,4784,
5065,4179,4295,
6844,2347,3015,
5808,4653,5292,
1430,10066,10216,
6454,3955,3463,
4169,6671,7390,
222,10986,10470,
7846,1423,668,
1444,9566,9232,
12861,394,273,
7460,5074,5485,
5245,4603,5178,
5882,3979,3581,
5157,5268,5955,
1812,8696,9258,
5873,3972,4166,
7386,2855,2474,
2669,7685,8224,
1634,9309,9364,
175,11064,11393,
9382,1156,1010,
6804,3220,2771,
617,10622,10630,
4631,5403,4967,
8551,3645,3200,
6073,2923,3624,
6807,2363,2999,
722,15064,10008,
7739,927,893,
2980,7387,7530,
6791,2274,1845,
1468,9722,9638,
2335,7858,7855,
2052,8487,8030,
5992,3795,3414,
3364,6255,6974,
4980,4541,5155,
4280,6440,7003,
1332,9186,8699,
1505,8919,9150,
9774,4060,4859,
3358,6843,6827,
3481,6429,6551,
4311,5404,5471,
2853,7118,7306,
4841,4700,4845,
3678,5644,5780,
234,10040,10459,
5092,4651,4713,
4993,4771,5252,
4860,5095,4774,
4035,6181,6779,
1252,10048,9525,
2549,9296,7971,
3018,7578,7666,
6925,2598,3306,
88,10678,12196,
6859,2517,1999,
2310,7777,8310,
3438,6850,6382,
4798,7085,7447,
5092,4465,4017,
778,9640,10186,
5346,6491,7091,
103,10634,10902,
3097,8158,9174,
6481,3105,2698,
3525,7269,7958,
3173,6557,7123,
2157,14746,9860,
590,9780,10494,
7477,1667,760,
6603,3198,3844,
5425,5003,4644,
7257,1261,1583,
4435,5594,5148,
406,11695,11535,
5907,5783,3841,
9262,1165,1285,
2113,8979,8654,
2582,7450,7927,
219,10203,10095,
6859,1852,1745,
4045,6190,6658,
6750,2622,2222,
6613,3640,4552,
3967,6434,6056,
2689,9298,8943,
7643,1729,2401,
7546,1525,670,
7824,416,452,
1159,9853,9708,
2868,7207,8005,
1071,9646,9393,
6523,2283,2966,
727,10176,10226,
5125,4550,4782,
3226,6837,6551,
6329,2918,2820,
1874,9257,9530,
2915,6707,6800,
4692,5753,5869,
1657,8839,8791,
452,10752,10799,
2813,8618,8413,
2277,9670,9578,
7910,208,224,
4865,5270,4827,
6167,5275,3665,
6399,5408,3472,
1299,11265,9838,
4962,5592,4726,
6067,3292,3884,
1850,11828,8840,
9622,2640,2006,
3336,10018,8259,
991,10792,11428,
5050,4390,5048,
7614,492,600,
379,13525,12598,
4510,5632,5162,
5801,3688,3341,
5689,3496,3139,
6827,2100,1635,
5108,5547,6213,
6733,2536,2091,
3909,7014,6849,
4859,5078,4607,
1198,10716,11374,
2152,7968,7957,
6550,3448,3013,
579,10420,10472,
116,10398,10321,
7186,1936,1256,
694,9663,10393,
4770,5078,4676,
5468,3754,4283,
5045,5502,5655,
1851,8706,8254,
5023,6622,5822,
4556,5005,5717,
11848,2189,1766,
6208,3323,2917,
4395,5251,5959,
2774,7585,7136,
3218,6878,7594,
5464,3714,3913,
5087,5408,6100,
156,11272,11460,
4509,5001,4617,
4183,6238,5652,
5547,3819,3544,
6677,3091,3712,
5923,4613,3015,
663,10366,9965,
3109,7195,6702,
3564,6538,7302,
511,13194,11547,
2457,7423,7568,
2066,9300,9463,
3380,7203,7157,
5359,4326,5018,
3526,6392,6920,
1895,8844,8371,
2305,7668,8437,
4744,6996,6703,
947,9430,9891,
2380,8009,7473,
5324,5323,5753,
950,9850,9288,
3807,6406,5992,
274,10445,9982,
729,9407,9978,
8210,2111,2829,
3069,6645,7372,
2960,7397,6958,
719,10126,9548,
10122,2172,1676,
5917,3621,3840,
6322,4416,4489,
4237,5668,5299,
6394,3052,2654,
4802,4975,4429,
3496,6113,6679,
306,14650,10229,
3400,7196,7207,
4012,5426,5646,
1446,9323,9589,
2279,8172,8578,
6571,2973,3117,
3960,5987,6091,
3193,8157,8526,
5216,4678,4342,
3199,8629,7870,
8591,187,194,
4229,5800,5065,
1969,9070,9618,
1218,9593,9274,
6191,3597,4366,
3639,8088,7691,
3368,7951,8710,
6332,3271,3308,
3436,6795,6291,
1388,9198,8740,
3502,6928,7615,
5410,4126,3655,
4043,5482,6099,
3145,7908,8115,
2238,7957,8799,
628,9850,10621,
3978,7983,7683,
4281,5676,6227,
251,10658,10382,
853,10785,10631,
5736,4505,4025,
1163,9704,9232,
5178,3748,3833,
3113,8343,7354,
4621,4989,4574,
5331,3904,4019,
3789,6105,6794,
2567,7594,7292,
499,10311,9621,
4925,4006,4610,
6271,4023,3491,
2960,7850,7506,
6036,3529,3897,
7862,2012,2696,
4042,8043,8245,
2011,8899,8354,
2216,8844,8363,
7106,2286,1922,
2313,7854,8630,
3764,6314,6919,
4661,4896,5494,
1536,9435,8948,
6651,2337,2411,
8331,4851,5255,
1982,8462,9240,
2628,8482,8152,
46,10659,11204,
1334,10193,9112,
3470,6999,6499,
305,10580,10816,
8429,2139,1569,
3585,6420,6583,
624,9924,11067,
7741,981,1084,
5957,3329,3439,
4946,4599,4680,
1116,9534,9587,
3567,6558,6011,
5093,3776,4364,
523,10409,9929,
6971,3152,2742,
5779,6103,5641,
2666,7522,8088,
1694,10602,9372,
1616,9176,8837,
1335,9380,8944,
5921,4230,3779,
3286,9385,8839,
6391,5620,6221,
4728,6476,6485,
2436,7736,7308,
6032,3327,2923,
869,10615,10090,
4039,6194,6782,
7947,1169,1324,
6871,2982,2488,
5140,5447,5064,
7662,2028,2703,
11657,174,175,
6241,2811,3480,
8307,69,57,
6563,3011,2683,
1656,9545,9232,
4041,6226,5582,
1855,9083,8556,
9277,4308,3841,
871,9733,10315,
2630,7339,7893,
2904,7179,7886,
1599,8633,9417,
6040,2934,3566,
5210,4035,4733,
5362,6444,4675,
6695,2486,2049,
2634,7912,7399,
5817,3411,4017,
7302,1194,1329,
6443,3505,3106,
4374,5003,5126,
2114,7931,7927,
306,10395,10087,
5119,4348,4580,
5237,4345,4369,
3905,6030,5698,
6362,2453,3104,
7965,2608,2252,
5988,3657,4349,
5899,3726,4450,
4645,5899,5503,
4839,4930,4977,
5245,4147,4248,
2558,7664,8361,
7823,4927,5242,
6387,3222,3906,
2552,8360,7778,
2440,8228,7898,
1938,8740,8220,
3206,7074,6566,
5411,3650,4348,
1557,8892,9519,
7818,1594,2134,
582,10542,10256,
7011,1937,2346,
5330,4383,3964,
7739,479,508,
1649,8623,9228,
6376,3757,3385,
2253,7746,8285,
3172,9622,8112,
3754,6231,5856,
2218,8282,7855,
5118,4594,5281,
5483,4515,4923,
6984,1903,2545,
2073,8625,8313,
10172,1871,2019,
3432,7076,6603,
973,10978,9764,
1753,8653,8443,
4186,5306,5283,
6355,2838,2943,
10399,2481,3182,
3387,6704,6735,
4677,5175,5494,
8644,4172,4136,
912,10743,10261,
2336,8246,8489,
5269,3962,3997,
6936,1708,2399,
1434,8547,8727,
6795,1654,2327,
1328,9034,9055,
2571,7605,7527,
3303,8355,8488,
921,9449,10010,
4473,5001,5700,
1860,8343,9082,
9743,3095,3132,
3828,6435,5967,
4466,5220,5826,
2038,8735,9238,
4188,5252,5823,
3535,6764,6985,
7507,1570,2107,
4840,6807,6818,
1192,9468,8945,
7108,3571,3652,
3051,7324,7587,
321,10225,11037,
6698,2845,3666,
2754,7356,7581,
5871,3641,3592,
2842,7471,7090,
7371,2200,1789,
2002,8299,9053,
1278,9338,8847,
6980,2531,3234,
706,10955,10220,
5432,4320,4352,
3659,8042,8945,
1979,8346,9210,
6271,3462,3499,
6661,2539,2812,
2248,7628,8239,
8435,552,390,
5264,3945,4008,
2867,7139,7760,
2015,8700,8407,
7437,3858,4278,
1462,8708,9401,
2270,8475,8138,
7415,4837,5503,
1185,9504,9021,
2364,8191,7667,
901,9870,9537,
7338,5147,4646,
2975,7674,7289,
618,12547,10650,
479,10478,10017,
5889,4393,3926,
2912,7663,8014,
7417,1171,822,
2659,7758,7410,
5333,4428,5024,
640,9806,10511,
4233,5142,5753,
4973,4281,5046,
4656,4871,5546,
6518,3014,2633,
3170,7969,7617,
7204,2257,2924,
7412,1439,669,
6697,2165,2766,
3308,6905,6481,
7785,1613,2257,
12208,1219,773,
1869,9148,9670,
1838,8792,8354,
3090,9620,8499,
7743,2057,1623,
5091,4608,4993,
4090,5779,5421,
5237,5278,4979,
5430,3658,4247,
7142,3501,3681,
6233,2846,3521,
3601,8073,7928,
6890,2678,2300,
6371,2676,3245,
5982,3940,3125,
4275,5568,6275,
1350,10119,10060,
4476,5505,5145,
3974,7979,7537,
7006,2354,3000,
4370,8644,7114,
8513,2502,3098,
6552,2482,2072,
3191,6875,7172,
5968,3563,3176,
3048,6766,7060,
6576,2928,3128,
1014,9331,9365,
1360,9374,9663,
2332,8779,9001,
1078,9786,9490,
5884,3763,3801,
4624,5238,4767,
6988,3054,3280,
1213,9660,9712,
4008,5465,6054,
4567,5294,5519,
2984,6934,7188,
1448,9285,9010,
6373,3146,2743,
1256,8871,9583,
8653,1998,958,
2142,8568,8090,
6921,2517,2822,
1900,9613,9028,
7402,2551,2101,
7939,1937,870,
145,11026,10685,
1475,8808,9388,
4238,7189,6686,
4736,5626,5794,
10413,1835,767,
2553,8981,8235,
5929,2960,3620,
3633,6342,7029,
6223,3182,3849,
4018,5248,5895,
2344,7766,8600,
4187,5985,6708,
4343,5908,5545,
2861,8110,7805,
3642,7284,8152,
825,9510,10015,
7258,1646,1679,
2747,7483,7765,
4318,6552,6665,
3294,6853,6491,
4252,7145,7610,
359,10629,10378,
6135,3468,4207,
3623,6521,6096,
7503,1827,806,
2460,8361,7561,
3985,5974,5487,
1557,8674,8993,
1856,8860,8851,
10788,3352,1272,
2538,7359,7590,
2109,8423,8543,
1527,10434,9906,
4724,7742,6791,
2787,7114,7658,
2949,6782,7303,
3575,6127,6800,
2563,7671,8396,
5876,3800,3361,
7163,1677,1759,
6718,2478,2676,
5713,4724,3612,
4485,4848,4872,
3011,7475,6909,
3543,6995,7063,
1875,9164,9760,
5943,2825,2954,
7383,800,959,
384,9830,10537,
7189,2145,1660,
6096,4633,3053,
1297,9738,9421,
1941,8450,9079,
6144,2869,2829,
2174,9412,8850,
1072,9335,9896,
80,11039,10734,
7583,1144,1216,
3618,7019,6534,
4332,5958,5571,
7283,1690,2324,
1802,9133,9540,
4180,6238,5869,
7078,1817,2033,
1979,8063,8600,
1128,11156,10292,
2373,7813,8370,
2579,7576,8310,
6977,2148,2446,
3989,5626,5744,
5475,4490,4012,
5779,3442,4057,
6734,2293,3015,
2876,7422,6956,
558,10291,12066,
6692,2019,2028,
181,10283,10506,
2322,8119,8284,
7535,4147,4341,
2875,7029,7565,
6719,3307,2872,
7006,2146,1738,
3859,5817,6543,
2701,8947,9002,
7364,1982,753,
431,10059,10795,
4671,5115,4670,
7839,1813,2409,
1625,8640,8583,
340,14788,12217,
2120,8971,9495,
5331,4499,9888,
1879,10638,8893,
5232,4770,4878,
6399,2479,3155,
1804,9639,9310,
2339,7747,8431,
6707,3206,3407,
5927,3665,4390,
5921,3548,4117,
803,10184,9610,
1423,8835,9593,
4114,6657,7210,
4846,4842,4936,
306,10168,11724,
2135,7860,8453,
1106,10237,9891,
2915,7041,7616,
4752,4814,5211,
5180,4097,4695,
7645,686,871,
1200,9464,9134,
6173,4201,4320,
1581,8536,9177,
4727,5173,5731,
111,10404,11001,
6463,2409,2528,
4511,5434,5522,
5162,4585,4243,
7427,2263,2861,
4208,5894,6541,
1874,10156,8861,
7601,803,898,
2001,9803,10417,
2247,8944,9142,
3711,5609,5735,
4299,5101,5721,
6103,3229,2843,
112,10827,9999,
6113,3795,4502,
5926,4250,6021,
7288,3181,2959,
9654,89,61,
556,11337,13065,
7718,5861,6024,
6969,2394,3135,
5272,4854,4375,
6449,2842,3267,
446,10559,10417,
2307,8755,8275,
5447,5080,5104,
4718,5229,5911,
5955,3164,3234,
2599,7798,8491,
2072,8626,15142,
3375,10595,7265,
5834,3860,4081,
1214,9954,9611,
5329,4830,5139,
4083,5825,5485,
5987,5985,6401,
2522,7325,7307,
358,10724,11156,
426,10492,10562,
2895,9469,7293,
867,9946,9959,
3493,7042,7207,
3589,5981,6653,
8719,394,170,
5871,4614,3757,
7819,2149,2799,
5764,4224,4715,
5293,3633,4240,
4007,5453,7648,
6238,3516,3095,
7335,2863,3678,
5181,4283,3955,
6946,1675,2344,
1462,9253,8667,
7389,1592,2288,
3195,8110,8525,
402,10035,10541,
3500,6085,6649,
6514,2794,2180,
7852,1559,2017,
2433,9014,7551,
7201,1347,1351,
7475,3040,3735,
1407,8788,9405,
2911,7384,8153,
7896,1067,1070,
2884,7227,7727,
3478,6636,6058,
1283,8962,9616,
6558,3419,3047,
4956,4889,5547,
7553,1005,739,
5477,9490,4186,
1474,9433,8784,
7670,1317,1342,
1312,10158,10266,
6967,3966,3622,
1970,8118,8663,
7296,1217,1351,
3546,6001,6600,
6556,2330,2912,
7539,1866,851,
7855,2217,1443,
2742,7539,7218,
6838,2741,2842,
2564,8337,8538,
5100,4066,4066,
