Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
14,39809,21,
15,42874,20,
16,40322,21,
26,37303,22,
28,36590,21,
16,45242,37,
27,60191,21,
27,34586,18,
15,40570,22,
17,45925,37,
14,34815,18,
32,41563,31,
19,36085,23,
13,35551,18,
27,35011,42,
26,35648,33,
14,42077,21,
14,39141,23,
16,42154,19,
27,36240,22,
27,37249,18,
27,35959,34,
14,36303,18,
14,36728,35,
14,39374,20,
14,36954,19,
16,36989,23,
28,36789,35,
15,37035,42,
15,38142,24,
28,36657,20,
39,44742,44,
19,37645,19,
16,38105,32,
28,39533,26,
15,41084,38,
14,39037,26,
16,37538,24,
15,39383,20,
14,38909,36,
28,41518,19,
14,37176,36,
14,172607,23,
14,40877,24,
14,37541,19,
15,36512,34,
27,35254,19,
14,36014,23,
27,36186,19,
14,37226,19,
15,40690,20,
15,40354,34,
17,36097,18,
18,41990,28,
16,36375,25,
30,40221,20,
15,37161,18,
28,37419,22,
28,39559,21,
15,36502,24,
27,36386,21,
15,40263,20,
16,37691,21,
14,43171,35,
14,35905,18,
32,41908,39,
29,38524,26,
14,38345,19,
14,38234,26,
27,37588,32,
27,38518,19,
15,37936,21,
16,39548,21,
13,37922,20,
14,36059,24,
27,37196,36,
15,41740,20,
14,38419,29,
30,39341,26,
29,38022,33,
17,41397,20,
15,37478,34,
20,36971,26,
14,37441,28,
16,41296,23,
28,36042,24,
14,38181,18,
14,37891,35,
15,37516,20,
27,36259,23,
14,36048,21,
14,36495,26,
15,35891,23,
27,37429,35,
19,36684,19,
14,36818,23,
14,35616,19,
14,38391,26,
29,38535,20,
14,38423,37,
17,45464,22,
15,38077,22,
29,38237,20,
15,37539,18,
25,37731,20,
27,37672,21,
26,36158,19,
18,41769,28,
29,37347,20,
14,37949,20,
29,36942,24,
15,36798,22,
14,36867,26,
14,35840,21,
27,35684,23,
14,37794,26,
13,36581,42,
14,37023,33,
14,37979,19,
15,38657,28,
15,37163,25,
14,38431,25,
19,35914,24,
14,37500,32,
14,35986,19,
15,37018,38,
27,36264,40,
16,37825,21,
14,37208,25,
28,36116,25,
21,36826,20,
16,38266,29,
14,35547,36,
27,36055,23,
14,36847,19,
14,37403,43,
14,37736,20,
14,36930,23,
27,36542,18,
17,36889,33,
28,38486,19,
15,36875,34,
19,36153,19,
26,37414,21,
20,38362,25,
15,37054,20,
31,42936,21,
