Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
6771,31486,29810,
12468,17003,16882,
15473,20476,15762,
9368,29393,23692,
27824,2967,2590,
2581,37036,34587,
8399,32471,29595,
24127,3392,3001,
20019,8653,7150,
14718,19496,17135,
22531,4113,5193,
12414,20948,17913,
6777,30115,27278,
13226,24548,21564,
421,42600,39883,
20103,11041,10052,
24103,3104,2212,
24192,2621,2190,
2012,37400,29844,
11169,16782,15333,
2813,30839,29176,
3092,29321,28583,
18338,6353,6012,
12539,19844,18353,
23840,2262,1126,
12236,17868,16464,
4799,30154,27848,
11621,19972,18402,
21380,6188,6158,
21213,3923,3712,
7129,30273,32008,
11236,19200,17521,
20992,7561,8655,
8128,26269,23123,
19878,5173,4166,
22620,521,257,
10135,33619,30729,
22002,5456,4991,
22815,5614,8881,
10163,21774,19445,
10286,27574,28515,
8797,25499,22934,
8073,27324,26189,
5976,28562,29452,
12333,22042,18974,
11246,24626,23045,
3071,32327,31430,
17768,9336,10631,
13671,17358,14710,
7033,31145,31173,
15103,13777,13723,
13514,22614,21529,
9282,21917,20311,
7883,24225,22100,
19032,9476,8854,
18179,14732,9764,
1307,36157,34201,
4655,38480,32450,
4788,30815,27136,
12422,17362,15841,
13082,16652,15365,
19034,6881,6195,
18079,8469,7593,
13661,14671,13183,
16067,14246,12101,
3751,30446,28682,
18616,11292,10693,
20515,8404,8043,
18273,9970,8725,
2415,35269,30925,
21917,2370,2948,
5389,29715,26509,
3461,37368,36701,
11128,19912,17695,
16338,20716,14914,
3344,33572,32485,
11840,27157,20529,
16696,11298,11925,
21966,8823,8262,
6581,26611,24497,
20555,10102,7597,
5364,28899,27219,
5077,30383,26466,
10576,20771,18706,
2589,42401,41854,
6868,25743,23941,
6785,26707,24785,
6272,28443,26281,
10608,21442,19042,
7396,29877,24799,
5535,29304,28343,
13044,19771,18267,
4658,35096,35394,
2751,33856,31756,
13234,16208,15389,
7831,24279,23386,
3059,33169,31506,
6911,28595,25834,
18191,8703,6474,
11926,17833,21406,
21072,2565,2423,
10267,21654,19042,
18934,9660,11357,
21036,8531,7217,
19274,7370,6363,
14583,14738,16523,
1857,34626,32493,
9622,23601,20421,
18089,8630,8268,
16709,10955,9242,
7349,26316,24548,
18256,11901,6184,
10408,20869,17791,
5678,32627,34714,
15229,15511,13532,
13528,19627,17685,
3494,32598,30812,
10307,22824,19971,
20931,5444,5318,
4228,36686,37356,
8490,25779,22520,
16084,12705,11723,
12229,18489,16146,
2423,33845,31011,
20773,4228,4030,
5926,29482,29530,
17618,10715,9454,
11089,22194,20068,
13289,16672,14695,
10699,20287,17787,
2302,33570,35916,
6914,25645,23808,
4633,29578,28308,
8639,25581,24541,
13599,16383,15049,
12799,17263,15328,
18832,8281,6396,
19691,4466,4015,
16096,15449,11307,
15158,13065,12074,
14449,21326,18974,
4113,30451,27655,
3119,37064,33119,
3815,34839,32148,
21260,5659,4273,
20336,4785,4463,
1833,35402,33655,
8519,24904,23145,
15278,13415,12174,
21446,1992,1928,
21033,3840,3863,
7852,24568,22148,
5553,28135,25541,
5572,28495,27106,
1348,35666,32536,
692,35425,35377,
5173,29621,27990,
3099,33552,31302,
14928,13233,12768,
17257,8974,8312,
11527,22126,19098,
11573,19489,17857,
17097,12955,10835,
16733,11000,9870,
14537,18102,16300,
5443,29286,26108,
3975,31163,29917,
19222,6408,5815,
3768,32264,33726,
20824,3724,3616,
12963,16676,14167,
9052,22110,20130,
12455,17888,16875,
2068,34623,32073,
20968,3502,3290,
20228,9178,8586,
6584,27828,25102,
4613,29255,27190,
20858,5290,4066,
11802,24889,21254,
3361,32180,30323,
2844,35210,33585,
393,44676,40620,
11658,19418,17715,
3221,39181,31124,
19341,4853,4297,
14488,19678,17346,
21400,3100,2998,
12776,27636,24437,
19802,3873,3559,
10202,23363,19120,
8927,24913,22947,
13846,22373,20963,
11293,20081,18673,
20086,4545,4410,
4296,30676,27958,
15214,13047,13205,
18186,9156,8616,
2680,39476,40007,
11054,19581,16934,
20871,6450,5826,
654,37361,34700,
21167,7302,6244,
2487,33875,31624,
18750,7299,7572,
14467,15219,13533,
8538,24166,21681,
11599,21152,19806,
11859,17947,16242,
18385,8513,7696,
16160,10281,14265,
7934,23942,21586,
22809,5593,6610,
4046,32968,30232,
19855,5753,6541,
2425,33610,31574,
1442,35625,33589,
6023,28600,28752,
26311,5002,4221,
13022,24533,22619,
11049,20004,17622,
1470,36763,31697,
19250,7359,7285,
4434,37930,34944,
6161,27490,24907,
1020,45285,39775,
13266,15767,14262,
12121,22946,21039,
12717,17977,15111,
2873,33718,30856,
9369,21940,20033,
13739,16132,14511,
15455,12906,11555,
16538,10410,10302,
9523,22295,20816,
16161,10642,10190,
10852,20087,19085,
13033,20974,18149,
8515,31635,31339,
10467,21387,18797,
4388,36037,33434,
22167,1437,1358,
21140,2623,2118,
309,36524,35716,
9993,22813,19779,
18040,8537,8024,
1943,34655,32213,
18168,8171,7922,
3964,31401,28989,
10354,23169,21880,
21203,5307,4571,
18619,7736,6003,
13265,19627,18350,
3034,32436,29792,
10480,21003,18854,
3861,30974,29613,
2367,33949,31712,
25131,3184,3818,
18731,6667,7035,
801,34659,33358,
621,36473,35329,
20603,12379,8160,
7391,25009,23544,
20268,5087,3892,
3583,36818,33796,
21862,3584,4044,
9725,23186,20810,
11172,20082,18510,
21601,4951,5366,
4847,29584,27017,
10779,20527,18280,
4043,32392,30004,
21630,4825,4306,
19001,7085,7664,
17364,9193,8228,
11415,18241,16825,
16192,15581,12320,
9066,24900,22886,
24754,9356,7850,
11654,18502,15936,
17243,8964,8125,
4483,32381,29964,
18358,8671,7017,
22500,1233,633,
10791,29242,26920,
3085,32677,30626,
14083,15451,13681,
9267,23246,19711,
9792,23769,22185,
14219,13860,13091,
2173,34978,32634,
19610,6205,5784,
19747,12166,11613,
17088,11417,10798,
7366,25098,27676,
12791,19997,18242,
2634,35332,32137,
481,37053,48323,
14744,13487,12203,
23502,4924,3248,
13288,18009,14616,
25936,2415,2594,
7622,25029,22164,
19453,15002,11290,
14127,16743,14594,
956,38812,35668,
16628,11764,10251,
24674,9317,7490,
14852,14032,11981,
15180,13301,11256,
3011,34871,31619,
11478,19105,16305,
9713,21550,20341,
19345,6847,5441,
2797,33481,31773,
1744,34923,33934,
9094,24441,21066,
15784,15029,12490,
8545,27603,24643,
13407,15578,12723,
20359,5641,6548,
16227,13714,12787,
11485,18406,18451,
274,36026,35431,
5167,38321,31203,
14184,15378,14567,
4741,34914,33534,
3063,31937,30276,
8072,25313,22973,
25329,4290,4019,
23720,3506,3713,
24313,3180,2276,
21213,4887,5032,
7562,25544,23645,
18062,16346,13442,
20213,4771,7281,
21529,8362,7361,
19824,6362,4771,
1616,35021,36761,
13620,14861,12690,
291,36322,45869,
1530,35676,33488,
19192,7657,6423,
14189,16661,14199,
6290,36175,28872,
4080,31661,27976,
491,36368,41122,
13003,15787,14885,
5779,28396,26810,
16853,9270,8155,
19089,7204,9528,
21177,7647,6568,
4281,34630,30037,
12459,17060,15314,
22113,2249,2599,
11312,18243,21275,
10598,21020,17762,
9376,24740,22653,
6935,26758,26117,
8515,28426,27571,
13423,18408,17205,
14600,14192,12866,
12503,17669,16054,
18229,9010,7649,
3635,32739,30080,
6934,35180,37205,
17897,8722,6888,
20031,4054,3621,
9436,24348,22046,
10400,23557,19418,
13127,17043,15754,
13873,16195,24180,
11305,19811,17112,
25467,3941,920,
11626,19835,16915,
18666,10185,8474,
14293,13792,13093,
3647,35637,31329,
22175,147,84,
20771,3892,4178,
5426,29280,25751,
20238,10473,9051,
14920,13979,11642,
12532,17284,15654,
18274,6906,7449,
17266,10727,9294,
2891,33012,36968,
9887,22609,20722,
4134,33898,29279,
3267,33723,31111,
13782,14896,13489,
10294,20786,18521,
8371,23943,22349,
20415,5162,4659,
16812,23616,14259,
11659,18150,16578,
17630,10546,8443,
21055,3598,3268,
470,36641,35192,
6896,26174,23855,
9549,31323,25911,
8273,24275,22218,
12653,23596,19401,
10070,23418,20626,
11616,31328,21470,
20908,3496,4710,
12266,27812,20511,
13310,16448,16479,
21222,5122,3684,
2663,34186,31859,
16791,12565,13020,
2197,34427,31916,
7629,24555,24720,
8586,26720,23676,
7924,26125,23995,
9023,23113,21624,
21368,3167,2840,
10788,21783,20154,
19159,7004,6214,
20918,4364,5266,
8579,24279,24508,
1253,39053,34650,
8306,23663,21266,
6614,27040,25506,
5491,31042,28956,
14699,13806,13786,
13878,14892,13768,
12271,18085,15307,
20754,5193,4122,
15416,15861,12763,
8186,24156,20673,
7037,25858,23310,
20998,6865,6625,
5056,34699,27875,
7195,26024,24383,
13278,19707,16544,
20056,6968,5226,
12741,21734,18135,
17844,8964,7359,
12616,17825,15434,
21751,2092,2006,
12292,17799,15886,
21464,2564,2782,
3487,33830,31382,
424,36845,33600,
3419,31743,30296,
20998,2642,2825,
15241,11923,10493,
1945,41235,41604,
20004,4290,4978,
18549,6934,5599,
17861,9163,8635,
5529,35121,35197,
19875,4289,6020,
7173,27497,26000,
8343,25528,23489,
15029,14601,12419,
10220,22868,22713,
20828,6081,4576,
7498,24913,23089,
6606,28103,27782,
2913,33712,31139,
12148,22633,28903,
9780,23156,21259,
8566,33553,25804,
20803,3958,3798,
13975,22613,15421,
13702,14565,13144,
14558,16239,17658,
10965,21394,19354,
12416,23842,23870,
6860,26565,24309,
13106,17174,14615,
10973,20251,18361,
13565,15944,13471,
12095,19134,17685,
2347,34578,33633,
11210,24892,25573,
22664,847,735,
6151,27519,31717,
19904,4870,4356,
11178,19552,20337,
15982,12725,11225,
24172,3041,3321,
17582,11496,9526,
15390,14545,13029,
22478,2925,2192,
15962,12170,11837,
19805,7034,7058,
8095,34062,24141,
6948,26509,24532,
20043,4862,5030,
7619,24998,22383,
6558,27061,24684,
5155,29315,26987,
2141,34756,32833,
5791,28217,29163,
10988,19494,17573,
3701,32909,30675,
442,35957,37664,
3131,31526,30217,
10919,24593,18684,
9939,21744,20357,
12308,17648,15162,
19028,5943,5550,
17190,10268,8672,
1825,44400,37646,
18558,11334,11837,
11817,24342,20939,
9456,22246,20980,
16896,9239,11284,
16992,10282,9603,
6619,29075,26314,
8187,25020,23749,
6297,34131,31278,
15975,12304,10311,
20576,3834,3344,
16485,11511,10138,
5586,29105,27209,
22500,3019,2998,
14816,12736,11113,
20301,6688,6551,
13948,20180,22786,
4030,32358,29653,
13668,15002,13060,
10242,20850,18179,
4823,30150,27971,
14771,13451,12555,
11002,20088,17889,
12615,18118,16391,
577,42199,46071,
8509,23549,21677,
6318,35839,35503,
11269,19400,17734,
13663,15309,13037,
10359,34177,31419,
8589,23766,22309,
20583,3863,3693,
2418,40669,37094,
7004,26247,23397,
3312,31980,29376,
5483,30584,28654,
6669,38054,31010,
19680,7183,6522,
6269,30107,28626,
2789,32759,32404,
516,36763,37334,
7932,26474,23921,
11790,26713,26178,
14194,15463,13507,
21026,3676,2576,
8444,23445,21287,
10711,24011,22227,
11698,21708,18523,
7711,26946,26588,
12279,17036,14832,
19679,5728,5821,
744,41823,42716,
2135,34486,32738,
18669,12689,12041,
2424,34695,32641,
10801,19357,17690,
7795,27002,24544,
2697,33267,31681,
16917,10054,8767,
2557,40524,32606,
18617,6981,6144,
15340,13745,11146,
15353,12835,11789,
6712,32133,33205,
14782,13715,12270,
8655,24410,24197,
13905,14564,13027,
11282,22903,21827,
7642,25910,23286,
21984,7489,7200,
22953,1405,1217,
21875,2439,2461,
2015,34152,31291,
1144,35380,37829,
5559,30534,29792,
8138,28066,26192,
6211,29665,28061,
18814,12307,9887,
23602,1500,1526,
19446,5818,5311,
15345,11743,11121,
16344,12203,11329,
2082,34810,41229,
11642,19508,16487,
18486,13595,11999,
2457,33256,34185,
2586,37432,37767,
21537,3481,3832,
16143,12761,11142,
13226,16066,15210,
18681,12443,10657,
788,36676,33759,
23364,2273,2746,
16034,11856,9418,
10589,21821,20116,
22294,6513,5325,
19772,4917,4360,
1786,35181,34629,
18565,7686,6878,
18547,8497,6715,
15450,14650,13206,
22232,2107,1207,
18123,7598,9861,
9619,23546,21650,
9699,24963,20528,
12795,17064,15514,
1108,35406,32658,
