Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
5185,15688,15596,
2839,19186,19378,
2087,20686,19392,
14291,898,769,
9060,9848,8964,
4220,17391,15608,
13420,2034,2631,
12857,3445,2716,
9888,9505,9642,
5880,15903,16429,
12043,5465,5760,
11178,8297,7368,
12748,4311,3910,
1567,23870,23640,
13030,2547,4030,
6930,14765,14578,
14064,904,542,
14032,1291,1511,
4397,17578,17304,
12136,3404,3906,
5913,13686,12500,
10754,7703,6521,
3592,17932,19480,
10205,12553,6974,
20637,3750,3933,
1335,26933,21496,
8080,10086,10517,
9313,10687,10010,
74,22015,22366,
12845,4278,3737,
1480,25280,22711,
6398,12631,13510,
4471,15695,15451,
13541,2591,1990,
9434,8520,7819,
7985,10808,11400,
2963,18196,17635,
12429,4783,3902,
6472,15669,15211,
9924,9988,9572,
1271,23939,23226,
11743,5009,4265,
6462,13358,15029,
14376,3011,2484,
14299,3232,2872,
297,21574,22433,
7672,11463,10951,
4261,17183,16907,
4002,20363,19637,
11203,5636,4721,
5219,16029,14214,
15968,2635,2175,
575,22468,21777,
1397,20220,20886,
11514,5972,6507,
14214,2297,2439,
11414,6706,6604,
7043,13077,11514,
5491,15001,13626,
8413,9891,9754,
1569,21952,22752,
4683,17814,15234,
8578,11381,11371,
5596,14017,15668,
11167,6947,8477,
10160,7587,8237,
12169,6453,5119,
3588,16980,16166,
5668,15654,15715,
11281,6984,8063,
11025,5853,6211,
15318,3028,2517,
7974,12236,11112,
13412,2459,1724,
11788,7661,6552,
1079,21305,20784,
8046,10771,11091,
13682,3789,4371,
3895,19677,19801,
6269,12905,11965,
9286,9986,8950,
8415,9428,10588,
5423,17642,14753,
5597,14505,13438,
2904,18589,18337,
4129,16865,15361,
1872,19627,20055,
13587,2231,1818,
10573,7175,6364,
12121,6629,5534,
6972,16141,14276,
6635,12217,13319,
2211,19980,20241,
14824,2016,2449,
10501,7000,7466,
7798,11715,11049,
12025,5739,5055,
3928,16761,16107,
12869,4274,3811,
5257,15196,14063,
508,22998,21760,
4387,15209,15739,
13932,7353,6555,
12473,6287,6643,
9401,20433,19048,
8933,8708,9510,
3163,18750,19568,
8927,9016,7967,
301,22207,21941,
13779,2245,1517,
8130,10269,10648,
4344,16999,14959,
15078,5679,4947,
6899,11815,11902,
12714,3610,4263,
11140,6822,5971,
10455,7881,8650,
3916,17653,16600,
4279,16796,17191,
3308,20200,21976,
2411,19566,19837,
13172,4965,5278,
9381,8470,9003,
134,23158,21575,
2048,21042,21232,
4903,15105,15344,
4396,16018,16301,
14058,3584,2998,
5596,15191,13977,
4407,17614,16367,
7131,12137,11932,
12309,6456,6596,
9126,9022,9676,
13059,6054,6543,
4398,16250,15160,
8161,14237,12033,
12452,3778,4132,
6758,14835,12211,
8593,10221,9651,
5952,16637,16242,
13107,2971,2132,
8057,10119,10850,
5016,14503,14456,
8245,13466,15858,
2957,19114,23060,
14452,2242,1611,
15824,2122,3319,
8865,9073,9488,
13264,3559,4373,
1071,36781,21171,
10086,7864,8475,
9690,7908,7333,
1628,23385,19730,
796,21290,20889,
9423,10988,9823,
10750,6714,7038,
10361,7592,7796,
4716,15683,15281,
5160,15498,15515,
6161,14454,14081,
6435,15760,15246,
2141,19516,20310,
8994,9468,8698,
345,25980,21980,
6218,13885,13495,
11272,4920,5428,
1313,20657,20129,
8023,13439,12597,
1290,21264,21424,
12440,4956,4122,
3268,18347,17106,
442,22178,21900,
14411,101,120,
13895,1832,789,
7611,13121,12767,
2205,20680,21111,
6252,12629,13641,
14540,557,668,
6125,16138,14999,
10958,8936,8765,
8633,10130,9161,
8425,10116,8880,
2232,18405,18418,
4504,15746,15560,
1064,21311,23825,
8343,9561,9556,
3699,16207,17469,
8635,9431,9013,
8410,10468,11275,
15169,2172,900,
5499,14789,14855,
5128,16378,16017,
4506,16215,16438,
1343,21216,21750,
3473,18399,17267,
12450,7641,6733,
11955,4899,3952,
300,22481,23781,
1005,21445,20339,
3556,21387,21885,
5850,17138,16811,
1878,26247,23759,
8301,10391,9635,
7339,12430,13254,
5885,17276,16931,
8168,10137,10568,
2679,19138,18825,
16231,4856,3968,
4163,17413,16346,
513,24504,23027,
12672,3315,2979,
17173,1844,1019,
7444,13441,12521,
1023,25066,26599,
11817,10665,7013,
11416,6497,6986,
8827,10624,12820,
5587,16008,15529,
1075,21738,21699,
10630,9724,9079,
7867,11172,11103,
6790,15323,16756,
13538,2672,3482,
9883,8413,7874,
13459,3014,2386,
9778,9074,6688,
9043,8698,8856,
12058,6236,6709,
6309,13440,16441,
229,21673,22603,
14045,366,239,
3863,16259,15674,
5483,15467,13896,
2070,19804,19744,
1212,21189,20915,
1479,21012,19877,
2439,19161,18690,
11601,5294,4646,
3410,17244,25615,
8731,9158,10209,
16198,1582,1854,
1428,20880,21668,
7319,12216,11093,
14517,3249,2199,
8331,10786,9577,
11469,5904,4935,
10375,7426,7716,
9724,8177,8646,
1974,19281,21473,
12110,4894,5052,
11673,5103,5530,
6024,15939,19203,
12358,5075,6162,
5176,16206,15108,
5579,15664,13598,
14377,994,1139,
4260,15924,15823,
7414,12437,12313,
12914,3613,2994,
14259,3510,3672,
1320,20101,19527,
11331,5395,4705,
4076,22537,17445,
5777,14237,14820,
12283,4613,5775,
4664,15670,15556,
5501,15188,14628,
8374,10540,9334,
4182,16226,16548,
5075,15990,14779,
11986,5742,4897,
1336,20179,20914,
8850,9478,9882,
9139,9638,10130,
15595,3049,3687,
13438,3070,2321,
505,22185,20992,
13183,5239,4696,
3404,17606,17610,
11542,5547,5375,
13529,3979,6030,
5006,15401,15633,
1016,22040,21989,
14246,4651,4003,
4085,17283,16296,
15660,4230,2583,
6805,16099,15147,
3132,17243,16486,
13544,2260,2837,
9159,9739,9460,
6269,14358,14037,
5553,16990,15842,
7867,11839,10940,
5599,14152,15547,
6342,13933,12815,
272,23001,23666,
6931,13158,12499,
790,21606,21946,
12163,6218,5400,
10330,8174,8602,
10386,12162,11601,
7677,22335,20628,
5695,13877,14090,
10655,7334,7899,
8950,8969,9128,
1371,20511,20877,
9903,8091,8312,
5304,16300,14032,
11806,5155,4646,
8621,14135,12984,
3619,16300,16368,
3460,17487,16817,
3758,17596,16344,
11548,5407,7035,
12684,3347,3895,
10946,6564,9549,
7674,11862,10990,
12878,3517,4350,
9697,8170,8673,
3819,17886,16740,
10106,8903,8436,
7947,13902,13588,
7571,11002,12237,
9180,9905,9033,
12069,4978,4300,
2566,19027,18320,
11374,7551,7995,
14093,1597,1772,
11569,6253,7449,
1967,19582,20277,
2175,19851,20012,
8666,10263,8963,
16201,2070,2390,
3590,17021,16381,
9208,11532,11053,
6867,11836,12654,
5894,13446,13767,
4734,15602,15374,
10742,6943,6255,
7881,11691,10964,
4244,18212,18209,
15216,2667,2724,
13585,3536,3821,
13089,4720,5326,
3221,19766,19012,
12519,3488,3927,
9963,11161,11512,
6736,12320,13222,
2514,22012,21463,
8572,10748,9483,
3708,17472,16953,
1916,21284,21560,
8037,11257,12635,
9650,8950,9294,
5094,14291,15228,
4994,17402,17278,
13853,2431,2924,
7300,12343,13432,
4188,15847,16389,
8032,13799,12264,
7995,10430,11163,
9566,8882,8956,
13915,2096,1359,
5907,13651,13789,
1685,20336,23577,
12733,3335,3736,
4078,17249,16929,
4361,17249,15356,
8113,13433,12085,
7016,11498,13193,
14919,1188,1275,
12892,5310,3852,
9540,8025,8525,
1780,20070,23687,
12192,4014,4692,
14305,2358,2230,
9141,8732,8627,
4907,15858,14427,
12003,4883,4022,
5643,13226,14519,
4806,14988,14077,
14773,5244,5645,
1417,20267,21138,
5680,14172,14697,
1614,20049,22101,
16004,2247,1589,
13097,5011,5289,
10698,8619,9447,
3543,17988,19159,
3384,19787,21774,
4757,17786,17570,
2798,20052,18403,
9095,12849,14164,
11392,7795,9399,
1409,21623,24057,
4619,18805,16396,
816,22121,20977,
3367,20145,19793,
9498,8877,9092,
4100,16371,15050,
2579,22331,21252,
8547,11324,9584,
10973,10273,10446,
8294,13242,13816,
308,22527,22136,
8012,11228,10634,
13608,2467,1822,
2803,18944,19096,
2502,20623,19656,
4815,16576,16927,
5136,15397,14783,
9771,10084,9303,
12645,3502,4043,
12670,3259,3860,
12927,11112,14092,
12145,4616,5387,
6047,16616,15077,
10861,5375,5843,
10234,10230,9364,
7151,12098,11181,
4820,16972,16704,
14032,2045,1415,
11853,4486,6570,
11559,8964,9489,
3708,17757,16777,
1902,25057,19990,
14092,994,579,
4364,16464,16440,
6846,14939,15167,
