Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
105850,47,20,
103426,81,23,
107008,109,21,
105618,81,23,
104741,85,33,
106346,69,35,
109279,61,21,
103085,53,21,
107449,49,34,
110227,44,22,
105542,61,22,
107251,70,21,
106622,49,20,
108996,52,22,
125578,65,21,
105583,52,32,
103393,47,32,
102795,78,20,
107784,87,20,
106852,44,34,
105705,63,22,
104299,49,22,
109949,151,106,
118315,533,39,
109467,86,21,
105033,54,22,
103106,49,21,
109934,83,21,
103917,72,22,
106763,44,35,
103412,53,33,
105687,45,45,
104261,70,34,
106390,46,33,
119162,131,41,
104569,52,34,
106713,52,22,
106809,52,21,
102321,49,20,
106936,51,21,
105173,78,19,
107019,51,22,
104728,51,22,
105585,55,20,
106355,101,21,
107131,44,22,
104847,53,20,
103164,55,21,
108337,65,20,
113979,41,23,
108986,60,21,
104793,64,31,
105698,53,22,
103858,81,21,
104890,53,21,
106271,78,21,
106025,78,21,
104713,50,23,
120944,59,24,
117525,56,23,
102931,66,20,
103589,49,21,
106232,49,21,
106355,50,20,
103893,51,21,
108309,67,20,
103093,79,20,
104558,50,30,
103685,51,21,
106988,57,22,
104122,52,20,
113670,429,22,
107821,51,22,
106624,52,21,
107838,51,20,
109703,64,21,
106799,66,20,
116015,50,20,
107049,76,22,
106762,66,21,
131627,52,32,
103747,47,22,
103751,48,23,
104038,50,20,
105953,48,21,
105063,50,21,
104259,63,20,
106823,48,19,
108032,45,22,
108066,51,31,
106353,71,20,
103767,76,21,
107922,99,21,
104911,58,33,
103269,68,21,
106239,82,21,
103721,60,35,
103270,49,32,
103159,48,21,
106306,106,22,
103880,46,19,
104823,260,22,
123053,161,33,
104080,61,21,
107903,71,35,
110337,51,27,
108596,45,22,
112750,55,21,
107538,62,22,
115999,52,22,
104166,116,24,
120289,123,24,
109312,69,20,
103198,67,31,
105626,79,20,
106029,111,23,
104805,85,22,
108979,60,41,
106103,42,32,
109862,86,21,
106828,52,30,
106159,51,19,
106255,51,43,
106253,48,20,
106560,52,22,
106042,52,30,
109690,45,26,
101444,37,30,
104029,45,32,
105993,50,31,
104780,46,28,
106169,45,21,
111283,51,21,
105146,63,21,
103074,55,31,
105786,58,30,
103232,52,21,
103677,50,21,
101568,50,20,
122619,62,21,
110695,101,86,
104842,147,85,
103586,43,30,
117386,113,32,
109033,53,33,
105702,56,31,
102900,60,29,
104920,50,21,
103771,49,21,
121957,70,30,
102426,40,33,
104419,75,21,
107335,135,21,
108101,64,31,
104304,51,22,
103861,43,20,
111675,42,20,
106142,68,20,
104571,44,21,
106717,69,21,
115790,46,22,
102949,42,21,
104180,43,20,
106924,54,22,
103955,66,21,
111104,53,34,
118232,74,23,
104111,64,20,
106651,51,22,
107615,54,34,
132416,84,20,
105570,53,20,
106712,56,33,
112202,54,21,
105193,54,22,
103527,50,21,
104094,72,27,
104361,73,34,
126891,48,30,
104416,43,21,
104071,198,22,
108633,64,19,
108174,50,22,
132573,78,23,
103557,55,20,
104654,80,21,
132717,67,21,
102141,51,21,
108138,56,21,
111063,73,22,
106879,68,25,
125625,51,20,
109087,69,21,
109356,56,21,
109556,74,22,
104469,48,21,
103529,60,19,
106839,52,21,
119514,52,21,
102588,71,20,
109249,58,22,
109390,88,21,
103855,47,20,
106766,67,22,
105329,68,22,
105697,40,21,
106378,58,21,
105738,58,22,
101490,51,22,
106002,76,21,
106224,49,23,
101659,48,21,
103475,51,19,
136544,81,28,
107642,48,22,
106295,195,20,
107547,71,20,
104192,135,20,
120615,50,22,
106206,58,21,
106265,49,21,
103625,47,23,
104834,52,22,
119326,56,24,
119983,40,23,
104333,47,21,
110475,66,20,
110656,48,23,
135711,67,22,
104429,59,22,
109693,65,21,
103091,126,75,
129363,54,23,
105930,62,32,
106525,46,21,
103932,56,21,
104680,53,21,
107793,58,22,
101984,51,21,
107888,48,21,
102661,48,20,
106907,67,21,
103953,48,22,
103640,66,22,
104897,60,22,
105596,51,21,
106510,58,25,
110572,62,19,
102992,46,20,
107843,90,21,
103572,101,20,
127018,69,32,
120356,58,40,
111799,73,34,
106326,86,21,
109917,54,36,
104636,62,23,
101963,52,32,
110545,46,22,
100020,147,19,
105099,48,22,
107427,105,21,
105651,50,36,
107248,51,30,
105468,47,22,
105797,50,19,
114329,48,24,
106143,50,21,
104220,63,21,
103875,46,26,
116801,70,24,
108372,60,21,
116522,70,24,
104335,95,21,
106231,53,21,
100363,166,21,
101427,51,58,
123259,88,24,
127554,139,37,
109400,87,22,
106486,90,20,
119784,125,31,
110696,51,21,
103382,61,34,
108944,56,35,
112625,53,34,
104640,81,32,
103672,46,20,
125372,47,31,
106471,52,21,
103153,63,20,
102198,55,20,
119683,83,24,
105653,43,21,
106514,81,20,
107727,56,21,
103327,43,21,
102652,57,21,
108822,50,21,
120169,47,24,
117718,59,32,
103106,44,22,
105415,87,22,
104072,44,22,
116052,73,22,
109957,115,41,
106587,79,34,
101568,52,26,
108022,65,22,
118104,74,24,
105780,144,21,
107108,72,52,
109907,107,24,
114609,61,24,
104284,66,21,
114241,65,24,
110207,46,28,
103491,69,24,
101845,48,50,
111113,69,47,
102682,57,26,
113727,51,25,
106101,69,21,
105517,68,34,
106916,94,34,
104275,52,46,
107701,56,21,
108549,53,25,
105475,67,22,
106977,59,26,
108957,89,21,
103566,51,20,
111389,52,21,
110738,50,21,
120180,66,25,
105783,57,22,
102073,56,22,
104953,47,33,
109560,131,21,
112671,53,22,
106387,60,23,
105170,53,20,
109176,72,21,
104189,50,21,
105326,57,31,
103730,95,22,
108308,122,20,
106306,81,20,
102752,54,22,
103293,50,20,
106734,49,22,
105311,55,29,
104423,50,21,
105160,67,20,
104763,78,20,
111334,54,22,
107724,47,21,
127278,65,25,
121068,84,24,
104679,98,24,
103507,43,21,
108362,49,23,
102279,68,22,
103601,50,24,
104169,60,33,
102224,50,20,
108761,54,22,
103977,48,24,
103868,105,21,
107253,54,22,
130814,134,21,
105472,52,22,
106093,53,22,
102680,45,30,
106671,50,24,
126868,57,37,
105675,129,20,
104554,98,19,
109838,88,26,
103437,94,23,
106003,74,21,
122406,70,35,
126356,66,46,
104364,94,21,
108310,95,35,
104471,46,34,
103544,59,36,
118110,71,51,
106465,55,38,
117352,53,34,
115464,44,26,
104002,50,39,
129929,118,36,
106139,106,22,
103585,107,24,
107146,101,27,
106752,103,38,
102676,45,30,
106545,74,23,
104407,63,21,
106144,49,22,
102529,45,24,
106047,55,25,
106288,49,23,
121287,63,22,
108611,54,23,
104254,49,22,
104578,64,23,
106484,48,35,
103859,50,24,
103932,51,21,
104795,73,23,
103357,52,22,
106427,48,22,
103218,65,20,
103252,51,25,
106682,58,24,
104081,112,24,
108554,64,23,
103329,51,23,
116860,51,26,
107688,78,24,
102747,78,21,
105641,67,23,
103400,55,21,
107924,54,22,
111199,69,43,
106360,57,38,
108928,55,20,
104354,51,21,
105186,74,24,
107261,70,22,
108332,55,26,
105930,61,38,
106421,60,22,
103372,70,20,
101360,44,23,
115236,64,24,
103913,53,40,
105604,68,20,
103194,79,26,
106136,140,22,
132393,51,39,
112802,63,22,
106235,47,34,
105765,132,22,
122341,50,49,
106837,79,36,
102810,40,34,
119423,72,23,
105757,52,21,
106690,53,22,
106379,60,21,
112016,42,21,
106489,126,37,
104654,75,22,
106127,45,22,
110022,50,22,
104985,44,20,
106576,42,21,
127803,56,21,
109010,60,23,
106110,86,23,
103391,71,31,
110006,52,35,
109788,50,21,
112230,62,24,
107128,41,33,
107470,48,19,
102684,52,23,
106234,76,20,
103558,48,29,
106533,88,31,
105414,105,23,
106241,78,23,
105867,64,32,
106498,109,23,
106800,74,22,
107386,49,33,
104648,65,34,
103479,48,40,
123138,122,25,
105658,88,23,
106016,121,24,
104164,46,24,
106128,157,33,
105343,51,20,
111818,60,51,
106233,53,33,
103364,49,20,
108957,116,19,
123275,128,36,
125572,76,31,
105409,88,22,
104448,121,21,
115512,125,24,
103305,115,22,
106746,48,21,
105194,51,20,
108345,92,22,
104163,64,23,
107999,71,22,
104179,49,19,
120031,71,25,
109188,54,22,
103476,76,21,
111301,60,31,
106900,80,22,
103742,49,21,
108841,73,23,
102274,73,22,
106109,69,21,
105602,62,22,
103744,51,20,
103675,52,22,
109286,85,22,
105456,48,21,
102455,52,33,
111086,56,22,
104514,50,35,
106313,53,23,
111666,49,21,
103563,62,20,
106408,85,23,
112824,84,22,
106256,89,24,
103549,52,33,
122880,50,32,
104693,49,34,
104938,55,34,
103815,90,22,
110055,88,20,
103592,51,32,
114985,78,22,
104777,62,30,
106652,62,34,
110537,68,22,
104183,65,21,
108570,99,21,
105235,50,22,
103646,51,19,
115275,51,21,
106513,54,21,
109157,69,22,
116596,96,37,
102602,62,22,
109301,51,22,
125114,54,31,
99921,94,23,
111320,113,40,
127053,50,34,
103039,48,34,
103854,64,21,
105269,52,34,
110164,42,38,
103674,49,22,
142458,63,33,
107232,89,21,
103507,45,23,
103874,84,21,
105143,79,37,
104433,48,34,
104036,45,25,
109204,72,23,
109255,45,25,
102815,68,22,
107110,64,20,
106789,69,46,
104245,51,36,
111179,79,33,
102634,60,22,
104037,52,21,
101372,57,25,
106419,48,25,
109171,76,26,
107718,123,80,
103007,134,24,
103592,78,27,
101822,47,31,
104066,77,44,
107272,51,25,
103152,56,20,
103619,52,21,
107799,55,21,
111686,84,34,
107674,54,21,
103078,64,21,
106683,64,22,
110544,45,20,
103695,48,21,
101703,60,21,
105268,47,34,
100240,71,32,
102447,52,21,
103726,53,22,
102935,51,20,
104014,51,36,
105439,50,22,
106456,45,21,
105575,46,22,
107477,75,36,
106851,98,32,
103419,75,22,
105650,99,32,
101218,41,21,
106707,75,21,
105733,45,20,
108068,62,34,
104395,67,33,
104827,43,21,
105089,50,32,
106475,39,34,
106525,55,35,
103935,52,32,
102808,94,20,
104284,49,20,
105694,147,20,
105175,56,23,
104665,46,21,
104376,48,20,
105386,53,21,
108825,48,24,
104940,55,22,
104414,81,22,
102720,64,22,
102266,48,20,
102839,64,21,
104695,63,21,
119871,109,44,
106423,77,31,
104858,72,20,
109874,60,21,
104227,53,33,
117498,48,41,
109278,50,30,
113925,71,22,
112845,118,23,
107730,94,33,
112087,63,25,
109381,56,21,
103686,105,21,
110079,51,22,
108056,51,20,
114533,65,24,
106338,97,22,
112478,44,21,
102929,62,21,
104027,65,21,
106873,64,34,
116578,67,44,
108773,60,21,
105699,89,20,
103759,75,25,
114822,61,24,
103126,156,87,
130515,99,21,
108315,120,24,
105252,50,22,
103442,51,41,
108184,78,20,
105810,72,21,
103938,52,21,
100950,62,22,
104442,70,31,
101982,52,28,
105745,47,21,
104192,51,19,
105674,46,44,
104803,88,21,
102434,48,20,
109141,70,22,
103598,50,44,
104431,51,21,
103003,57,41,
104385,52,43,
