Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
1858,8494,8109,
7035,2806,3567,
3183,6449,7279,
1301,9843,10323,
2702,7785,7345,
6491,3900,4543,
5830,6486,7225,
2607,7510,8386,
3408,8882,10373,
973,10935,12045,
3342,11055,8985,
3720,6009,6548,
407,10808,11468,
1397,10401,10701,
4807,4706,5146,
1099,9271,10379,
5373,4048,4653,
3045,7177,7819,
4974,4687,5431,
5121,5182,4519,
3086,7021,6562,
3861,8147,8580,
455,10864,10440,
4732,4739,4752,
5804,3789,3447,
2679,7387,8075,
7378,4430,4562,
6508,2496,1981,
2164,7652,8532,
2614,9465,13281,
1908,9260,16456,
7086,2188,2764,
2322,8527,9128,
3570,6846,6265,
4049,5373,6011,
1349,8668,9909,
5802,2264,2936,
4653,3825,4522,
1632,8412,9446,
2516,8225,7869,
45,11074,11115,
1066,9685,11841,
3299,6829,7708,
563,10670,11469,
7416,1864,1719,
3063,7404,6814,
580,10798,10480,
7803,1305,1322,
5671,3244,2910,
5441,4885,5541,
1885,9603,10509,
6214,6722,6304,
4912,4096,4986,
457,10475,10452,
5931,2985,3244,
3596,6262,5775,
2664,8447,7883,
1522,9243,9172,
1511,9133,9735,
1451,9320,10545,
5576,3894,4428,
1362,9178,10414,
3544,5642,6476,
3483,6611,6246,
2580,7489,8308,
5591,3488,3673,
496,10485,10313,
3219,6136,6967,
6853,1117,1336,
6005,2852,2424,
4349,5434,5025,
6366,2013,2644,
7767,150,116,
7532,4565,2976,
7354,74,73,
5937,2886,2505,
1436,9165,9843,
3942,6180,5896,
1512,8989,8883,
5246,4045,3718,
784,10178,9767,
2418,7636,8336,
2409,7480,8147,
1504,9925,13803,
7108,3407,4241,
4775,4618,4231,
4952,4555,7161,
6397,2135,2759,
2343,8150,7925,
5492,3919,6013,
7015,1175,1495,
5623,3470,3160,
4615,5187,6035,
2604,8620,8180,
429,10356,11278,
5058,4320,4540,
4508,5141,4694,
5560,5752,6575,
6252,2446,3105,
6385,2128,3729,
5062,3679,4412,
5083,4110,6937,
3939,5996,5653,
4172,5239,5979,
5105,4559,4261,
2215,8162,8129,
4429,5241,5558,
5359,3872,3347,
2139,7926,8912,
2020,8208,8922,
1614,8321,9181,
4457,7615,10137,
5080,3913,4468,
1741,9279,8892,
6792,1667,2219,
662,10878,11373,
7087,2477,3095,
4978,4178,4919,
7339,488,378,
1971,9237,9988,
6167,4157,3826,
2276,9056,9931,
2548,7548,8175,
3438,6362,6060,
2028,8157,7950,
4427,5126,4778,
4964,3699,4414,
6017,1842,2525,
2819,8401,9026,
7794,1602,2135,
4128,7287,6730,
763,10721,10225,
1585,9539,9660,
3874,6096,5651,
7156,3396,3559,
6718,2482,3132,
3469,6941,6681,
5907,4977,5621,
5479,4561,5093,
1383,10639,9935,
1783,9104,8774,
5589,4915,5085,
6592,1721,2292,
1417,9050,9894,
6427,1667,2274,
1463,8850,9795,
2462,8453,8170,
1923,8716,11145,
766,10119,10866,
3964,5530,5236,
2654,10105,8985,
5399,3605,3759,
3778,9052,7170,
4448,6227,6070,
1603,8979,9691,
4406,5565,6154,
3287,7060,6610,
6372,1664,2162,
3858,6906,6454,
2168,9922,9775,
5352,3033,3746,
4394,7305,7942,
310,10371,11445,
5483,3342,3653,
2842,7794,11830,
5999,3301,4627,
2581,7278,7892,
7387,1660,2218,
2860,8748,9722,
1186,9885,9386,
6660,3188,3538,
442,10520,10513,
4457,5011,4971,
2804,7349,7866,
1631,8184,9091,
6833,4361,3944,
6018,2018,2699,
2973,7976,8638,
7461,439,515,
5078,4368,5454,
3066,7697,7476,
1848,9009,9898,
5015,4010,4644,
1414,10025,9788,
2070,10099,9421,
4399,5009,5666,
1103,9629,10235,
2151,8393,8921,
1248,9970,10825,
5341,4592,5382,
2919,7569,8406,
562,10840,10671,
425,11992,11347,
4747,4300,4376,
2513,8567,9204,
7839,1169,807,
2407,7765,7577,
5457,6281,6450,
1097,10773,10257,
3848,5489,6474,
4745,4383,5175,
4812,5682,5229,
5772,3119,2690,
4134,9246,8019,
5938,2854,2525,
6849,1113,1047,
6021,2628,2230,
5303,6618,7320,
6378,2210,2473,
7871,936,655,
1063,9996,10233,
1699,8592,9233,
2046,9200,8293,
6392,2095,1623,
6462,4855,4526,
3732,5858,5418,
4902,5308,4865,
5335,3840,4649,
5911,2970,2589,
6500,3067,3799,
3474,6844,7759,
6404,2744,2179,
6115,2660,3423,
6125,4557,5814,
4223,6461,6146,
826,10086,10555,
4482,5627,6370,
2286,8029,8694,
5977,2929,2620,
4020,6389,6028,
5898,3080,2682,
7018,2606,2147,
3921,7390,11658,
5355,3184,3829,
2984,9451,7330,
6425,2532,3171,
1032,9783,10160,
2367,9863,9304,
1480,9131,9612,
1468,10166,10095,
5607,4308,4003,
4429,4829,5630,
5774,2610,3290,
1237,9468,10085,
5634,6046,5744,
4709,5138,4880,
2948,7285,6968,
1289,15046,11284,
5398,3446,3095,
1161,9029,9911,
6437,1908,1565,
2060,8657,9105,
7262,2040,2852,
1089,11585,10343,
7472,2028,2760,
6671,2024,1151,
89,11314,11184,
1259,10092,13881,
3525,6758,6458,
3996,6180,5527,
6677,1366,1406,
2067,9409,9090,
5390,3062,3662,
3485,7166,6739,
5235,4275,4242,
3758,6040,5662,
2576,9730,10496,
3409,6095,6766,
4529,6101,7371,
2062,7738,8623,
2774,7705,8092,
1345,10588,10424,
8965,2142,1978,
2782,7480,8181,
4228,6129,5699,
3012,7209,8722,
3401,6046,6647,
552,11306,10927,
5836,3836,4015,
3317,6240,10346,
6999,1528,1977,
2532,8606,9247,
5276,6752,6326,
1608,9478,9028,
1618,8845,9684,
6586,1231,1263,
2301,7760,8331,
2654,8299,8952,
1729,10478,10815,
3410,6358,6982,
3344,7436,8438,
4170,8098,14253,
3749,6590,6186,
2018,8398,8061,
6025,3705,3323,
6145,2189,1804,
6789,2605,2719,
9316,4195,3660,
4713,5485,5115,
2921,7819,8850,
2891,6585,7413,
1041,9916,10204,
5594,2967,4111,
6938,727,305,
625,11335,10915,
6324,1868,1817,
5645,3577,3154,
1897,11333,17035,
1533,8920,9560,
5575,2708,3398,
1363,8757,9569,
1649,9821,9910,
80,11197,10871,
8334,1670,1213,
3344,6810,7263,
3799,6256,5734,
7323,2226,1735,
1729,17981,10114,
3429,9784,6025,
6968,2323,1800,
1811,9203,8757,
984,10087,9972,
1967,8783,8490,
2111,7939,8601,
6929,1790,2426,
4025,5927,6370,
4839,3923,4627,
5205,4127,3695,
7469,2394,3178,
2632,7207,7813,
516,9958,10889,
7159,2721,2227,
142,10931,10702,
3137,9487,16011,
5742,3664,4354,
2731,7478,8226,
6214,2877,3592,
7065,1900,2764,
3344,6141,6737,
2227,9678,8415,
6737,1786,1252,
376,11105,10583,
4257,5144,8408,
6232,1800,2450,
2547,10228,10057,
274,10274,11400,
1418,9095,11189,
4246,4896,4645,
1930,9777,9502,
4321,4494,5097,
5808,2895,3928,
1356,9334,9868,
2436,8104,8531,
5663,3338,2987,
5302,4196,3883,
5358,4042,5699,
664,10148,10529,
1560,9272,9844,
3233,6956,7526,
5142,4488,5118,
340,11594,11984,
1837,8339,8252,
877,11691,11564,
2898,7394,8002,
5247,5482,5915,
5001,4124,5081,
7050,672,471,
1126,9629,9619,
4603,4634,4320,
3005,9058,9660,
3891,5681,5349,
110,11495,10720,
6233,2912,2608,
4099,5062,5610,
5715,4777,8964,
6186,2729,2261,
3874,6237,6985,
1932,11298,10879,
8706,788,897,
1429,9040,9752,
2509,9385,9702,
3466,5779,6616,
3965,5423,6328,
5590,3395,3108,
148,11523,12294,
4993,3899,4398,
4982,4434,5545,
7170,3099,2856,
7001,76,81,
634,10455,11131,
4434,5160,5608,
5826,2285,3123,
4573,4567,4266,
6120,3289,4222,
396,10438,11510,
2311,8415,8664,
5508,5497,5294,
4853,5473,5198,
6006,3730,5653,
4421,10662,7973,
2702,9006,8549,
2883,7129,7908,
5278,3519,4224,
986,9856,9757,
5157,4389,5197,
4488,5569,6027,
3322,6612,6198,
2338,7692,8422,
357,11006,10658,
682,12417,12838,
2733,7514,8319,
802,10403,10721,
2876,7290,7670,
3302,6804,7085,
7759,396,435,
5542,3640,3208,
6937,2668,2241,
5356,4244,4900,
5042,3834,4700,
3574,6231,5667,
6149,3263,4228,
6739,2553,3200,
5795,4558,4420,
6450,1677,2356,
1320,11286,9051,
8316,1692,2254,
2057,8072,8667,
639,10683,11410,
3674,6548,6684,
6067,2826,2527,
8546,1850,2468,
2250,8416,8933,
6818,1359,1366,
5888,3808,3497,
1247,9716,9238,
2798,8113,7668,
7562,1482,1075,
2404,7974,7548,
4326,6519,8211,
1108,9459,10006,
5871,3287,3743,
4064,4942,5692,
6977,1106,1102,
5225,4387,4087,
1689,12467,11224,
9571,2506,1482,
974,14876,9151,
5515,3479,4301,
1698,8502,8326,
7075,1343,1710,
3651,6438,6204,
5979,2768,2404,
6475,1843,852,
6435,2252,1323,
2473,7171,7879,
5805,2978,3529,
1668,9229,9851,
4638,4492,4961,
