Tablica Dynamiczna,Lista Jednokierunkowa, Lista Dwukierunkowa
14,21,21,
32,27,63,
15,30,22,
15,24,45,
15,21,21,
27,25,50,
15,21,21,
28,365,45,
52,21,21,
14,59,21,
14,24,50,
17,23,25,
27,24,129,
14,21,21,
14,24,49,
15,21,22,
24,23,41,
16,37,20,
27,24,44,
16,20,21,
16,35,48,
28,39,22,
23,28,58,
15,33,22,
19,33,43,
13,22,22,
16,24,57,
15,22,21,
15,25,45,
16,23,21,
18,31,79,
15,22,23,
15,37,54,
15,33,22,
15,23,57,
15,21,22,
16,35,43,
16,21,37,
13,24,42,
15,20,21,
14,26,48,
15,22,39,
15,26,47,
16,30,23,
15,27,56,
17,23,21,
16,23,43,
14,22,23,
15,25,45,
15,22,24,
18,25,49,
29,23,24,
20,24,43,
14,22,21,
20,25,52,
15,30,29,
15,24,54,
16,22,24,
15,25,64,
16,21,22,
14,26,43,
14,29,23,
14,32,52,
14,29,23,
14,22,41,
15,38,22,
15,34,43,
13,22,22,
15,25,47,
15,22,23,
15,22,65,
14,20,22,
14,26,71,
15,32,22,
14,26,50,
36,49,44,
21,23,44,
14,30,23,
21,25,53,
15,22,26,
16,25,57,
14,22,21,
27,35,45,
14,27,21,
14,26,44,
14,21,22,
15,25,48,
17,22,22,
15,61,21,
15,36,48,
15,34,21,
15,23,44,
14,21,21,
14,24,52,
15,21,34,
14,36,51,
15,28,26,
16,24,41,
21,22,23,
17,28,40,
14,22,23,
15,24,43,
15,20,22,
15,25,36,
16,26,26,
21,24,39,
15,22,22,
14,32,41,
19,27,25,
14,41,35,
14,21,23,
17,42,44,
16,22,24,
15,39,33,
20,21,32,
14,23,33,
15,21,22,
15,25,49,
20,46,22,
15,24,41,
14,36,21,
15,25,38,
19,22,33,
15,23,35,
15,37,21,
15,25,31,
15,27,25,
15,23,32,
16,22,23,
15,24,34,
17,23,24,
16,24,33,
15,29,22,
15,26,36,
16,22,22,
15,25,74,
16,23,32,
17,27,38,
16,29,22,
17,28,44,
15,21,21,
15,24,34,
16,21,22,
14,23,30,
15,21,22,
14,34,47,
14,25,22,
15,26,45,
16,25,26,
15,24,34,
15,21,22,
14,24,32,
16,21,22,
16,39,47,
15,27,22,
16,28,45,
16,21,29,
15,52,32,
17,26,24,
14,26,43,
15,22,27,
14,42,35,
15,27,23,
15,24,52,
15,22,21,
15,24,32,
15,28,22,
14,24,42,
20,21,23,
15,49,25,
15,30,22,
15,24,32,
16,23,24,
16,25,48,
15,21,22,
17,24,35,
18,22,23,
15,36,29,
16,22,23,
15,25,34,
15,21,23,
15,25,33,
14,28,21,
15,23,28,
14,21,22,
14,39,35,
14,26,22,
14,25,33,
15,22,22,
15,36,32,
18,32,26,
14,38,49,
17,23,25,
15,40,24,
15,22,22,
15,23,42,
15,21,22,
15,32,42,
15,21,28,
15,24,42,
15,21,21,
14,42,37,
17,24,32,
15,24,46,
16,22,21,
14,23,45,
15,21,26,
14,23,40,
15,23,21,
14,34,38,
15,27,22,
16,27,44,
14,21,22,
16,24,31,
14,21,22,
14,24,42,
16,21,23,
14,41,38,
15,24,25,
16,26,41,
18,22,22,
15,25,39,
15,22,22,
16,40,37,
16,25,23,
15,46,33,
16,23,23,
16,26,35,
17,23,24,
15,25,34,
14,24,28,
23,35,79,
19,26,26,
16,36,35,
16,23,23,
17,26,45,
16,24,28,
17,27,33,
16,23,25,
16,27,35,
13,20,20,
14,23,31,
14,20,20,
13,21,35,
14,20,21,
14,21,28,
13,19,20,
13,22,30,
14,27,20,
14,22,38,
13,21,21,
14,22,34,
14,20,25,
15,24,37,
15,23,23,
13,24,39,
15,28,30,
14,24,31,
14,21,22,
15,23,33,
16,22,24,
16,28,52,
15,21,29,
15,24,32,
14,21,21,
15,24,35,
15,26,23,
15,24,32,
15,23,22,
15,24,37,
15,22,22,
14,25,33,
15,23,22,
15,25,40,
16,21,22,
16,26,33,
21,21,21,
16,23,32,
15,22,22,
14,25,34,
14,22,22,
16,26,33,
16,25,22,
14,23,32,
18,21,21,
15,25,31,
15,22,22,
16,24,33,
22,21,22,
29,31,43,
16,29,22,
17,28,45,
15,22,21,
15,25,31,
14,29,22,
16,25,35,
15,30,23,
15,25,32,
16,22,22,
15,24,45,
15,21,22,
15,29,51,
14,24,22,
17,28,50,
15,21,21,
15,25,31,
15,21,23,
14,26,32,
21,22,22,
15,25,31,
14,21,26,
16,26,50,
19,39,27,
15,25,71,
15,21,21,
16,28,48,
14,21,21,
15,27,53,
15,20,26,
14,41,42,
14,29,23,
18,29,56,
15,21,19,
13,27,40,
13,21,22,
15,24,50,
14,22,23,
14,24,50,
16,22,22,
16,25,42,
16,23,24,
16,26,45,
15,21,23,
14,26,43,
14,21,22,
16,23,43,
21,22,22,
18,28,56,
14,22,21,
17,26,47,
14,22,22,
15,26,43,
16,22,22,
14,35,45,
14,27,22,
19,26,47,
23,25,27,
14,26,44,
15,24,23,
17,28,21489,
14,21,21,
16,24,69,
21,21,23,
14,24,50,
21,21,21,
15,25,44,
15,21,23,
16,33,56,
20,22,21,
21,24,53,
16,24,30,
20,23,50,
15,22,22,
14,33,42,
14,21,21,
15,26,43,
20,20,22,
15,26,41,
15,22,23,
15,30,43,
15,22,22,
15,23,41,
15,20,22,
15,24,41,
17,27,29,
14,25,52,
18,23,25,
15,33,44,
16,23,22,
14,23,41,
15,22,22,
16,24,49,
15,22,23,
14,23,42,
15,22,22,
16,27,45,
18,21,23,
15,32,45,
15,21,22,
15,25,40,
23,23,26,
14,24,45,
15,22,22,
15,26,39,
16,24,23,
17,25,41,
20,22,23,
14,24,36,
20,21,22,
17,45,44,
14,22,22,
21,23,31,
23,25,24,
16,34,34,
18,26,28,
15,31,34,
16,22,23,
15,32,33,
16,21,22,
14,24,34,
20,23,23,
15,27,32,
14,22,22,
14,30,32,
15,20,21,
14,23,36,
14,21,21,
15,24,42,
24,27,27,
15,31,47,
16,29,22,
15,24,49,
16,31,22,
14,44,49,
15,30,21,
20,32,48,
15,31,22,
18,35,55,
15,20,21,
20,24,41,
20,30,21,
16,26,40,
15,22,21,
20,24,41,
15,22,22,
21,26,41,
15,22,21,
14,24,44,
24,26,23,
14,29,32,
21,24,21,
15,25,33,
21,22,22,
20,24,31,
15,21,23,
20,25,32,
18,21,22,
16,25,40,
20,20,21,
21,23,32,
20,35,36,
15,31,35,
15,27,23,
15,25,46,
20,22,22,
14,29,52,
14,28,23,
21,22,31,
23,21,22,
15,23,41,
14,22,20,
15,37,42,
23,24,25,
14,23,35,
16,23,22,
15,43,49,
15,29,22,
15,38,48,
14,21,22,
16,24,51,
14,21,23,
25,27,56,
15,22,23,
19,24,48,
18,29,21,
13,69,32,
15,36,39,
15,28,26,
15,65,34,
14,61,60,
14,31,31,
21,84,97,
15,31,24,
16,42,53,
15,21,22,
15,34,49,
15,22,22,
16,48,41,
14,22,21,
15,33,50,
19,21,24,
14,50,34,
15,26,22,
14,34,40,
19,23,23,
15,31,34,
16,21,22,
16,27,36,
16,21,22,
14,23,32,
14,28,22,
15,24,43,
15,21,24,
16,25,41,
15,22,22,
14,40,30,
14,22,22,
14,26,46,
16,27,22,
14,24,65,
15,22,23,
14,24,34,
15,21,22,
15,27,56,
20,22,22,
16,24,34,
15,27,22,
14,33,39,
18,32,25,
15,37,49,
15,22,22,
15,25,44,
15,27,23,
14,33,50,
15,22,23,
18,27,69,
16,22,23,
15,38,45,
14,20,22,
15,24,49,
15,21,22,
15,24,40,
19,22,22,
14,28,43,
17,25,28,
15,31,47,
15,21,22,
14,31,49,
15,22,22,
16,29,55,
15,22,23,
16,23,43,
15,21,22,
15,26,40,
16,21,22,
15,37,52,
19,22,23,
15,26,40,
15,22,22,
21,26,45,
18,22,23,
21,27,50,
15,23,23,
15,26,46,
14,22,23,
16,27,43,
15,22,23,
15,24,46,
15,21,21,
15,41,51,
16,21,22,
14,24,57,
14,22,22,
15,25,50,
15,22,22,
15,25,54,
18,22,22,
14,28,34,
15,22,24,
16,29,31,
14,21,21,
15,24,44,
20,31,21,
15,24,54,
15,19,22,
14,23,55,
15,20,22,
14,24,40,
15,21,22,
15,32,43,
16,21,23,
21,24,42,
16,21,22,
17,35,44,
15,22,22,
15,25,44,
20,23,22,
15,28,31,
14,22,21,
16,30,45,
19,23,25,
14,31,44,
15,20,22,
15,46,48,
23,33,22,
18,29,37,
16,23,22,
15,29,59,
21,32,23,
16,25,48,
15,22,22,
16,67,30,
15,39,44,
16,21,22,
14,60,33,
15,48,25,
14,21,22,
14,41,37,
16,31,22,
14,41,47,
15,24,22,
14,34,43,
15,34,22,
16,34,48,
14,22,22,
14,25,45,
20,22,21,
15,27,40,
17,25,27,
14,25,44,
15,24,22,
14,24,47,
16,24,26,
15,25,46,
15,21,21,
14,27,46,
15,20,22,
17,29,57,
21,22,22,
20,24,48,
15,22,22,
15,24,47,
17,24,25,
21,25,43,
16,30,20,
14,64,32,
16,42,56,
15,22,28,
15,25,52,
15,22,22,
16,25,44,
15,21,22,
15,25,47,
15,22,23,
15,37,50,
16,23,24,
15,38,45,
16,22,23,
15,26,40,
15,22,23,
15,36,55,
14,22,22,
17,29,69,
14,23,21,
15,28,51,
15,25,24,
15,25,62,
18,24,25,
16,24,65,
15,22,21,
15,23,44,
18,22,21,
15,31,36,
17,22,22,
16,35,39,
15,21,22,
17,34,55,
15,21,25,
15,25,63,
15,21,21,
18,30,32,
16,22,22,
15,31,35,
20,22,24,
16,32,54,
15,22,22,
14,30,37,
16,23,23,
14,37,56,
15,21,22,
15,27,33,
15,21,23,
15,26,36,
15,24,22,
18,26,36,
15,22,23,
14,24,36,
15,21,22,
23,23,35,
14,22,22,
17,36,36,
15,22,23,
15,44,52,
20,21,24,
22,26,36,
15,21,25,
20,28,33,
15,21,21,
14,30,35,
15,21,21,
15,40,54,
15,21,21,
14,23,62,
17,23,24,
15,24,34,
20,22,22,
15,32,53,
15,23,22,
15,37,34,
21,22,23,
15,24,34,
14,22,22,
16,24,48,
14,21,30,
18,23,32,
17,23,26,
15,35,40,
18,22,21,
22,27,49,
15,22,22,
18,29,49,
14,21,32,
14,26,34,
15,21,21,
15,36,43,
13,21,23,
14,27,44,
14,21,28,
15,25,33,
14,21,24,
16,25,43,
16,23,31,
15,35,35,
15,22,22,
15,29,34,
15,22,22,
15,22,35,
19,23,23,
19,29,34,
15,22,22,
16,34,41,
21,22,22,
18,27,35,
15,21,22,
14,24,32,
17,25,25,
21,30,30,
20,23,26,
15,36,32,
20,22,30,
21,36,48,
15,22,26,
14,42,57,
14,22,40,
17,52,74,
14,21,27,
15,38,48,
21,23,22,
16,36,45,
15,24,24,
16,46,61,
17,24,33,
